# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.125
#         # Redshift Binning: 5 bins (0.001 ≤ z ≤ 2.5)
#         # for n(z) Euclid-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 100
#         #   - l_bins: 80
#         #   - l_max (WL): 1500
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameters: 
#         
#             #       - Omega_c: 0.2595584093001346
#             #       - Omega_b: 0.04904844290657439
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.06
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - log10T_AGN: 7.9
#             #       - a1_IA: 1.72
#             #       - eta1_IA: -0.41
#             #       - beta_IA: 2.17
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Ombh2: 0.02268
#             #       - Omch2: 0.12001980846038225
#             #       - Omnuh2: 0.000644866570625114
#             #       - Omega_nu: 0.0013946076354349349
#             #       - Omega_m: 0.3100014598421439
#             #       - Omega_cb: 0.30860685220670897
#             #       - fb: 0.15822003848482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameter priors:
#         
#            #       - Omega_c: [0.1,0.8]
#            #       - Omega_b: [0.01,0.1]
#            #       - h: [0.4,1.0]
#            #       - log10As: [1.7,4.0]
#            #       - ns: [0.6,1.2]
#            #       - Mnu: [0.0,0.5]
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - log10T_AGN: [7.6,8.3]
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: [0.0,5.0]
#         ##############################################################
#              Omega_c          Omega_b          h          log10As          ns          Mnu          log10T_AGN          a1_IA          eta1_IA          beta_IA        log_w   log_l
6.105974207597967274e-01 1.657877015110376800e-02 8.323611135348565337e-01 3.144170239787964505e+00 9.489647459250156736e-01 7.694052934315442904e-02 8.022847286977752290e+00 -1.038565656202782073e+00 -4.385881717329482399e+00 4.242495581293188600e+00 -5.911314754554161802e+06 -5.911327095942306332e+06
1.854106729617300831e-01 7.814700197224008771e-02 5.491253165253056068e-01 3.470847458130295493e+00 1.158633695724965662e+00 2.225558788539384603e-01 7.673898632446662482e+00 1.998518039730522666e+00 4.367708385450827180e+00 1.961314305761012289e+00 -6.945286966978159547e+07 -6.945288201116973162e+07
3.913880036831848264e-01 2.189841154565850406e-02 9.227518121215393387e-01 2.868088631000524025e+00 1.036674125820126191e+00 2.546751484337124172e-01 7.883810407051797142e+00 -4.093188035194808450e+00 1.583284069811342398e+00 2.992842321758944379e+00 -2.371524368956841528e+07 -2.371525603095655888e+07
4.763355204197549098e-01 8.704776773252077826e-02 9.470465467722122277e-01 3.021973962563361926e+00 8.060966055740043101e-01 2.252132723336797149e-02 7.719596032636340865e+00 1.059052949863954041e+00 -1.863057592555402486e+00 1.381440953549312844e+00 -9.768474151852143696e+05 -9.768597565733584343e+05
4.314171878550260297e-01 7.649856051687556335e-02 9.118281560818852771e-01 3.259815531978231817e+00 9.329472968221284024e-01 1.891169290545857695e-02 8.028400113881845712e+00 1.622592882712821982e+00 -2.002402156165723479e+00 1.420885772998301544e+00 -1.468135026689424878e+06 -1.468147368077568943e+06
2.158548789330790307e-01 3.389332501169370349e-02 5.189089975209482120e-01 2.552469539082323102e+00 6.178070332173188906e-01 1.401087988335621426e-01 7.709878648751113950e+00 -3.103789517222351968e+00 4.353519917221921887e+00 2.116482610398536135e+00 -1.527937258072155118e+08 -1.527937381486036777e+08
2.267206184851179585e-01 5.807887430942849233e-02 8.384156265886971715e-01 2.602309965718474949e+00 1.069392890882886693e+00 4.772086419171657767e-01 7.659048219025308413e+00 -3.142604299963818182e+00 4.119181288229894378e+00 3.943205926878093237e+00 -1.418403975444926834e+10 -1.418403976679065514e+10
2.593432552046311956e-01 7.853431946369668348e-02 7.590903917623037511e-01 2.378991633481876811e+00 9.700461473570114457e-01 4.885701427313857148e-01 8.289501782168585464e+00 2.614851500192902911e+00 4.472828793209044917e+00 4.840741522345019199e+00 -1.512975558643043823e+11 -1.512975558766457825e+11
6.607179027966753049e-01 2.792784418210731562e-02 5.491108590579047988e-01 2.077750746482010413e+00 1.041935543738575776e+00 3.215640876183309960e-01 7.774975122545709105e+00 -2.764826966927528495e+00 2.237489086415875406e+00 4.612437116113421443e-01 -2.431365692940157838e+06 -2.431378034328301903e+06
4.156729224628586961e-01 2.002047065647806837e-02 6.230083005440427701e-01 3.240948207680130366e+00 8.505430649950057598e-01 4.029833647605777225e-01 7.719129428478974653e+00 -7.099767597098853855e-01 3.574554227397042538e+00 3.673333880393338635e+00 -1.020660045374524891e+08 -1.020660168788406253e+08
7.213158845943165032e-01 6.815416024747110446e-02 9.493775717093965172e-01 2.332131367075949147e+00 9.396453359839298525e-01 5.202358852939914513e-02 7.726724634705613326e+00 -3.878583201369783851e+00 4.757409723058200868e+00 4.382098622390057763e+00 -1.814538170465583750e+15 -1.814538170465596250e+15
7.203420683147371273e-01 4.304918183846205559e-02 9.554059842156263915e-01 3.795540104036332352e+00 9.179155268781358235e-01 4.959986578772336840e-01 7.694760554133008412e+00 -7.928357933934835344e-01 3.261208409462533098e+00 1.622118517340326305e+00 -1.139275964540244818e+09 -1.139275976881633043e+09
5.840228446753763514e-01 8.721099700148861322e-02 8.258654609037592298e-01 3.183767076617167291e+00 6.807350278833410595e-01 1.246623396801643802e-01 7.825337631397855986e+00 -4.774627596562702969e+00 3.171408631936905920e+00 4.093522594640572443e+00 -1.288570243493016357e+12 -1.288570243505357910e+12
7.627119516979889990e-01 6.134592278967886808e-02 9.586489844858970821e-01 3.124781887221656618e+00 1.135121298813827728e+00 2.934752741444324187e-01 7.691257251362517700e+00 4.335727799026773965e+00 -1.851151655493223913e-01 4.870190913546907474e+00 -8.078525563567347825e+07 -8.078526797706161439e+07
7.890977035921169502e-01 6.714045625003318973e-02 4.741972888250405860e-01 3.485420778486593374e+00 1.048827000619082739e+00 3.109543146261771196e-01 7.827002528833508777e+00 4.057699659497616906e+00 -7.169112829206216730e-01 2.430033953467811259e+00 -1.928556980678008404e+06 -1.928569322066152468e+06
2.851855357946684322e-01 6.873838958920650000e-02 9.153313180059909904e-01 3.822980717413962282e+00 1.018073784270163928e+00 2.471681696648266313e-01 8.225530720215875391e+00 9.216882708537159630e-01 3.182533981016481661e+00 4.359431410042235999e-01 -2.617915790378598031e+06 -2.617928131766742095e+06
6.497883600050528008e-01 3.094192409032057306e-02 5.155335514405120501e-01 1.826697792286606115e+00 1.040432592896483266e+00 4.496894265906511978e-01 8.175469699285887515e+00 4.419764779154414569e+00 1.739035018574894842e+00 1.556651347325161971e+00 -1.727657950230110204e+06 -1.727670291618254269e+06
5.051005374674556458e-01 4.345583883485457100e-02 4.372890850689443720e-01 3.597639530271391273e+00 1.140153696517365312e+00 4.538429513218001921e-01 8.070212227244834224e+00 3.503010564112848613e+00 4.641503414415277362e+00 2.225101172771077884e+00 -8.801426201313935547e+11 -8.801426201437348633e+11
6.282351118220868003e-01 1.304375436826640464e-02 6.730515123125415666e-01 3.610624378477247376e+00 9.935890633244208736e-01 1.828769715678227881e-01 7.909691222764811513e+00 -3.563551790398079788e+00 4.321711871993729304e+00 4.406073847495430407e+00 -3.443046305157650625e+14 -3.443046305157773750e+14
6.642380442479891567e-01 1.270487096199078743e-02 6.081500042529063288e-01 3.476779612557992394e+00 6.780578654940399019e-01 3.375673383283514517e-01 7.619627307465372645e+00 -4.345667569595420332e+00 -1.242766752081959858e+00 1.980780971125067902e+00 -2.151032069805696607e+06 -2.151044411193840671e+06
7.243603160590070811e-01 4.378969363605135501e-02 4.898677469863668144e-01 3.651845542730978611e+00 8.800342860729885031e-01 4.285751778960735781e-01 7.785933917513020219e+00 1.559751671048323018e+00 -1.330641058031619473e+00 2.074200203223503625e+00 -1.645281316020718077e+06 -1.645293657408862142e+06
4.809292410901317982e-01 8.868241701136989064e-02 8.260487399955183108e-01 3.404694595386541067e+00 1.193905222756917350e+00 1.934660545918169827e-01 8.060266984440607629e+00 3.710235504435747345e+00 -2.312243556864871152e+00 4.607333568578678928e+00 -4.022066465025912039e+06 -4.022078806414056104e+06
7.286087231922797613e-01 4.773884962750628291e-02 9.468275525609617382e-01 2.242688427364134984e+00 7.824632288055852758e-01 1.784973952014112797e-01 8.135757394574332224e+00 -4.538094083463979800e+00 -1.822468635434395523e+00 4.186335744727561980e+00 -1.209692690764752682e+06 -1.209705032152896747e+06
7.620449132862410213e-01 6.516875556556098181e-02 7.057489133610336252e-01 2.474459937633359807e+00 1.006797666729552843e+00 3.246478659535289579e-01 8.269283741033669699e+00 -4.118346045129364974e+00 4.374681507066366493e+00 3.103892268664387277e+00 -3.219508454154185547e+13 -3.219508454155419922e+13
4.819633265156165747e-01 5.004218233500234980e-02 6.283142653693934987e-01 2.845235122233267688e+00 1.111818734619667071e+00 3.127361745036139062e-01 8.089235868946829555e+00 -2.871724912405897445e+00 8.270135177338477916e-01 4.798471776161147062e+00 -2.954132752262890805e+06 -2.954145093651034869e+06
4.446927741070655360e-01 8.452811251697932293e-02 5.191357706391999116e-01 2.927210799341363412e+00 9.616207514171164483e-01 2.393384702400632724e-01 8.223320233879714891e+00 -2.789661619549621552e+00 2.896712071470881611e+00 2.461232487404701352e+00 -8.665699514530220628e+07 -8.665700748669034243e+07
6.258953756217172648e-01 2.399250643092671470e-02 8.910049777494601919e-01 2.666936701973960044e+00 1.113479386310083585e+00 1.673293195283409585e-01 7.853802701786299245e+00 -7.942312243142435335e-02 -3.419995926341799830e+00 3.872320449258542130e+00 -5.115179038600255735e+06 -5.115191379988400266e+06
7.230336466911552185e-01 4.808109288548940291e-02 7.762067850606149122e-01 3.772987203296036540e+00 7.818397188908124962e-01 4.595726352919531355e-01 7.959159617656902164e+00 -6.243534295367592080e-01 4.878511617870236350e+00 2.383527305293841714e+00 -3.947633966432836304e+11 -3.947633966556250610e+11
7.577059652831761305e-01 5.206184694611688812e-02 4.864321747074047964e-01 3.361949046627884297e+00 1.020272552280489187e+00 6.764509951813346689e-02 7.754998434567646370e+00 1.105198572716590277e+00 7.515210615398428828e-01 4.722385037895294069e+00 -2.630403818401791621e+06 -2.630416159789935686e+06
2.963336107379248574e-01 2.791758553977644747e-02 4.933965191004112127e-01 3.681693302445047333e+00 6.621180977100895593e-01 7.402962459823891894e-02 8.144147470915122256e+00 -9.207021158525572346e-01 3.923942366144361316e+00 2.240852512494602600e+00 -1.494606007284346968e+07 -1.494607241423161328e+07
7.955583650561316444e-01 7.312282530029481920e-02 8.838585876921494222e-01 3.010657560769909757e+00 6.300181757481402300e-01 4.245070977487468422e-01 7.757007866952720043e+00 -1.790313402819225796e+00 1.960532692679225697e+00 1.144538028837642329e+00 -1.999340129025690630e+07 -1.999341363164504990e+07
6.954710584996840472e-01 5.502721562748269513e-02 9.993762621195048101e-01 1.894873636144481122e+00 1.035590043593943799e+00 4.682803842308462805e-01 8.273656609839699527e+00 5.395822755808064031e-01 3.256067653929942907e+00 2.141916497770123939e+00 -1.587427861794367060e+07 -1.587429095933181420e+07
4.073269587102116285e-01 7.329665616275141127e-02 9.808878269927975291e-01 3.830875680679975304e+00 9.463826962580498270e-01 3.005907734114582341e-01 7.844624548247574936e+00 3.236415004927753358e+00 -2.042779257652989067e+00 4.263248034349830462e+00 -5.751779408392661251e+06 -5.751791749780805781e+06
4.007859688104700169e-01 7.949910947569298336e-02 8.707594073405074964e-01 3.282748501176371292e+00 9.991496258171702616e-01 2.405320126124046443e-01 7.674954343629031506e+00 3.498526420560530426e+00 2.624870518530521224e+00 1.136632166895139573e+00 -1.274115417008929998e+08 -1.274115540422811359e+08
1.366855076859367357e-01 6.226133319771590124e-02 4.024945215212317184e-01 2.806338303201365125e+00 9.245108814349953796e-01 4.084475453670044498e-01 7.628178161300688487e+00 1.215667740775584704e+00 2.133058113476023365e+00 3.766223119086631321e+00 -2.488558087145637182e+04 -2.489710619602894440e+04
2.745461485604340224e-01 1.228154649614508417e-02 8.823406811691469898e-01 1.882655954302453694e+00 6.876537263850194259e-01 3.327366515090020571e-01 8.024208378822555332e+00 2.028321305775310002e+00 2.109422702732804744e+00 4.118670146682303468e+00 -3.220003687473795144e+05 -3.220118940719520906e+05
3.157253865294161743e-01 1.845619341763201499e-02 8.407123456948299989e-01 2.353685070323686013e+00 1.118867759869907275e+00 4.725696690441782977e-02 7.956718994397083300e+00 1.872743976604942517e-01 -3.403304331967610175e+00 4.543573865046493410e+00 -4.347539725585866108e+04 -4.348692258043123729e+04
5.365490918033384293e-01 1.246284643707121567e-02 6.729028919772983564e-01 1.830034799120646261e+00 1.097541524734690688e+00 2.308269785984611855e-01 7.902914683959766151e+00 4.204890009009501384e+00 9.170255581755846208e-01 1.624304040844249952e+00 -1.269233496185233380e+05 -1.269348749430958997e+05
4.675196681196822635e-01 2.414898464712558757e-02 7.702914523270210090e-01 2.821650131699928732e+00 7.789712343412702467e-01 2.348235175003822173e-01 8.077362064127854069e+00 -2.090592852892880771e+00 -3.175361278099186002e+00 6.132779612329947172e-01 -2.916268866851342027e+05 -2.916384120097067789e+05
1.839195881290239254e-01 6.952242432665539651e-02 7.356948781307552920e-01 1.780666058806806618e+00 6.039911944357692075e-01 3.204996406033850942e-01 7.898801329295006113e+00 1.391386059696144706e+00 -1.932082218512354288e+00 4.506302666878887031e+00 -2.441393730231995141e+04 -2.442546262689252399e+04
4.925389010399842116e-01 3.299227521735157570e-02 8.185263528621014029e-01 2.545531122444293359e+00 7.748096067070756598e-01 4.087152281927637909e-01 8.292522491829686260e+00 -2.387224601189928741e+00 -1.061661019796547034e+00 4.262155053318132047e+00 -1.803973517853151134e+05 -1.804088771098876896e+05
3.308533899176436810e-01 1.874729753597308146e-02 6.530889348803923244e-01 3.462226000953172900e+00 9.528692154798721337e-01 5.249091631687757831e-02 7.655625684367113770e+00 1.872213016068016600e+00 -1.826208609413648709e+00 9.739252289324568101e-01 -1.812321684141116566e+05 -1.812436937386842328e+05
4.534252586908682492e-01 3.593437390186356162e-02 8.465254230886850584e-01 2.242672489007814018e+00 7.322144232401340824e-01 3.285995231692259155e-01 7.808357790517369779e+00 -2.136822816396458435e+00 -4.080235037934565767e+00 3.176426127807006949e+00 -3.415406129655412224e+04 -3.416558662112669845e+04
5.024575097234249554e-01 2.826083889901675333e-02 8.839226133283739628e-01 2.095557294737059095e+00 7.821504576726814317e-01 1.917981906703841166e-01 7.684324003791231483e+00 2.304204546317736302e-01 -7.759855603840746241e-01 3.608561023830458847e+00 -1.046662096648918669e+05 -1.046777349894644285e+05
7.068199734962146152e-01 4.609217742535438866e-02 6.585343081445413915e-01 2.512166823345946209e+00 7.974263894096866867e-01 3.076541003541327646e-01 7.761661278910361617e+00 -1.297167145323593118e+00 1.130284603921919206e+00 6.344265236898405380e-01 -4.830338603597053443e+05 -4.830453856842779205e+05
6.145204269162741761e-01 3.772969028562981469e-02 7.451806263724942703e-01 2.098932824373393569e+00 1.011556308357690170e+00 8.762015852760124401e-02 8.281175191007442038e+00 -3.567588108045115725e+00 -2.987736275015832277e+00 1.587209469027406339e-02 -3.626546535219041398e+05 -3.626661788464767160e+05
7.806764593188403323e-01 4.941962335349012886e-02 7.114130950541064369e-01 2.104848177699519596e+00 7.144675745931102773e-01 3.183881765599003155e-01 7.995741075629554828e+00 -4.365342198458361800e+00 -4.253162882757763441e+00 2.975426893989813859e+00 -1.793222403761016903e+05 -1.793337657006742666e+05
1.636438936323756088e-01 3.528595989545889322e-02 4.339572552513366599e-01 2.655438983590745039e+00 6.442167808805470131e-01 4.904196256841800161e-01 7.958522450498938916e+00 -4.873956356130491940e+00 -5.009954356232482198e-01 3.800655474041994886e+00 -2.516070348983607255e+04 -2.517222881440864512e+04
7.267504254264469665e-01 5.623838374131967521e-02 5.007025691823067115e-01 2.059343106313167748e+00 1.161272117034410911e+00 3.826547402136529219e-01 8.060903314096993455e+00 1.767013148342950757e+00 -2.658077657810856920e+00 3.621754055900534564e+00 -3.211658244682208169e+04 -3.212810777139465426e+04
3.784636297008289185e-01 6.826629842087388045e-02 9.502388578332964242e-01 2.146549075020824038e+00 8.522045334138681483e-01 2.087102700413212553e-01 7.857276451506836956e+00 1.993927518149581246e+00 2.375750527051789796e+00 3.852641876568285717e-01 -3.065964465938240755e+05 -3.066079719183966517e+05
1.604723335898024239e-01 8.549430125699696015e-02 8.691158341210678540e-01 1.882351115669611552e+00 6.991894153412029356e-01 4.792811533395485712e-01 7.622140600406904554e+00 -3.384838380527925850e+00 -4.912628023658872856e+00 2.689243613609244132e+00 -2.416325877383778788e+04 -2.417478409841036046e+04
1.414312662127829023e-01 5.058548945736664887e-02 9.641787627668971794e-01 1.768881915977031261e+00 6.777290856607970371e-01 2.795037687036500129e-02 8.182451036295093516e+00 1.020715336524022021e+00 -1.973386565900946188e+00 3.533200677025712277e+00 -2.385644611250763046e+04 -2.386797143708020303e+04
3.346757171032167522e-01 6.742003420296695249e-02 4.274130845919190125e-01 1.965225283291228031e+00 1.020753403149758043e+00 1.427296455646708817e-01 8.021140244837006605e+00 -2.272997716375181554e+00 -3.097606258544993718e+00 2.058620056530935383e+00 -2.144214177184967775e+04 -2.145366709642225032e+04
2.685002080338187991e-01 9.505480758237599970e-02 4.657674939787651014e-01 2.153446725352023083e+00 1.083129559030763911e+00 9.573911695671466493e-02 7.988013941088278003e+00 -2.833346562306260363e+00 -4.026005381690799467e+00 3.017165644423901227e+00 -2.185140449868321957e+04 -2.186292982325579214e+04
1.219684371706541426e-01 8.921401921123660317e-02 8.216951029087975478e-01 2.273586988317233271e+00 1.053189200413615856e+00 1.987298000337239801e-02 7.614598039750378078e+00 4.655158422741134672e-01 -4.949013819020342098e+00 2.525132408684104934e+00 -2.352860601552462686e+04 -2.354013134009719943e+04
7.337415833057732151e-01 5.859924511030099176e-02 6.659319672410612956e-01 2.067893358407607352e+00 6.293117184457053259e-01 2.543093026957499170e-02 7.664842650330530027e+00 -8.663834997927297721e-01 -3.712583193208000232e+00 3.540979249750423108e+00 -4.699904705369516159e+04 -4.701057237826773780e+04
1.615543581213828572e-01 5.578393212201456647e-02 5.002426634929139082e-01 2.651144410320600109e+00 6.506156939093435954e-01 1.391090361621399873e-02 8.258734683371837804e+00 8.275293202622542310e-01 1.952647578196620159e-01 3.791037568306733441e+00 -2.445779704548470181e+04 -2.446932237005727438e+04
3.353480891451787738e-01 8.632692690324499096e-02 7.272767827290779197e-01 3.249704384690413672e+00 1.049348595210547685e+00 3.449372177894328706e-01 8.010151594125957786e+00 3.753606266260870683e+00 -4.883824855235559426e+00 2.130702317938713453e+00 -7.092035779413695855e+04 -7.093188311870952020e+04
1.053395976605140949e-01 7.910119864295513115e-02 7.222070819970669575e-01 2.091517757286128099e+00 8.219416867481842415e-01 3.735016434860285450e-01 8.084321593285590524e+00 -2.536905256508878992e+00 3.142105477938594404e+00 1.817554172045622307e+00 -2.592797826415807140e+04 -2.593950358873064397e+04
1.317579674478135954e-01 9.035548770728421553e-02 7.333749135212581649e-01 2.702394591369078114e+00 6.372774514010279834e-01 4.220039496024443615e-01 7.981000157875065781e+00 -1.267135686286327001e+00 5.440816961271712771e-01 4.357400983346360057e-01 -2.438472982623789721e+04 -2.439625515081046979e+04
6.267151936234591769e-01 4.932373098446121013e-02 5.114315439089271997e-01 3.134032609797261060e+00 6.523091279221799876e-01 9.039657247248161775e-02 8.083204479290802880e+00 6.338447821615975641e-01 7.499171738523768838e-01 1.725141228237095259e+00 -1.569475570916061406e+05 -1.569590824161787168e+05
3.794516976627355653e-01 4.716726324467029885e-02 5.001302366726525506e-01 3.093757561505638520e+00 9.656737674072244371e-01 4.671029141041284083e-01 8.195338532400565867e+00 -3.439826767798633611e+00 1.480321319693516990e+00 1.405107183421319128e+00 -4.936503540794129367e+04 -4.937656073251386988e+04
5.363742279987041561e-01 7.221959949876553819e-02 7.379295931396461228e-01 2.819289898282243634e+00 6.489883320996087113e-01 2.713803752049041007e-01 7.940214289752002941e+00 -2.311153218721797575e+00 -1.858038826876255101e+00 3.999111717948282241e+00 -1.495509851537973154e+05 -1.495625104783698916e+05
7.305923438374828383e-01 9.131080625314273724e-02 6.110167350390718344e-01 2.714463992116170843e+00 6.022013756089230618e-01 3.266695231416865131e-01 7.933201013541627766e+00 4.184354563408250627e+00 -1.035872168313086483e+00 2.570821899440244529e+00 -1.372530370643470669e+05 -1.372645623889196431e+05
4.962305642836817299e-01 8.740085277561593369e-02 5.671077005211965227e-01 2.959399895199722685e+00 1.095143644519249504e+00 7.938701057194896826e-02 8.129075068401325765e+00 -2.077565619260146601e+00 6.424104624275770448e-01 2.005766626806193997e+00 -1.344139440136054764e+05 -1.344254693381780526e+05
4.836954170380382001e-01 7.524064090479949674e-02 5.024473110278506738e-01 3.039779575214093477e+00 1.129359247798316312e+00 2.882124712194420457e-01 7.764995831369820856e+00 4.639638354156463862e+00 -3.391712506525287552e+00 2.324102514960325827e+00 -3.553020805266930984e+04 -3.554173337724188605e+04
4.697778112562904784e-01 4.905545184166089367e-02 7.393801881627098949e-01 2.480491057812301392e+00 9.019912227279813788e-01 2.294053819829444674e-03 8.241489485847079521e+00 -4.752130020072763195e+00 -2.023213074029866831e+00 3.172759875591801837e+00 -8.845493574698796147e+04 -8.846646107156052312e+04
2.842393224521440054e-01 6.786999864223237922e-02 7.225436356562207063e-01 3.634769660172994854e+00 9.628908601362515807e-01 4.156512843411399039e-01 7.810755949200184567e+00 2.872970411781608391e+00 -3.255351026794327751e+00 2.494028944600626296e+00 -7.016449038306165312e+04 -7.017601570763421478e+04
5.446625365342688818e-01 4.446154494952869740e-02 7.065259753481412108e-01 2.112747977288420120e+00 9.482003987869810357e-01 3.889047945779625093e-01 7.746762086104343581e+00 -2.482818900072997437e+00 -1.148697460268880199e+00 4.073724735941263830e+00 -5.210507005753873818e+04 -5.211659538211131439e+04
3.130652443924716311e-01 8.912283852847652232e-02 8.222884826716689854e-01 2.123912503018297482e+00 1.068926710880232500e+00 2.113753654692543948e-01 7.648535755798203439e+00 -8.378557122044858474e-01 3.633720147284929425e+00 1.336989061141129920e+00 -4.801871413452938432e+05 -4.801986666698664194e+05
1.723146600059363986e-01 7.497034847240330313e-02 6.945623750947274022e-01 2.481510656807959680e+00 1.059415832668280544e+00 4.433820529705876923e-01 7.886572362362779032e+00 6.884048198154442133e-01 2.552599813997206368e+00 3.013683997556110938e+00 -2.040201222994294221e+04 -2.041353755451551478e+04
3.649149087751706322e-01 6.119482504941734652e-02 9.688254859419004328e-01 2.761744128903212747e+00 7.731560395166610089e-01 1.435759902097489826e-01 7.967576363142264029e+00 1.793910375886358821e+00 -3.838407708221368786e+00 3.100164831583140934e+00 -1.172614663910998206e+05 -1.172729917156723823e+05
5.381919701062810590e-01 5.864714650994181516e-02 5.465177011647047722e-01 3.392569864515988964e+00 7.087686828849132370e-01 1.722583597969183922e-01 8.109092544734371799e+00 -8.512100055312652458e-01 -1.245321655209349565e+00 1.801192456139277809e-01 -2.431865916846304899e+05 -2.431981170092030661e+05
4.611002391381521237e-01 3.242111735877083872e-02 6.171407619963794611e-01 3.094795698637779147e+00 1.100475765385951821e+00 4.862449143320237144e-01 7.892689536031131325e+00 2.347798944949129663e+00 -2.461581497641812888e+00 2.610801028280771430e+00 -2.618870840050047264e+05 -2.618986093295773026e+05
2.933451300840635989e-01 9.534145051035985974e-02 8.368556469872781012e-01 3.584619607054362778e+00 6.730653802952004661e-01 3.357886840680495699e-01 8.026613016763352704e+00 2.597860719601257529e+00 -4.655889232103353592e+00 4.405860166869352001e-01 -4.595574708320522041e+04 -4.596727240777779662e+04
1.453243061656064317e-01 7.007987249105894489e-02 7.234540626482104386e-01 2.264111124479053050e+00 8.445171804730273735e-01 7.592741264549579538e-02 7.794170832474341282e+00 2.732535666962610854e+00 3.053689189776783053e+00 2.071302776697204528e+00 -7.963784951440582518e+04 -7.964937483897838683e+04
1.772103920892415529e-01 4.592847833866420260e-02 8.126379262788859803e-01 3.943695428503286138e+00 1.156324174789344239e+00 8.176653118662613462e-02 8.124691706665755575e+00 1.398052965368444589e+00 1.937321596064910167e+00 4.611441986342581956e+00 -5.376111637967588613e+05 -5.376226891213314375e+05
5.820016535229873833e-01 6.260248659611752919e-02 6.964681922999333974e-01 2.626963434572773259e+00 7.108508468611011155e-01 2.647182913443835162e-01 8.216528135304548286e+00 -9.613493256958074440e-01 -2.662283122793436263e+00 2.724446154694206257e+00 -1.177394619236423314e+05 -1.177509872482148930e+05
5.576201152985360565e-01 4.416916023336400071e-02 9.403096468983102030e-01 2.117588591889072003e+00 6.754749248191397326e-01 6.223861553100262789e-02 8.221210885780642741e+00 2.560200233189405594e+00 -4.169984931944811457e+00 1.453505140633462034e+00 -1.334599129422876576e+05 -1.334714382668602339e+05
6.467258466948222484e-01 6.460568798815044533e-02 9.296351953369937915e-01 2.077054076325122622e+00 6.508774218411401691e-01 3.355333411861377013e-01 8.240746971092598017e+00 2.041645062099215480e-01 -3.791052173465701003e+00 4.099769355329162757e+00 -1.500619135880478425e+05 -1.500734389126204187e+05
5.934253164020211191e-01 6.074040587225752741e-02 6.176790403563858778e-01 2.888706934196584974e+00 8.931852825489698944e-01 4.362908397943305316e-01 8.148831059546166600e+00 3.892500811843328634e+00 -4.988090302568089385e+00 4.888597737622835115e-01 -2.466733430050474126e+05 -2.466848683296199888e+05
2.750995090484453787e-01 1.806793888854111435e-02 6.354151814238510054e-01 3.614549048991677616e+00 8.425374606878465178e-01 9.795210218015859560e-02 7.750040839799694936e+00 -2.249898172717534894e+00 1.380693831700947172e+00 3.455785550374052661e+00 -2.029341586332408478e+05 -2.029456839578134241e+05
3.380588525850157233e-01 3.957365684634174541e-02 7.006350954878444171e-01 3.291341710055952774e+00 9.916437055966060843e-01 1.241329766439904780e-01 8.178589060273377953e+00 2.582189103738759428e+00 -1.072823285404914451e+00 2.905306069595281926e+00 -1.372705993561052892e+05 -1.372821246806778654e+05
