# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.125
#         # Redshift Binning: 5 bins (0.001 ≤ z ≤ 2.5)
#         # for n(z) Euclid-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 100
#         #   - l_bins: 80
#         #   - l_max (WL): 1500
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.06
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - log10T_AGN: 7.9
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.000644866570625114
#             #       - Omega_nu: 0.0013946076354349349
#             #       - Omega_cb: 0.3086053923645651
#             #       - Omega_c: 0.2595569494579907
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Parameter priors:
#         
#            #       - Omega_c: [0.1,0.8]
#            #       - Omega_b: [0.01,0.1]
#            #       - h: [0.4,1.0]
#            #       - log10As: [1.7,4.0]
#            #       - ns: [0.6,1.2]
#            #       - Mnu: [0.0,0.5]
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - log10T_AGN: [7.6,8.3]
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: [-5.0,5.0]
#            #       - eta2_IA: [-5.0,5.0]
#            #       - b1_IA: [0.0,2.0]
#         ##############################################################
#              Omega_c          Omega_b          h          log10As          ns          Mnu          log10T_AGN          a1_IA          eta1_IA          a2_IA          eta2_IA          b1_IA        log_w   log_l
2.414517935673587412e-01 6.546563987832750009e-02 6.386416651279978041e-01 3.368184984114507508e+00 1.038432029138756985e+00 2.166559368052856094e-02 7.840644278303766868e+00 2.266141323165768995e-01 1.254419749304320320e+00 8.002155113462139369e-01 6.657712397408381833e-01 4.589090447410477669e-01 -3.256655422362474894e+01 -2.685164650735055503e+01
2.420089683762711164e-01 7.168778801053619920e-02 7.871887816421900830e-01 2.944684606236674718e+00 1.000080046203135620e+00 9.990604674717201705e-02 7.822545815075865328e+00 2.100861855744113882e-01 1.628102844980699793e+00 8.677272061179150953e-01 1.937842997008711876e-01 5.486011593422726040e-01 -1.322663514088078784e+01 -7.511727424606594816e+00
2.636112409910063570e-01 3.549774845092341924e-02 6.758023032599733693e-01 3.104414298209049683e+00 9.491767825868173691e-01 3.201886138757696898e-01 8.056346136722627449e+00 1.181591390677949605e-01 2.418339818452470702e+00 1.224526130999812779e+00 -1.552729387767284308e-01 1.003213235739889519e+00 -8.704315366499450590e+00 -2.989407650225259339e+00
2.815456407139587114e-01 3.043552019801934461e-02 7.760736329798204602e-01 2.573715697788373724e+00 8.629089865615588995e-01 7.616651093037973830e-02 7.992603074394096119e+00 2.076388735176593059e-01 1.422842170878794832e+00 8.826567955063246984e-01 4.015379769419800127e-01 1.083404432148548313e+00 -9.491322457463240880e+00 -3.776414741189046964e+00
2.577638433025954967e-01 5.235514802304966353e-02 9.626540363250524202e-01 2.424754835304366196e+00 8.571538380646077648e-01 1.598379684942528023e-01 7.860172872319389548e+00 2.413649490600286995e-01 1.688668012116699479e+00 7.150507224997326716e-01 5.047063659789694512e-01 4.776120724731569567e-01 -3.981042419163694035e+01 -3.409551647536275709e+01
2.608113086001984660e-01 5.281098446987055051e-02 7.075515921067210279e-01 2.981048277642917466e+00 9.625170012062205238e-01 1.870624201483650495e-02 7.980780195404290289e+00 1.888124913584023901e-01 1.804566583487553721e+00 8.052174380705112711e-01 5.041775461020749916e-01 5.654984481982292532e-01 -2.844647682974125047e+01 -2.273156911346706011e+01
2.710093652606432868e-01 3.932341494402070980e-02 6.256639777979328132e-01 3.113860920994267367e+00 9.839580633465052628e-01 1.181002108142108487e-01 8.061437107671428848e+00 1.952752732614051467e-01 1.632984820549633120e+00 7.390491880318545981e-01 7.327095907215452897e-01 8.283332079854903718e-01 -1.533101763375653093e+01 -9.616109917482342340e+00
2.566192801367921383e-01 4.056234358080534896e-02 7.066620322066545778e-01 3.018777837295878008e+00 9.749300705665401301e-01 1.858714961526544696e-01 8.102300246985965515e+00 1.719269519242079269e-01 1.137089822413162921e+00 9.833618888719763973e-01 3.636895135205007179e-01 7.372354117563642006e-01 -4.837551899814536682e+01 -4.266061128187118356e+01
2.327998376593184982e-01 6.719691519530196500e-02 9.146627783694730729e-01 2.834578028831161056e+00 9.222199436848668164e-01 4.470034433237085603e-01 7.759605829982612946e+00 3.450614227037016590e-01 4.368634840806091546e-01 9.300856671004433807e-01 3.606664716784413471e-01 5.112767057714859842e-01 -3.235207029230863185e+01 -2.663716257603444149e+01
2.636006707552420725e-01 5.366860046921977795e-02 7.790643896821001224e-01 2.852090907004945386e+00 9.521770442027441828e-01 2.002893710474267230e-01 8.010901820558967046e+00 1.504997272818053844e-01 2.272813037596752572e+00 9.152958785068756598e-01 1.429679935975700644e-01 5.922022782845108857e-01 -1.582475964628820861e+02 -1.525326887466079029e+02
2.830715044945503189e-01 3.126339738050033096e-02 6.943730105692971222e-01 2.834473445876001474e+00 8.918215777838681690e-01 1.850753165151217683e-01 7.976853453774451985e+00 1.418678359893332797e-01 2.440571258719151260e+00 1.246481393990120701e+00 -7.843792749032942879e-01 1.323051352949984993e+00 -9.792634904225209880e+00 -4.077727187951020404e+00
2.243484401519841853e-01 7.862217484472568130e-02 8.111803955404700561e-01 3.170237390495054264e+00 9.636531519081383834e-01 2.339346974740376117e-01 7.702680274826254170e+00 2.597211172879232421e-01 9.531232957749313783e-01 7.126921802375685289e-01 7.859485509901560363e-01 1.017615864585948549e+00 -9.377255970011312058e+00 -3.662348253737119030e+00
2.686144183652218742e-01 3.312138438992857925e-02 6.322046466609267945e-01 3.107724276450187340e+00 9.623291143298624561e-01 1.589112828712841985e-01 8.161964543935456007e+00 1.058613638255554434e-01 2.725488357703400588e+00 1.267383555309019805e+00 -7.087058021716394762e-01 1.368534438817833765e+00 -5.571183524613999793e+01 -4.999692752986580757e+01
2.524578708917955550e-01 5.115608902683026898e-02 7.721793238429355277e-01 2.856006212938689615e+00 9.468660253601568488e-01 4.421191121066714302e-02 7.902036904692514518e+00 1.738163024660721589e-01 2.297985142591411289e+00 9.390774915261204114e-01 -4.245243251873311863e-01 7.966732431194962771e-01 -1.852813330266999969e+01 -1.281322558639580755e+01
2.343700930873987287e-01 6.241467421492863377e-02 7.219271999113661131e-01 3.299757748648897149e+00 1.026644231590964518e+00 3.866759109328962163e-01 7.935501533132626406e+00 2.917845117578279357e-01 2.261876027099756215e-01 7.946725084861370192e-01 7.320203216803209401e-01 3.508002981030484690e-01 -3.472442284815441838e+01 -2.900951513188023156e+01
2.761673081059016766e-01 2.931815224795863983e-02 6.476257872356564471e-01 2.968903699156648202e+00 9.197625409071045199e-01 1.279109373515182613e-01 7.832783112037992268e+00 1.597613738506282743e-01 2.022018839477283336e+00 9.597157157310114428e-01 2.084656353719882560e-02 1.689546582188530710e+00 -3.688474850704736241e+01 -3.116984079077316849e+01
2.302400450870250026e-01 7.841654044635056053e-02 8.734893442242327444e-01 2.919787726482749868e+00 9.366172525049069053e-01 1.778100927655129615e-01 7.739687811166769293e+00 3.148233557986248599e-01 6.249119086850516425e-01 7.629173698640299150e-01 7.163703681088042785e-01 7.571250188728999575e-01 -8.597905901031492704e+01 -8.026415129404072957e+01
2.758534748084522370e-01 3.880321766799427891e-02 6.507176823457143655e-01 3.042135003649301339e+00 9.736809052345332116e-01 3.711946274911577248e-01 7.932886976688059200e+00 1.394862975939457073e-01 2.091630968567697479e+00 1.013599525780964683e+00 6.291172687545198983e-02 1.552603738163112368e+00 -1.934229963391261151e+02 -1.877080886228519319e+02
2.300612772717244570e-01 8.560804342341835071e-02 8.548016167953900180e-01 2.956747649246457943e+00 1.029612989463159378e+00 1.925909514631793940e-01 7.808699461295113053e+00 2.786669076752668062e-01 1.467751228946269748e+00 7.476532286064996313e-01 3.964349328771454850e-01 2.359620058675204746e-01 -8.590071541762149820e+00 -2.875163825487957681e+00
2.828489762635558735e-01 3.547919394378548641e-02 6.572384522709655563e-01 2.921544691709790698e+00 9.653889097839984945e-01 2.685294791255089519e-01 8.084828074473932702e+00 1.013622000020326652e-01 2.842901031867899775e+00 1.112167736547594821e+00 -2.227300610734328501e-01 1.333942382766791557e+00 -1.550496914789272580e+02 -1.493347837626530747e+02
2.701792117447907593e-01 5.078508042883413121e-02 8.421924964212856857e-01 2.657975560217697097e+00 8.581174692750379585e-01 2.275702594451029515e-01 7.723847510643080838e+00 3.548266232998651404e-01 8.516140591401386573e-01 6.126228569757543596e-01 8.761353141967918035e-01 8.837853337980789981e-01 -4.158997933249892753e+01 -3.587507161622473006e+01
2.520624158133397685e-01 5.557425157083569628e-02 5.730409061444694530e-01 3.445901796362807801e+00 1.084294735848140068e+00 1.587676027965523318e-02 8.100517882659906022e+00 1.802941199362715352e-01 1.667679911784636815e+00 8.965417231187764457e-01 2.220264096267419163e-01 1.492904678222211068e-01 -2.492388537787741143e+01 -1.920897766160322107e+01
2.745314952167123845e-01 3.722572861790570536e-02 6.327869375941861385e-01 3.140016402032997256e+00 9.513957930801613117e-01 2.148818469945440457e-01 7.894937234778302226e+00 1.605204350243134570e-01 2.071984856811601716e+00 7.851046781990227430e-01 2.318182936222719093e-01 1.804487896667566815e+00 -1.330483417659218759e+01 -7.589926460317994561e+00
2.741025025939541337e-01 3.300112579791161793e-02 8.256134081948600656e-01 2.618213711765806639e+00 8.497773752062585118e-01 3.239151560698900756e-01 8.008073862292819811e+00 1.780070184124671329e-01 1.958189285225103937e+00 8.806181320043204863e-01 2.731357529104325721e-01 8.758571637176628677e-01 -2.991841458092395101e+01 -2.420350686464975709e+01
2.618261346964821934e-01 5.401233744066424175e-02 9.716014830505216304e-01 2.465476887241434767e+00 8.247886502389811803e-01 3.135255505101158247e-01 7.743734564577485990e+00 1.363425916522107428e-01 2.578802409666121953e+00 1.261166738722296010e+00 -8.052033121226864765e-01 1.276418949843132866e+00 -1.733644182349883067e+01 -1.162153410722464386e+01
2.492240855638775121e-01 5.835448071774326784e-02 6.889027139094932028e-01 3.279378669324718665e+00 1.035910563165726606e+00 4.526355280336026299e-01 7.985130146818575803e+00 5.607203118114743035e-01 2.566968610975184362e-02 5.832513684921920571e-01 1.103198436072218236e+00 1.299723617276780097e-01 -2.609878903056613098e+01 -2.038388131429194061e+01
2.823066491223153451e-01 3.123404346654326535e-02 6.371775230593057504e-01 3.041798191130851148e+00 9.582739580182514372e-01 3.226183386518720608e-01 8.168172498747024335e+00 2.642307458995754033e-01 1.086383084828633550e+00 7.894793304592599981e-01 5.801249814988542752e-01 1.018773622272465929e+00 -6.507153608940147649e+01 -5.935662837312728612e+01
2.800268371035059545e-01 2.386326235541580409e-02 6.333265852317006006e-01 3.104049965760053986e+00 9.353094269037240949e-01 3.228982318581307687e-01 8.197766041167936280e+00 9.094173301923991204e-02 2.608028265198343298e+00 1.007690238768288893e+00 2.185506266417567289e-01 1.987278084414817458e+00 -1.275219701085916313e+01 -7.037289294584970101e+00
2.329561154443262894e-01 6.829142852340602809e-02 9.898479994032709506e-01 2.738652742988253230e+00 8.337444784045622281e-01 4.149824335523480956e-01 7.652142568687360757e+00 2.181796099182466975e-01 7.344184789773899880e-01 7.757930524302114605e-01 9.537789470669624237e-01 1.352417147450307944e+00 -8.793417273076775587e+01 -8.221926501449357261e+01
2.620513623423347260e-01 4.836569923301244772e-02 8.950694179180163079e-01 2.538747999249548304e+00 8.505370946315338188e-01 1.940674916593380650e-01 7.838750767714087075e+00 1.323207903516827599e-01 2.408651896151997818e+00 1.219566201890263990e+00 -3.751625224675372294e-01 1.264355747560972576e+00 -3.651437545512385441e+01 -3.079946773884966404e+01
2.490621655709312765e-01 4.967112253859273796e-02 6.948447324677677894e-01 3.100538769390184246e+00 9.680536283975038625e-01 6.565190722932034983e-02 7.850464500630242703e+00 8.394257763347923174e-02 2.310887991840954392e+00 1.144029423126330158e+00 7.760710106577217715e-02 1.541151645783466861e+00 -2.493884820391016888e+01 -1.922394048763597851e+01
2.623607361604290422e-01 5.399002497727083821e-02 8.223272546747995015e-01 2.806493961273196724e+00 9.717099963606758983e-01 3.429786858023331497e-01 8.067710327840686091e+00 3.100545310933675580e-01 1.471753211323543198e+00 6.529241844303275144e-01 4.433609158426516927e-01 2.268379283282475622e-01 -4.945898337425991826e+02 -4.888749260263249994e+02
2.878293125015219944e-01 3.395394258028173323e-02 6.087633441061596207e-01 2.977770466036768759e+00 9.750427761054252240e-01 1.253726116811605396e-01 8.067973796959932997e+00 4.652426758850545241e-01 5.290775118764017293e-01 6.306322106233590574e-01 8.059458759522950544e-01 4.206434793300648511e-01 -2.030350974117911278e+02 -1.973201896955169445e+02
2.559679353379085698e-01 5.743259868536871454e-02 8.790198432842947218e-01 2.753034661802944427e+00 8.721115029136414787e-01 3.046068980520302283e-01 7.775982122054547752e+00 1.735814243311031291e-01 1.702250325281676524e+00 9.340460748028540650e-01 1.384463336181411819e-01 1.314697086894978550e+00 -1.165759484957910104e+02 -1.108610407795168271e+02
2.732805963609961086e-01 3.139784590931055108e-02 6.434546319396781122e-01 3.077216796364520057e+00 9.591370554515432634e-01 2.906136366633995660e-01 7.920807653620071775e+00 1.433505916482591402e-01 2.241641976093996291e+00 8.656359731420328885e-01 1.097290737808123140e-01 1.564225502490501407e+00 -2.361914118723090894e+01 -1.790423347095672213e+01
2.358296623098752876e-01 6.714817297254531414e-02 8.946664178259500222e-01 2.865420382069367555e+00 9.741491427256505631e-01 2.756437729928045699e-01 7.923108656704239472e+00 4.192564870161241686e-01 6.291974975058494124e-01 6.406945307740121720e-01 8.439941462195745814e-01 7.693554611507558150e-02 -2.927117927595556921e+02 -2.869968850432815088e+02
2.881155986324704377e-01 2.588069705316949076e-02 7.842777419224212787e-01 2.509673047784858557e+00 8.226986517655956455e-01 1.226395473538611780e-01 7.885665332305417330e+00 2.527913359940452409e-01 1.681708131709117815e+00 8.706627656847505392e-01 1.269307020457786095e-01 8.829873096517653064e-01 -1.498018816306034751e+01 -9.265280446786153590e+00
2.435187304320183543e-01 5.665213735054062949e-02 8.110735900382970431e-01 2.895847049969186404e+00 8.861592777341620319e-01 1.510919166062765218e-01 7.721294277064264300e+00 1.463685551939697405e-01 1.464705837158151169e+00 1.013368602563609500e+00 3.234264358040084275e-01 1.670523686422575871e+00 -3.340801716347009176e+01 -2.769310944719589784e+01
2.612602146914522194e-01 5.720786738547276734e-02 8.404327479461387584e-01 2.682238794694436379e+00 8.763525345295495317e-01 7.668288777185061633e-06 7.744755434960248763e+00 1.982643414198248522e-01 1.423682657060339807e+00 7.051694006873034937e-01 8.460577714097192725e-01 1.219437692127500306e+00 -2.134806766492062025e+01 -1.563315994864643343e+01
2.690800091534896188e-01 4.528152944516927042e-02 6.326927507451964861e-01 3.139098863247566040e+00 9.982885310447100480e-01 2.064138400388699224e-01 8.062586956297060681e+00 2.422972027824679131e-01 1.377390790244645835e+00 7.535880608263498814e-01 5.015536766221266873e-01 6.459607709903063544e-01 -8.400484285841989163e+01 -7.828993514214570837e+01
2.077712921115324463e-01 7.371558355123604411e-02 9.794661293542665792e-01 2.841855098547213299e+00 9.325064684331199061e-01 2.205259186969540375e-01 7.813529850450846581e+00 3.045689499818351464e-01 6.223233977066282563e-01 9.367032520341123103e-01 4.329020988320593233e-01 1.483497514396725503e-01 -4.883193361497664569e+02 -4.826044284334922736e+02
2.381560246599961628e-01 7.173749643592657044e-02 7.587745232265639128e-01 3.154263270788892015e+00 1.004797658417551309e+00 2.565079755832854191e-01 7.834988490702620823e+00 2.602770844288260221e-01 1.122860044995681150e+00 6.564885093772154789e-01 8.094175812091375377e-01 6.549272970033523933e-01 -4.202747710856371555e+01 -3.631256939228951808e+01
2.917324893486453186e-01 2.812454660390651534e-02 6.725059282366588898e-01 2.795839647015985641e+00 9.215737952917589793e-01 1.816787052039245953e-01 8.047508507566437430e+00 1.963054766043512700e-01 1.979861866492490741e+00 1.011198567576883534e+00 -3.858562135678145211e-02 7.626393329463467818e-01 -1.266672049766883390e+01 -6.951812781394640872e+00
2.326076761499566992e-01 6.825549853949627876e-02 6.812168514709168177e-01 3.393396092142239695e+00 1.037962635500369046e+00 1.781717787274993969e-01 7.851626472248347532e+00 2.651954734812891346e-01 1.180313773868860494e+00 8.265808666026348561e-01 5.548120998341952159e-01 4.793112520184628078e-01 -5.623962591854751736e+01 -5.052471820227332699e+01
2.560211322614033280e-01 4.868909484524868575e-02 8.765301602511478274e-01 2.669001569471881830e+00 8.691052021306292508e-01 3.426012966432357976e-01 7.801352957424608547e+00 2.928531114915386979e-01 1.386345221073743694e+00 8.713543309948059701e-01 7.538209503447834692e-02 7.146600159339513425e-01 -9.144393079984602934e+00 -3.429485363710409906e+00
2.476004237959849030e-01 6.033998659252384072e-02 8.523632580296460759e-01 2.874222768392804994e+00 9.190803118909762759e-01 3.697401469030591747e-01 7.886991970433753885e+00 1.150722850626086924e-01 2.641192844310902288e+00 1.158703883633438458e+00 -4.243908510647802501e-01 1.100789074482340091e+00 -4.413473141234648267e+01 -3.841982369607229231e+01
2.376232173579656271e-01 5.992546677696524576e-02 8.376944728195415690e-01 2.881311634534013510e+00 9.364559415487874183e-01 4.937852541775267223e-02 7.875720632812313937e+00 2.424645189790624045e-01 1.113882772331551863e+00 9.819648221711485547e-01 2.227894069256750598e-01 5.257126361700490413e-01 -5.108126745612781860e+01 -4.536635973985362824e+01
2.383900086916747874e-01 6.968026209731381648e-02 8.181799773395015407e-01 3.017453801377545819e+00 9.651232750351805834e-01 7.626008666980443884e-02 7.880362723181881357e+00 2.413243799898010522e-01 1.124502595836775143e+00 7.735213941001672922e-01 6.895628718836990245e-01 5.514256867942963769e-01 -4.204553047791735025e+02 -4.147403970628993193e+02
2.223815408964027185e-01 9.224586397733421095e-02 9.215452442595938320e-01 2.969919430310087982e+00 9.740487187753683607e-01 2.328138437787314885e-01 7.653059623566193181e+00 1.474210069353869557e-01 2.191274377474254464e+00 1.107224188944714527e+00 -1.459386998509177857e-01 9.762112227566031031e-01 -9.954827544500510328e+00 -4.239919828226319076e+00
2.461594621149942319e-01 5.143014251398221603e-02 8.637896948375434203e-01 2.699898518781806089e+00 8.803214413731235144e-01 1.422668311067859515e-01 7.867460216661684491e+00 2.586084323632622528e-01 6.422432136037858896e-01 8.073003902243609531e-01 7.817040522034455208e-01 9.300543588969485409e-01 -8.884941225336913817e+01 -8.313450453709494070e+01
2.475007133645459878e-01 5.466871747216631161e-02 5.639954029788771805e-01 3.507383853749368008e+00 1.082949659062850234e+00 2.331162627207782889e-01 8.040363254116313030e+00 3.324478507645833858e-01 7.400896180578886430e-01 6.928570751312612686e-01 7.495087723065765317e-01 2.176990779942347132e-01 -1.038733043887110398e+03 -1.033018136170836215e+03
2.746084723919375303e-01 4.507175821865768567e-02 6.867692855663084517e-01 2.911037173714848159e+00 9.357069990470125997e-01 1.331125420254064551e-01 7.754007417029654903e+00 8.698311100115230232e-02 3.095644675434822801e+00 1.494600539291296215e+00 -1.325109613390006658e+00 1.765784436285188219e+00 -2.551050226316807823e+01 -1.979559454689389142e+01
2.689708536667558825e-01 3.949467314067393875e-02 7.297715378457265700e-01 2.929538348047232788e+00 9.306342242679415122e-01 3.560358802705672066e-01 8.097392031621074793e+00 1.402164973650963375e-01 2.394642220275599698e+00 1.042718508503867270e+00 -3.575114158453249757e-01 1.068082174453994337e+00 -1.261210180933774438e+01 -6.897194093063553133e+00
2.453142689472340987e-01 5.985237397515805885e-02 9.075861747190021589e-01 2.746830632553826312e+00 8.821214858217774069e-01 1.396846966453885175e-01 7.707558572577627665e+00 1.932262494843053346e-01 1.486461467932770120e+00 7.444061271947601810e-01 7.152854112998676683e-01 1.310187332754249256e+00 -2.466522354268632853e+02 -2.409373277105891020e+02
2.416138669886704615e-01 5.890230178496818486e-02 9.893713535558193994e-01 2.518492974190749134e+00 8.711540320855120090e-01 3.622553157723262252e-01 7.842419391371758586e+00 3.620364364711399219e-01 4.026980391326695496e-01 5.859757712528779194e-01 1.076416209254635881e+00 5.914158742132586966e-01 -3.117188371705767054e+02 -3.060039294543025221e+02
2.733381508739324284e-01 3.605217789964968583e-02 6.840361659426617003e-01 2.906220391241003842e+00 9.461479518628739260e-01 4.597579028150100555e-02 8.113067398783169182e+00 2.117589061014228946e-01 1.847595930979787582e+00 1.213615939887999318e+00 -4.203908380538070588e-01 5.835861726255793247e-01 -4.730605312706396148e+01 -4.159114541078976401e+01
2.360886896230865450e-01 5.887640030940272801e-02 8.852392063589351601e-01 2.789932178658462103e+00 8.892806018885540675e-01 6.514887644999689531e-02 7.839327866372967968e+00 1.765949987497901219e-01 1.335434627137641606e+00 9.621359769892681157e-01 2.876410687400614563e-01 9.038754674662499156e-01 -1.006041934137181926e+01 -4.345511625097628894e+00
2.366739655698637812e-01 8.634012811891515760e-02 9.884266025488079865e-01 2.680914243622546600e+00 8.901703832694664031e-01 2.039525199061060223e-01 7.613471028553481901e+00 4.074873883532639240e-01 4.378058896286631807e-01 6.781250401962326535e-01 7.364235050363276969e-01 5.840949924405207661e-01 -1.537710519726776397e+02 -1.480561442564034564e+02
2.326458863687916045e-01 6.640070990848270793e-02 7.861359405262704492e-01 3.044363948202673420e+00 9.808540733669013356e-01 9.253376667153190294e-02 7.826789798813920562e+00 2.361269381393213962e-01 7.051391176882235712e-01 9.382656764580366016e-01 3.693698658244546351e-01 5.250674698273762875e-01 -1.575975593817866383e+01 -1.004484822190447346e+01
2.279493439107777297e-01 7.243537528904263334e-02 8.370475635962478789e-01 3.029190448551543291e+00 1.017660074494784128e+00 2.630512683483290926e-01 7.949640604431151836e+00 1.608823375628194441e-01 2.065980954894062194e+00 1.053560233979013994e+00 2.276689788056529551e-02 4.827175537466454891e-02 -3.199173415950554045e+01 -2.627682644323135008e+01
2.608798318701376351e-01 5.288010859831883403e-02 5.912644036780086987e-01 3.416386788671257335e+00 1.029164926342159170e+00 2.457676588054983902e-01 7.817530650980231144e+00 1.244010136246096465e-01 2.363833098344741757e+00 9.782941974231542659e-01 -2.559984526058745047e-02 1.659098816942768284e+00 -3.213337415684185316e+01 -2.641846644056766280e+01
2.542679073845280913e-01 4.652704300042957014e-02 6.285114313569494238e-01 3.339408520958982329e+00 9.804105846373146749e-01 2.425986108582164902e-01 7.922538280392829257e+00 1.521598196214632992e-01 1.346899926991032004e+00 7.126925756218778218e-01 8.880933482725605899e-01 1.867020444120699674e+00 -1.430520162935342654e+01 -8.590293913079234400e+00
2.536333149872828652e-01 6.664234128792340117e-02 7.812086525541894755e-01 2.955196286925133364e+00 9.699440467361543083e-01 2.998130864436001075e-01 7.868301820944815006e+00 4.071775860242299316e-01 7.971059687219819168e-01 5.374452371416227336e-01 8.743868316719174416e-01 4.081228205408338194e-01 -1.227069077460968316e+01 -6.555783058335490132e+00
2.576249598022756215e-01 6.412334696398895584e-02 8.259453454743646006e-01 2.842989940404074822e+00 9.004295123498271547e-01 3.006870427171901561e-01 7.737274242900410215e+00 3.201774670919741439e-01 7.923452455752464374e-01 7.779553895379507367e-01 6.006747994649996869e-01 7.994463077829023767e-01 -1.753768473557448004e+01 -1.182277701930029146e+01
2.625248223229668665e-01 5.228316449040838060e-02 5.533442590170590814e-01 3.421944099081313251e+00 1.069497771733276981e+00 6.278935016366871125e-02 8.024158165095013118e+00 6.409449424377839932e-01 -3.878133503207141786e-01 4.950543045036592815e-01 1.283589628409230521e+00 9.726101706189349549e-02 -1.093961759827168976e+02 -1.036812682664427001e+02
2.853258537223384295e-01 3.411100781573291746e-02 7.639705458543208927e-01 2.595137171088524042e+00 8.775996938720248552e-01 7.165748186042530943e-02 8.028191263573180692e+00 1.704694429686242074e-01 2.392627854863690118e+00 1.179779299851419161e+00 -6.397241648664184765e-01 9.302071417049448954e-01 -8.808571190252926897e+00 -3.093663473978733425e+00
2.629479251480167368e-01 4.276765492675786706e-02 6.934407407374334475e-01 3.032907392796163393e+00 9.305249813015152860e-01 3.107566897501130021e-01 7.762921447154819354e+00 1.077814781499295549e-01 2.692317168458608023e+00 1.361580202854048238e+00 -7.241226228727102310e-01 1.777879521553079378e+00 -7.323598694265601239e+01 -6.752107922638181492e+01
2.529357686561068963e-01 5.022969015115497093e-02 8.108143061004258190e-01 2.829318954161870625e+00 9.079849735558747081e-01 2.499915708657189373e-01 7.853358374381757656e+00 9.467642545282828337e-02 2.595440621006277482e+00 1.200691604352906339e+00 -4.708322831007327736e-01 1.774986685546529941e+00 -8.417571599893257428e+00 -2.702663883619066620e+00
2.505841604723766380e-01 5.572204714066376213e-02 7.686182421150966615e-01 2.912150283988225397e+00 9.521809941890087003e-01 8.015323396853890614e-02 7.846307567432304175e+00 1.856762163257288378e-01 1.534628621152878125e+00 8.524345239649280259e-01 4.753877481432571273e-01 9.453994589516947489e-01 -3.132303431908127322e+01 -2.560812660280707931e+01
2.829371935929771986e-01 3.303792106471365592e-02 6.778740443505016922e-01 2.962465954559300840e+00 9.155602450812825310e-01 3.374953268953203578e-01 7.964066902345999566e+00 3.315577007469903137e-01 7.938667712338345339e-01 6.946595083132027781e-01 7.316833856555460258e-01 9.816643263387216933e-01 -1.626983287043930204e+01 -1.055492515416510813e+01
2.365092964443427370e-01 6.597954987767054580e-02 7.604568365712920386e-01 3.166612228803149520e+00 9.730879182890764811e-01 1.623965468006100532e-01 7.781672501658582597e+00 2.483473854379534274e-01 6.927426901060096398e-01 6.952511885409231596e-01 9.900690176333748482e-01 9.841730973225595314e-01 -2.789233801709182785e+02 -2.732084724546440953e+02
2.319631617761558906e-01 7.175532489226128796e-02 9.329946904298519472e-01 2.780750735595570511e+00 9.652530424355687533e-01 4.853896333967642196e-01 7.767290710642184237e+00 3.027109287764462309e-01 1.104900449154206932e+00 6.047442823907678289e-01 9.547775626035903684e-01 4.370190265828330922e-01 -3.291128828809727480e+01 -2.719638057182308444e+01
2.328007234368951739e-01 6.912423346352968012e-02 7.605168415324972120e-01 3.095338428923051222e+00 1.031565232041235625e+00 1.167322985427134974e-01 7.888800087673679684e+00 1.454991353205734583e-01 2.110873869990963492e+00 7.548381877435623721e-01 4.166820116983380728e-01 7.067857444583480753e-01 -9.328747791858937433e+00 -3.613840075584747513e+00
2.424939085759057755e-01 5.275939810543778252e-02 7.472004215240670710e-01 3.115268329120592483e+00 9.501120048244591221e-01 4.318397214804951534e-01 7.826563257796336437e+00 2.163608416868756379e-01 4.034771393978129339e-01 7.485273731961346044e-01 9.647417837585816613e-01 1.561440243357279822e+00 -3.532655359418977525e+01 -2.961164587791558844e+01
