# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_bins: 50
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: 0.02268
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: 0.97
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: [-5.0,5.0]
#            #       - eta2_IA: [-5.0,5.0]
#            #       - b1_IA: [0.0,2.0]
#         ##############################################################
#              Omega_m          h          log10As          a1_IA          eta1_IA          a2_IA          eta2_IA          b1_IA        log_w   log_l
3.092496546100236277e-01 6.808700790669499625e-01 3.042021308308155092e+00 1.129991428239289775e-01 2.152146517082491606e+00 1.035934527248994819e+00 2.584603396555351651e-02 1.456681116582269286e+00 -9.292766333344019358e+00 -4.214277275154983293e+00
3.067145196964685683e-01 6.721413499651910373e-01 3.117693058065616363e+00 1.302994400053840707e-01 2.498108905635856303e+00 1.108443064810628265e+00 -3.884984219044307352e-01 1.119864427394278827e+00 -9.212312993180937326e+00 -4.133823934991904814e+00
3.027236816557611343e-01 6.900481151889437115e-01 3.045383189339087693e+00 1.868903507894694727e-01 1.069811796704696505e+00 8.890428151939868684e-01 5.213293915732988282e-01 1.017615939725268648e+00 -9.369385773588234656e+00 -4.290896715399199479e+00
3.033149414429439084e-01 6.882488108836213314e-01 3.049516962584544189e+00 1.386662427448728252e-01 1.585931617333909749e+00 9.795966680678134253e-01 3.283532894123988299e-01 1.258539454589403750e+00 -9.196451561879207759e+00 -4.117962503690175247e+00
3.077525674361925034e-01 6.861608652219787219e-01 3.035382433457887608e+00 1.328568537162837515e-01 2.541265193168237069e+00 1.066097826775265212e+00 -2.062321438659946438e-01 9.179014944380505803e-01 -9.182920005212537262e+00 -4.104430947023503862e+00
3.092703891317635234e-01 6.649704810260841370e-01 3.127850976977477160e+00 1.687638817003342950e-01 1.723936486019958636e+00 9.284693021130232538e-01 2.943160218800358052e-01 1.077258278637115207e+00 -9.313459034354387711e+00 -4.234969976165353422e+00
3.043588919825084282e-01 6.841462871207576457e-01 3.065489369760749483e+00 1.550458693972700530e-01 2.034726565834816370e+00 1.070967718741710151e+00 -6.249471556209051926e-02 8.442334450082340513e-01 -8.925638045867970050e+00 -3.847148987678931764e+00
3.097713065187747139e-01 6.789637392789833470e-01 3.050923940050736860e+00 1.182257295267525876e-01 2.742933243035841073e+00 1.051993740449058912e+00 -1.521259882184224921e-01 1.040655455725643996e+00 -9.485711764845113692e+00 -4.407222706656080291e+00
3.097495283036411085e-01 6.695428901719256976e-01 3.104228679709572614e+00 1.436845265994239895e-01 2.151589740924030991e+00 9.394052735522819830e-01 2.260970972543683288e-01 1.166387001849636729e+00 -9.435605502367309327e+00 -4.357116444178275039e+00
3.104691954702545331e-01 6.919507775960006546e-01 2.977329630197793175e+00 1.751398647762103522e-01 2.227029050391471365e+00 9.302811047409953460e-01 1.734037706082602881e-03 6.651886639544744018e-01 -9.060125734070950898e+00 -3.981636675881913501e+00
3.049571526369792007e-01 6.931662408247649676e-01 3.011802540659937577e+00 1.678100201106191847e-01 1.647800972636595418e+00 9.540399369306395982e-01 3.122376121179781805e-01 9.318075135743701942e-01 -9.372657657600335313e+00 -4.294168599411300136e+00
3.094368692922276343e-01 6.760591014722459047e-01 3.070877857394133770e+00 1.336658160604269341e-01 2.341695811857027465e+00 1.049605719252669545e+00 -2.628267204265313239e-01 1.235596054112954034e+00 -9.572556185197832690e+00 -4.494067127008797513e+00
3.097582492758396699e-01 6.798111240958075729e-01 3.039396079247413063e+00 2.429102754916456774e-01 9.248735374767447226e-01 8.577021266227182750e-01 5.396996266407612097e-01 6.509125614247133207e-01 -9.569567631858859613e+00 -4.491078573669823548e+00
3.034643163363900942e-01 6.835690279387802715e-01 3.074770940548467113e+00 2.019485215610581363e-01 1.061175576798275344e+00 9.240750096436114447e-01 4.153470059358550515e-01 8.762410465944929783e-01 -8.824768432939258389e+00 -3.746279374750223212e+00
3.140595862976296448e-01 6.893630748923190721e-01 2.965637195283484573e+00 1.312515070815676310e-01 2.580444977643314708e+00 1.036705678287189514e+00 -1.336211053172533525e-01 9.286269299106892916e-01 -9.411854903729860666e+00 -4.333365845540828154e+00
3.062616773722254826e-01 6.736156731155878985e-01 3.107509674622821905e+00 1.547433684990009439e-01 2.173423489606492787e+00 1.056817781896422836e+00 -1.933957858432231447e-01 9.072080421864419097e-01 -9.219340443356571768e+00 -4.140851385167539256e+00
3.161948163327411021e-01 6.899510329964647637e-01 2.942533370388734859e+00 1.529029114280824331e-01 2.401992241216479584e+00 9.668186635389339756e-01 -6.424586790323161267e-02 7.630874451164135763e-01 -9.096966055395427020e+00 -4.018476997206390955e+00
3.167393146949509797e-01 6.631457306877581726e-01 3.082147351165213767e+00 1.409929054372947022e-01 2.147815727541545705e+00 1.047316860178828080e+00 -1.638506684962992566e-01 1.170004906640689679e+00 -9.524051866761347185e+00 -4.445562808572311120e+00
3.172624340904236506e-01 6.688046722087489515e-01 3.042598859189528770e+00 1.748526315584548740e-01 1.729028089783955835e+00 9.066757164067809072e-01 3.498725051069726533e-01 9.686720110056044053e-01 -8.969813453601609865e+00 -3.891324395412572912e+00
3.150343647329157393e-01 6.830935763616710066e-01 2.989923522942286915e+00 1.154838268153346448e-01 2.689986758478321249e+00 1.107294345460163143e+00 -2.831743108862116998e-01 1.144907968886226257e+00 -9.364394783977203929e+00 -4.285905725788170528e+00
3.083825951809665566e-01 6.793758434336872876e-01 3.052706376227671825e+00 1.683446142827973446e-01 1.567565280135603700e+00 9.370379018606840305e-01 2.883587419939601659e-01 9.781176236699602455e-01 -9.116611726253346148e+00 -4.038122668064310083e+00
3.183911987871729798e-01 6.860430501852181617e-01 2.947897418913102641e+00 1.564862732964265035e-01 2.435948213382856053e+00 9.573319824335619899e-01 -1.499760024679606119e-01 8.605137600541645782e-01 -9.563967057620438084e+00 -4.485477999431400242e+00
3.057720106428999385e-01 6.882207427468898242e-01 3.035355377354980178e+00 1.647158808752404724e-01 2.372172798853389608e+00 1.010871538504805933e+00 -1.709076811448699829e-01 6.946832024612874523e-01 -9.106109989371340419e+00 -4.027620931182307906e+00
3.139497582674745657e-01 6.897828011221629474e-01 2.960948288374057213e+00 1.755021943152934583e-01 2.240547341189272679e+00 1.003838333096797264e+00 -1.335116260238660146e-01 7.161909191311188749e-01 -9.338920070969763287e+00 -4.260431012780729887e+00
3.103993419142614396e-01 6.751947762042941337e-01 3.060612062492921837e+00 1.829034483837919112e-01 1.065247683639273468e+00 8.608189605482206019e-01 5.944209918099465639e-01 1.132535613529253249e+00 -9.508132107470402161e+00 -4.429643049281366984e+00
3.049076609690051787e-01 6.743908171861044965e-01 3.119470961577986312e+00 1.156472397485410752e-01 2.407583723516538043e+00 1.116901320261085573e+00 -1.846367069440857378e-01 1.364487234624125467e+00 -9.487399599531066485e+00 -4.408910541342028644e+00
3.039727834060300116e-01 6.847632433642063532e-01 3.073078503543811735e+00 1.134615552804030258e-01 2.813146825003618900e+00 1.129045059783867266e+00 -4.270286921947317182e-01 1.212007673589955425e+00 -9.502073930910235333e+00 -4.423584872721197492e+00
3.132492662026977737e-01 6.808849473201386004e-01 3.012772232126518901e+00 1.302936742908222811e-01 2.555147055436545855e+00 1.139963598851153392e+00 -4.242258370672091772e-01 1.059299445345222468e+00 -9.723466409858239956e+00 -4.644977351669206556e+00
3.215728855599253588e-01 6.749124525979770528e-01 2.974745879545178440e+00 1.646560685775906308e-01 2.181586066867461149e+00 9.647286825773617736e-01 -2.042078502580935151e-02 7.962934355485242754e-01 -8.999073478157420425e+00 -3.920584419968386136e+00
3.078149995572410647e-01 6.894278853166938559e-01 3.008570999419081016e+00 1.602891115613767070e-01 1.813862537775205119e+00 9.622472489613640434e-01 1.573937990378659890e-01 8.581971174422748927e-01 -9.404471435046566796e+00 -4.325982376857529843e+00
3.053858933876721915e-01 6.790812405347679270e-01 3.083840959432546214e+00 1.689244080326277597e-01 1.452929666015211119e+00 1.013548827238378358e+00 1.988673623559167325e-01 9.889759893901306498e-01 -9.094003952144426250e+00 -4.015514893955388409e+00
3.080077077080318748e-01 6.701427070302676814e-01 3.118584948632224130e+00 1.091532310982765708e-01 2.591406488089519122e+00 1.065576645327722005e+00 -1.332483135633921734e-01 1.326917109197528921e+00 -9.136969591901944909e+00 -4.058480533712907956e+00
3.018243248896536057e-01 6.778144104309464790e-01 3.124711629501078392e+00 1.504748420478749793e-01 1.960772391077551191e+00 9.932478712644474683e-01 1.889291918132371961e-01 9.752156192202861007e-01 -9.209108581145919459e+00 -4.130619522956884282e+00
3.042341800040238575e-01 6.842101648845702044e-01 3.063453665727624120e+00 2.008020595974073785e-01 1.390945910263629237e+00 8.589382115904111714e-01 4.895504411608930795e-01 7.744230461440788638e-01 -9.014026899925781322e+00 -3.935537841736743037e+00
3.085217963887090242e-01 6.823372427699468945e-01 3.039180851510843162e+00 1.538469135860953685e-01 1.472130423901480967e+00 9.790338025355858065e-01 3.248857231555266623e-01 1.118456699357347484e+00 -9.256866401691368651e+00 -4.178377343502330810e+00
3.043235826627994078e-01 6.700197343027531893e-01 3.137893467725593410e+00 1.584214765803455549e-01 1.223871694925033893e+00 9.149189859396642532e-01 5.903741302307548011e-01 1.269137419303693948e+00 -9.379865553038960968e+00 -4.301376494849922238e+00
3.116120728394364825e-01 6.797035094668913979e-01 3.033234596833314090e+00 1.629090251858533733e-01 2.060159307955146346e+00 8.811918935834537336e-01 1.691354330691563490e-01 9.697978969166549668e-01 -9.914938852635430067e+00 -4.836449794446394890e+00
3.016311348055658037e-01 6.899526091949023110e-01 3.052652540849913443e+00 2.009515355099935618e-01 1.129953758285092036e+00 9.237410794608633680e-01 4.317301193034097651e-01 7.896457312594071798e-01 -9.437117949801873351e+00 -4.358628891612840839e+00
3.076030846526096041e-01 6.821088098605857519e-01 3.049395141317766900e+00 1.751747876585154629e-01 1.455283374143430564e+00 8.558935290809390750e-01 5.426922775228817386e-01 1.073661801527798332e+00 -8.986221640217038953e+00 -3.907732582028002888e+00
3.143963590791971630e-01 6.809348181110448373e-01 3.003107683504262049e+00 1.889153993401917475e-01 1.831072385336620201e+00 9.749058033121489331e-01 9.140173235677906405e-02 7.276490237498407510e-01 -9.021078148068163216e+00 -3.942589089879131148e+00
3.154095565372085352e-01 6.733458402055456649e-01 3.033700887069556096e+00 2.011025363487251028e-01 1.619049476456838832e+00 9.428260109689130530e-01 1.269993421188830851e-01 8.073223299798821806e-01 -8.940778888524043566e+00 -3.862289830335011498e+00
3.140600751654670786e-01 6.740525724813248853e-01 3.036935288246376263e+00 2.108453343836664828e-01 1.498096367497393722e+00 9.509247796419941778e-01 2.284968348003681982e-01 6.429875507228028919e-01 -9.082238148385641807e+00 -4.003749090196607519e+00
3.080369682480490479e-01 6.974598779420061456e-01 2.966038335318391450e+00 1.535054716289350196e-01 1.914888639454204622e+00 9.543867908099334940e-01 1.570324574626518199e-01 9.736933523127118129e-01 -9.524093277124244139e+00 -4.445604218935212515e+00
3.098827796916709398e-01 6.931245459187869162e-01 2.978855706622495880e+00 1.342205913515410742e-01 2.780399064930232811e+00 1.086580110825988932e+00 -4.384775649608307901e-01 7.830746244652679877e-01 -9.516086869214767319e+00 -4.437597811025728589e+00
3.107293141276640802e-01 6.811886302113689950e-01 3.031054463546268174e+00 1.536583683929917399e-01 2.354294196176080156e+00 1.030134253883082884e+00 -6.149412234307316538e-02 8.380430751723029204e-01 -9.288251307048625449e+00 -4.209762248859589384e+00
3.059605810150274330e-01 6.784477720284952662e-01 3.081189400912561549e+00 1.904073082645787451e-01 1.242497165432476791e+00 9.101108999963987145e-01 5.166992131203729244e-01 9.308651501819351637e-01 -8.921332147667648371e+00 -3.842843089478616303e+00
3.155787652723129333e-01 6.816562993032813100e-01 2.989033270196004288e+00 1.529741745741937109e-01 1.923414627180886960e+00 1.001069969295510731e+00 -1.472670743871695720e-02 1.032673933439998581e+00 -9.715015660347546600e+00 -4.636526602158509647e+00
2.998299091635595048e-01 6.846655516016506571e-01 3.107003082421237572e+00 1.284311437045069226e-01 2.431298157945549931e+00 1.115023842567244294e+00 -2.806107351655064974e-01 1.087577433448572162e+00 -9.334573688769587818e+00 -4.256084630580555306e+00
3.096912129050006235e-01 6.663699967840713834e-01 3.120048151173212769e+00 1.094208565814671630e-01 2.048078915552258294e+00 9.649511464044326914e-01 3.131666519503575330e-01 1.619946348256953605e+00 -9.748055745379033965e+00 -4.669566687190000565e+00
3.041688506913521328e-01 6.788993145984579813e-01 3.098658372956611728e+00 1.543120587472390781e-01 1.757582738828027402e+00 9.817720205518378762e-01 2.654586982446769383e-01 1.099804066161871985e+00 -9.396320872767567778e+00 -4.317831814578529936e+00
3.065043840151692733e-01 6.770114696412525834e-01 3.088200480587308228e+00 1.783180424927390817e-01 1.857074291103325336e+00 8.983687860035596273e-01 2.116497048354144539e-01 9.096246620286603246e-01 -9.061255690896835802e+00 -3.982766632707799292e+00
3.068469416283188811e-01 6.770208320633371857e-01 3.078979202274760851e+00 1.637395649426540700e-01 1.113370854824554002e+00 8.899319205921871756e-01 6.400514184568635301e-01 1.270869865712417779e+00 -9.628928359119761637e+00 -4.550439300930730013e+00
3.058418512902673081e-01 6.720265056899996647e-01 3.124212644805445027e+00 1.001888521675677879e-01 2.458809994651518949e+00 9.988516916911347465e-01 5.710478526293982782e-02 1.734325676825397178e+00 -9.446275732902961408e+00 -4.367786674713924455e+00
2.983396328682301202e-01 6.984804093973460137e-01 3.042428248170764071e+00 1.437628909118959797e-01 1.909090294227608453e+00 9.845200371341169543e-01 1.535049915112152163e-01 1.027109303973643639e+00 -9.533239200937806856e+00 -4.454750142748769015e+00
3.052711882966180346e-01 6.818032139552419046e-01 3.072726574727269622e+00 1.057687505532580730e-01 2.370176225942969950e+00 9.655611102460888162e-01 2.145886076635319384e-01 1.440108791139032896e+00 -9.178031199929137074e+00 -4.099542141740099233e+00
3.010765298776532095e-01 6.745904970414431379e-01 3.145202901553010300e+00 1.480539014933324182e-01 1.411875456924182259e+00 9.642017856119871055e-01 3.947056395082242375e-01 1.372532644247578260e+00 -9.099212289142492693e+00 -4.020723230953458405e+00
3.128058053818444373e-01 6.732456284520639267e-01 3.062323705338722224e+00 1.226018156131338799e-01 2.708049854555398817e+00 1.051033295104749854e+00 -2.601235981407938880e-01 1.217452294135155322e+00 -9.833179984882306712e+00 -4.754690926693274200e+00
3.010201230291925101e-01 6.878346197048060828e-01 3.077597159568574270e+00 1.857777062486736241e-01 1.629576076577571087e+00 8.974952488526701799e-01 3.147994634471356079e-01 8.464128973105864429e-01 -9.630523833299854175e+00 -4.552034775110821663e+00
3.004806146534920175e-01 6.832058365180218029e-01 3.108010256733370724e+00 1.220666792663083200e-01 2.320178677168492243e+00 9.677348778134877705e-01 2.350285113344741106e-01 1.183576491747541315e+00 -9.669596541970754799e+00 -4.591107483781716070e+00
3.054699895857422298e-01 6.740806837280043373e-01 3.107443320565971057e+00 1.493355991878981825e-01 1.589409742340913922e+00 9.041381014336904443e-01 4.834046313824647001e-01 1.153743388643680312e+00 -9.140338700697697050e+00 -4.061849642508661873e+00
3.193930994990198946e-01 6.748549638016475560e-01 2.991381492141453435e+00 1.749407987423348132e-01 2.086131302294468526e+00 9.279744632238804414e-01 1.394464250091429491e-01 7.417677404915870021e-01 -9.220756938057903085e+00 -4.142267879868868796e+00
3.111664267602426981e-01 6.732569463801834075e-01 3.069750828076765803e+00 1.837187259687311780e-01 1.901916208869275593e+00 1.021368754064915230e+00 -7.497545098584357248e-02 7.046402676389658115e-01 -9.501574396452106441e+00 -4.423085338263073929e+00
3.139417824598361162e-01 6.794871539653777326e-01 3.015756990090530110e+00 1.250169664198388375e-01 2.404525085033903053e+00 1.030600848263859781e+00 -8.929699022558601484e-02 1.045464145273857781e+00 -9.557600383150038681e+00 -4.479111324961001728e+00
3.128290578774150510e-01 6.780547829582618258e-01 3.033800508044495636e+00 1.362497521752938923e-01 2.163375126068722842e+00 1.005085600615142738e+00 -8.921871272113524043e-02 1.182694476489559721e+00 -9.090731993331758076e+00 -4.012242935142724676e+00
3.152060295349641827e-01 6.883766609524077928e-01 2.956953445087193266e+00 1.336609363640075543e-01 2.530267013301537915e+00 1.020103502193071776e+00 -1.421140861378056286e-01 8.719292780521197272e-01 -9.198083545543980222e+00 -4.119594487354946821e+00
3.050708825394373713e-01 6.877554685207859508e-01 3.047204306077696323e+00 1.153740212457075032e-01 2.291444532775466669e+00 9.455312384963434624e-01 1.977636886333025146e-01 1.451714926916264359e+00 -9.783000259416802180e+00 -4.704511201227765227e+00
3.078375516470348572e-01 6.717362978537151363e-01 3.105450168184772597e+00 1.347016512311718373e-01 1.844433876473000389e+00 1.013621058847482104e+00 1.858270136412318863e-01 1.192779277230133550e+00 -9.418203632732797814e+00 -4.339714574543762637e+00
3.079419777942339898e-01 6.717442665787233258e-01 3.098061307693086075e+00 1.877836657523435093e-01 1.046720329150662820e+00 8.964326926150567587e-01 5.213732564231410294e-01 9.899110639083010810e-01 -9.388340586354026129e+00 -4.309851528164989176e+00
3.182323933938271954e-01 6.712557733864473741e-01 3.027934110036043514e+00 1.355399501344214386e-01 2.753806270384292709e+00 1.103062791863434811e+00 -5.138725355296092090e-01 9.715250368357908339e-01 -9.089146163639256315e+00 -4.010657105450222026e+00
3.116659559991444839e-01 6.690300541142912838e-01 3.090026751093738255e+00 1.090544676316174133e-01 2.428074843427488361e+00 1.093627011251061987e+00 -2.390084204550824154e-01 1.535185591246398751e+00 -9.039201805717404170e+00 -3.960712747528372546e+00
3.072817158776673940e-01 6.744183040599984746e-01 3.099929887045059118e+00 1.149042167329437092e-01 2.527675297141667166e+00 1.070688303716288203e+00 -8.762622142398868164e-02 1.166987196599058807e+00 -9.398304091309960029e+00 -4.319815033120922187e+00
3.060829266226623435e-01 6.780769343906146718e-01 3.086342136083659593e+00 1.554244307013714632e-01 1.655105355333258643e+00 9.897953006716120328e-01 2.535248145256989716e-01 1.113901110911392323e+00 -9.215290935651466953e+00 -4.136801877462429999e+00
3.093008236224258356e-01 6.772945867604265313e-01 3.068575963121888073e+00 1.514123091003849453e-01 2.114788955303986917e+00 1.015925919717918902e+00 -8.550812581477984509e-02 1.039081940718053598e+00 -8.979644206111188964e+00 -3.901155147922152455e+00
3.142619878189043536e-01 6.642988667691378524e-01 3.099070223137176505e+00 1.148029992761152585e-01 2.627433984868753569e+00 1.047650962052316892e+00 -2.401514282874392947e-01 1.415454499436483937e+00 -9.629189332999850137e+00 -4.550700274810811408e+00
3.148309059828213741e-01 6.658652991466784687e-01 3.079859206565668028e+00 1.107073504821531884e-01 2.607055375199688996e+00 1.052600267189650829e+00 -1.039806864350349969e-01 1.349267289185416052e+00 -9.495397352942546831e+00 -4.416908294753510766e+00
3.020292059201272195e-01 6.898844651763456071e-01 3.057777693155715681e+00 1.428598944386463288e-01 2.442509401104602240e+00 1.069940778421630156e+00 -2.730920785618353719e-01 8.897149666383536992e-01 -9.188526830073719509e+00 -4.110037771884686997e+00
3.100364863593957354e-01 6.906682689909142692e-01 2.991508980901024017e+00 1.318478725834513199e-01 2.278932018416622185e+00 9.656193312232108639e-01 7.842306756976924476e-02 1.143845808507869544e+00 -9.330763088795926308e+00 -4.252274030606887578e+00
3.112344350169426455e-01 6.848832623360386895e-01 3.006437872736952510e+00 1.503448511340943483e-01 2.012650804593217657e+00 1.001579765779379905e+00 -4.271195448842668441e-02 9.387659308649187739e-01 -9.658443033137665168e+00 -4.579953974948627327e+00
3.086642246605887374e-01 6.799314549582917699e-01 3.056845102318302754e+00 1.563927821530883833e-01 2.113856424439836346e+00 9.205209032023242699e-01 9.500361433983606219e-02 9.508246524825005874e-01 -9.220630710041284317e+00 -4.142141651852250916e+00
3.052451842652597058e-01 6.739060951436027791e-01 3.113063401779152084e+00 1.687407270643319634e-01 1.920166199124011541e+00 9.976384713799459902e-01 1.234659203963692775e-01 8.081180724630929735e-01 -9.175341497742756758e+00 -4.096852439553723357e+00
3.052854257262500592e-01 6.817447380381478350e-01 3.075543234870451670e+00 1.338960583578439056e-01 1.821915334393845676e+00 9.313512474906806560e-01 3.613335289119357085e-01 1.341418252452898585e+00 -9.382295021117769807e+00 -4.303805962928731965e+00
3.141784903640304494e-01 6.665313309612846959e-01 3.083306209212219429e+00 1.238872304810918479e-01 2.517327128228074251e+00 1.116241151728390335e+00 -4.181828518637882297e-01 1.269880474182861096e+00 -9.463624625443891603e+00 -4.385135567254852873e+00
3.092516818245261701e-01 6.716918478459134034e-01 3.093233723751866115e+00 1.174606707029548502e-01 2.155994744546606334e+00 9.971463271518778981e-01 1.640198445810527872e-01 1.536169373732651611e+00 -9.139139972284937130e+00 -4.060650914095903730e+00
3.111308216119820780e-01 6.797559127423322689e-01 3.040079144338001527e+00 1.423319784159193802e-01 2.527601422301635203e+00 1.073665344726468795e+00 -3.731345773228404994e-01 8.497909116303274946e-01 -9.455144540814593768e+00 -4.376655482625555926e+00
3.168219342261375804e-01 6.926104207374630395e-01 2.926663001047048684e+00 1.400648159332877896e-01 2.684545533965325248e+00 1.052699166910934458e+00 -4.064591444163365708e-01 8.344574745874797639e-01 -9.444745219929693292e+00 -4.366256161740658115e+00
3.155874535638393263e-01 6.930408368103184724e-01 2.927481095328691829e+00 1.721484847423493392e-01 2.008959246966732337e+00 9.341485828321047791e-01 1.094013854656017415e-01 7.534217159979905709e-01 -9.327072396337172222e+00 -4.248583338148134381e+00
3.029801301097673205e-01 6.971678054565011440e-01 3.013824752300943821e+00 1.463114026115510669e-01 2.122725288266132715e+00 9.152557294752572403e-01 2.405667235015540584e-01 1.014053925823809266e+00 -9.306948341644904588e+00 -4.228459283455870299e+00
3.100667520126791366e-01 6.715967345191373727e-01 3.086322683592480853e+00 1.361537310104301568e-01 1.922285499004519060e+00 9.651356246481359591e-01 2.212048819989798076e-01 1.153118816552824555e+00 -9.122395105196005716e+00 -4.043906047006972315e+00
3.098035822048582633e-01 6.723956051256866351e-01 3.085110384550911355e+00 1.073759921038455190e-01 2.037294438749686520e+00 9.739583418938657644e-01 3.103126544677685672e-01 1.597226223790647381e+00 -9.449108571611738228e+00 -4.370619513422703051e+00
3.040601265312747881e-01 6.849349807054802008e-01 3.069787651888550961e+00 1.500063389477261921e-01 2.356678687727167265e+00 9.883761807293076629e-01 1.166036718736940259e-02 8.104693365626238766e-01 -9.421825968234038839e+00 -4.343336910045006327e+00
3.044706784300218461e-01 6.768202900047775028e-01 3.108671704541149161e+00 1.440497871227455207e-01 1.996672708105078797e+00 9.839062824724784662e-01 4.149064899684340446e-02 1.228491518342089694e+00 -8.974328126222268054e+00 -3.895839068033231545e+00
3.066935075375081809e-01 6.761513553935587506e-01 3.090082873130916674e+00 1.730554799237369323e-01 1.751874984465157326e+00 8.619249686392294052e-01 4.239624894088205309e-01 9.216328353230789361e-01 -9.306329025106307995e+00 -4.227839966917273706e+00
3.118329816770699647e-01 6.826727779111252392e-01 3.017417836561516964e+00 1.153976278034836156e-01 2.678615325141810111e+00 1.035347495328261758e+00 -1.321056957865520687e-01 1.059389403723613787e+00 -8.977192585338009678e+00 -3.898703527148974501e+00
3.043731436939741131e-01 6.753904801017011073e-01 3.115544466279370983e+00 9.918075085421484971e-02 2.411031024543150991e+00 1.078586732685594463e+00 1.700883980695255815e-02 1.631243491108274268e+00 -9.331239181049674869e+00 -4.252750122860643245e+00
3.077394788347126986e-01 6.858820065595252480e-01 3.030602751205608847e+00 1.343470837071558677e-01 2.468884416588045028e+00 1.099467590443007126e+00 -1.746597646267673554e-01 9.017965227423525576e-01 -9.436142861819156735e+00 -4.357653803630124223e+00
3.144164850687168888e-01 6.643293659997666634e-01 3.094595618553151795e+00 1.152785518353685035e-01 2.539107663698794148e+00 1.149426629200109851e+00 -4.053816008248034564e-01 1.290616407900978091e+00 -9.636971304390833382e+00 -4.558482246201795540e+00
3.015461329377895350e-01 6.869898555550422170e-01 3.075453275271756493e+00 1.438988228305513317e-01 1.996217326149149152e+00 9.996927660440739771e-01 1.456748978371313896e-01 1.124359854078081478e+00 -8.973353018580631613e+00 -3.894863960391597324e+00
3.143074212369226794e-01 6.688962560503803889e-01 3.073954855706271694e+00 1.138521479199106068e-01 2.744975114347928624e+00 1.141072174553410257e+00 -5.024682081742053441e-01 1.298121276502572474e+00 -8.798768099571482537e+00 -3.720279041382446028e+00
3.109235988701186115e-01 6.676159490282191911e-01 3.095437423648804032e+00 1.833759608703333654e-01 1.357401985799219446e+00 9.089763111361346404e-01 4.002008064455777614e-01 9.573312637544444392e-01 -9.240148503230656729e+00 -4.161659445041621552e+00
3.008804099998608206e-01 6.918239921663799086e-01 3.053389148440863288e+00 1.406231138702551675e-01 1.983546064392118780e+00 9.495904317078593948e-01 3.065677259426173862e-01 1.020799022033115566e+00 -9.193898687005123804e+00 -4.115409628816087739e+00
3.139907925712999148e-01 6.835152250167922938e-01 2.995435455636092481e+00 1.368313570731816142e-01 2.544966741460717330e+00 1.002614237163614419e+00 -7.001789869758656693e-02 8.537587331634464149e-01 -8.897708556191723517e+00 -3.819219498002686564e+00
3.040812989199934147e-01 6.913801839142725836e-01 3.035742722939472227e+00 1.407707603391230577e-01 2.567602828008674898e+00 1.029312415428448091e+00 -1.159935136586103255e-01 8.515380252572648523e-01 -9.230438744301920906e+00 -4.151949686112888394e+00
3.087701058693272937e-01 6.775157560316806826e-01 3.061231346100024453e+00 1.917690986996367641e-01 1.129895493624727187e+00 9.293456548478431500e-01 3.870902371279294485e-01 1.020569798778164561e+00 -9.194398087503032002e+00 -4.115909029313995937e+00
3.067453658752465340e-01 6.844720226615093051e-01 3.051043806396240399e+00 1.602969046271320863e-01 2.452734609909801300e+00 1.042987874399072368e+00 -3.373551924832707272e-01 8.076355525814324920e-01 -9.444769291689389945e+00 -4.366280233500356545e+00
