# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_bins: 50
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: 0.02268
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: 0.97
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: [-5.0,5.0]
#            #       - eta2_IA: [-5.0,5.0]
#            #       - b1_IA: [0.0,2.0]
#         ##############################################################
#              Omega_m          h          log10As          a1_IA          eta1_IA          a2_IA          eta2_IA          b1_IA        log_w   log_l
3.066293997585024522e-01 6.698531262275974063e-01 3.125047026645813908e+00 1.201181146783047993e-01 2.378526875857093437e+00 -3.611164987380455216e-02 5.258190424047413103e-01 1.610057657908767759e-01 -9.458581303618867508e+00 -3.523189617966851817e+00
3.071356694068150817e-01 6.718918422096207266e-01 3.113915940160458362e+00 1.025611694888297620e-01 2.922191683804664208e+00 3.073250925156667535e-02 -1.193159916738188997e-01 8.367145460913572030e-02 -9.573345250581677846e+00 -3.637953564929660821e+00
3.075441782938577728e-01 6.856926357345267675e-01 3.037235939519377759e+00 1.172180569782845794e-01 2.451640292077489569e+00 3.817842145386585173e-02 -2.897580061078277591e+00 3.378297736726620926e-02 -9.192849971914224483e+00 -3.257458286262209235e+00
3.198390865063507338e-01 6.699254417687464658e-01 3.020363995487818976e+00 1.275806753062429522e-01 2.350054038911537191e+00 9.403832053573868421e-02 -4.037936963704002125e+00 1.080291846801537670e-01 -9.751181099031217769e+00 -3.815789413379200745e+00
3.047366124312906321e-01 6.872873553282398129e-01 3.053542801127645312e+00 1.168240438759529098e-01 2.527506342108830850e+00 -8.811273014150700078e-02 -2.462988894132332796e+00 2.119109253059483500e-01 -9.520375062160443491e+00 -3.584983376508428687e+00
3.090898309711582193e-01 6.730257901121911024e-01 3.092718669269343579e+00 1.393782687759381744e-01 2.071609658551758493e+00 -1.454628285836712109e-02 -2.906245138014866836e+00 1.523884038300318267e-01 -9.850242015434734100e+00 -3.914850329782714411e+00
3.051048496180768788e-01 6.796579271170771763e-01 3.085571950455990198e+00 2.067347502367988810e-01 1.442631288984276949e+00 -1.718584414242734226e-01 -1.920216924611228837e+00 3.338765750822192402e-02 -9.227007747175971275e+00 -3.291616061523950254e+00
3.035290081446405108e-01 6.957640032816712061e-01 3.015252649882804725e+00 1.343162598881351144e-01 2.072780685169197668e+00 -5.454252377891322112e-03 -3.620692905369247150e+00 1.116752948277319746e-01 -9.506274372327016664e+00 -3.570882686675000972e+00
3.065883888838887850e-01 6.748667612966452456e-01 3.102225272692685110e+00 1.641794320473666247e-01 2.011430668672881339e+00 -1.082633884894912413e-01 -3.674431775772148079e+00 6.708888759641129518e-02 -9.332989668978040498e+00 -3.397597983326023918e+00
3.068001968509931343e-01 6.937731193509798500e-01 2.996841946065693207e+00 1.033528122201907706e-01 2.673667903664957102e+00 4.530007269026636862e-02 6.208512129973620119e-01 3.182625293970531288e-02 -9.438469364660786454e+00 -3.503077679008771650e+00
3.141243637034306091e-01 6.708738104477862674e-01 3.062058580466476609e+00 1.358263524210920892e-01 2.503934972468693232e+00 -6.953088716436361949e-02 -2.345570720468697079e+00 4.477110713440990430e-02 -9.387215666279534076e+00 -3.451823980627513055e+00
3.072097348061790800e-01 6.695293711955285776e-01 3.121916368261118180e+00 1.613869269858483335e-01 1.662215147588579356e+00 -8.631556848510335556e-02 -4.510379627632838506e+00 9.903272627959758267e-02 -9.271544955581990877e+00 -3.336153269929976073e+00
3.058587817973698053e-01 6.748317993454755470e-01 3.106742692612042056e+00 1.107420706337709504e-01 2.613819055584683859e+00 -6.371840143160056869e-03 1.211532183595354084e+00 2.439313372727154317e-01 -1.009489398039417907e+01 -4.159502294742163819e+00
3.054162036637552702e-01 6.790562738999181835e-01 3.086231271126449016e+00 8.042592622438959893e-02 2.932627169271711409e+00 2.419826760164669466e-01 -3.573056010433487195e+00 1.297937346996169694e-02 -9.789346301062732181e+00 -3.853954615410715157e+00
3.185820502971341561e-01 6.724569904890166372e-01 3.013918895499009043e+00 1.913236279671801654e-01 1.566854743249107784e+00 -1.515520736554165637e-02 -3.104285550434862984e+00 1.165426991727991357e-02 -9.760418409313675880e+00 -3.825026723661654859e+00
3.178655652838555667e-01 6.699816798278835916e-01 3.036502923297137002e+00 1.201581096760833134e-01 2.599532879497194138e+00 7.790799606217646556e-03 6.557921085338378475e-01 3.634951065996006037e-02 -9.607291808194606375e+00 -3.671900122542587575e+00
3.075694280845349682e-01 6.837689986606430015e-01 3.041426453906637573e+00 1.899255796920602535e-01 1.504467275711317775e+00 -1.798095170153848343e-01 -2.912737803420180072e+00 1.262290266291283825e-01 -9.441292052129217183e+00 -3.505900366477200603e+00
3.147296462958520946e-01 6.731304949306196050e-01 3.044469990619790956e+00 1.377720821732602019e-01 2.406068669678677274e+00 4.796881443473477447e-02 2.112147326073348097e-01 9.536794274066062727e-03 -9.687257431017595621e+00 -3.751865745365579041e+00
3.105038252983089997e-01 6.726188126777059573e-01 3.083727948610624825e+00 1.431438183097899497e-01 2.418797228501982310e+00 -5.564898043123189808e-02 -3.147646472617344759e+00 5.385660129064939738e-02 -9.664141063588754577e+00 -3.728749377936737108e+00
3.071246278545534114e-01 6.886856229094417969e-01 3.025913723157465540e+00 8.473733213404344156e-02 2.939563317059775471e+00 3.565289314421171696e-02 -1.584819511394298885e+00 3.093737817106201327e-01 -9.546693307249203286e+00 -3.611301621597185374e+00
3.113117412557507846e-01 6.828529620912369147e-01 3.019161621161770448e+00 1.415816291684377504e-01 1.949637540332311403e+00 -3.235122513097721253e-02 -4.490722606077095946e+00 1.134801365637776449e-01 -8.946423060729326693e+00 -3.011031375077307448e+00
3.013048449042241006e-01 6.752550266323116279e-01 3.141069374556765048e+00 1.026687953762452921e-01 2.426524449202696054e+00 6.614036890180940986e-02 -3.654909075175346800e+00 1.248621583819253811e-01 -9.482111125251439177e+00 -3.546719439599418155e+00
3.092663874424413928e-01 6.770592112206128554e-01 3.064748481775223077e+00 8.943529962251517418e-02 2.746958402604679605e+00 1.281020930144904924e-02 2.314154383875131948e+00 3.024529091234013922e-01 -9.764740959605195059e+00 -3.829349273953175370e+00
3.037079022762765312e-01 6.857162973019683694e-01 3.070019001002031622e+00 7.541213726026008146e-02 3.093884255385505710e+00 9.254841401732427641e-02 -1.803030087927220748e+00 2.889785738745147547e-01 -9.198212971709740060e+00 -3.262821286057718595e+00
3.164439742216231810e-01 6.701623561902499970e-01 3.040288239122332037e+00 1.796502525852137211e-01 1.498754454402758896e+00 -4.879107995556175581e-02 -3.741688148276588244e+00 4.134265629116495866e-02 -9.598123139590715169e+00 -3.662731453938699033e+00
3.040519663514401061e-01 6.943100523673672031e-01 3.018263348908427179e+00 1.412643041040864134e-01 2.372197757885578184e+00 -1.142914086503310500e-02 9.146036715750049950e-02 5.611177798104405312e-02 -9.497659440598344105e+00 -3.562267754946329301e+00
3.114209775433637861e-01 6.882648634563834911e-01 2.991416330238867882e+00 1.412997500826183028e-01 2.553052153844048711e+00 -7.329708611390550743e-02 1.045535951975031352e+00 1.684439998239131153e-01 -9.427146902355669766e+00 -3.491755216703651410e+00
3.042608777994459945e-01 6.877241943893779297e-01 3.051155017292004334e+00 9.685582488413757574e-02 2.499505170381993935e+00 5.854403444100420018e-02 -5.061268416253046354e-01 1.318629923424627925e-01 -9.078973290889781111e+00 -3.143581605237761867e+00
3.099494928778584457e-01 6.702821098925604293e-01 3.094084006313887691e+00 1.199904473921993286e-01 2.375467172739761601e+00 -3.802364370352684375e-02 -1.529770983109933979e+00 1.547442179615692304e-01 -9.260962849969192945e+00 -3.325571164317173700e+00
3.146069583483434573e-01 6.802538988210143911e-01 3.006135567979673517e+00 1.651042575454155781e-01 1.823596359311951076e+00 -2.004276947611511872e-01 -4.567864220222573657e+00 2.085585491023000948e-01 -9.560850298960264837e+00 -3.625458613308246480e+00
3.148061338444202995e-01 6.638867498979511561e-01 3.091569725330234775e+00 1.041823942389097368e-01 2.627194013935202577e+00 1.153233324718883068e-02 -1.430517361696443945e+00 2.289653815411942794e-01 -9.402592278022392946e+00 -3.467200592370372814e+00
3.102353121376715261e-01 6.736716663187334309e-01 3.076932482396498969e+00 1.257522960768024944e-01 2.076957545263654836e+00 1.878798824639016374e-02 4.407107397454657516e+00 1.383059229711225413e-01 -1.368369379719128531e+01 -7.748302111539266512e+00
3.103923583926449514e-01 6.769594120248649816e-01 3.056652621111288326e+00 9.927979057260483131e-02 2.410673820203226292e+00 2.236503153136126798e-02 -3.560019522597369424e+00 3.640419768217708629e-01 -9.555290502550587206e+00 -3.619898816898567073e+00
3.057647162054513146e-01 6.803941209832320425e-01 3.074250651761609276e+00 1.260231331457175585e-01 2.391721184569275849e+00 1.088946188375095048e-01 -2.898209011502189902e+00 4.073644381626939648e-03 -9.643228734883845021e+00 -3.707837049231829329e+00
3.066904695718644103e-01 6.918334105104713139e-01 3.008524330946982239e+00 1.939789447918567333e-01 1.443739700590218611e+00 -1.034538107473057522e-01 -3.977595159367580457e+00 2.518468411867758050e-02 -9.710710537882899729e+00 -3.775318852230879596e+00
3.047638333687704426e-01 6.824628852318707084e-01 3.070741812003934701e+00 1.235846706903886982e-01 2.352844005483849088e+00 8.453680356677928387e-03 -3.934489404492098608e+00 7.373412800900847053e-02 -9.401207756186853004e+00 -3.465816070534832427e+00
3.069853563349891346e-01 6.850455526359333636e-01 3.038107641039757389e+00 1.721905361522049205e-01 1.595216015722603409e+00 -1.761164184571022417e-01 -4.996145931622642422e+00 4.818996883924486774e-02 -9.253834401301094914e+00 -3.318442715649074337e+00
3.065520276917442777e-01 6.886171185843252829e-01 3.025645738003672758e+00 1.246065351511482788e-01 2.290387200602321371e+00 -2.974464449053826343e-02 -1.501603016711351657e+00 5.485224148464395988e-02 -9.244270421621816780e+00 -3.308878735969800644e+00
3.232378903122729019e-01 6.674092109729429234e-01 3.003375553795745390e+00 1.611932122222894392e-01 2.006329336095069138e+00 -3.827405519309934334e-04 -1.495281884316046472e-02 3.206454429119043326e-03 -9.447901982827435319e+00 -3.512510297175419627e+00
3.028211448046586041e-01 6.830710627229696907e-01 3.085558945312602219e+00 9.875039988270728486e-02 2.804740936433444354e+00 4.035299597068853217e-02 -4.285385497454649695e+00 5.256540300895329310e-02 -9.649673566304212358e+00 -3.714281880652195333e+00
2.997097566658568080e-01 6.947085465564335482e-01 3.054955054084989463e+00 1.346920709156620433e-01 2.448715273039725915e+00 -2.738280218053201764e-02 2.275316932533307579e+00 1.150082368042810721e-01 -9.652188512527249742e+00 -3.716796826875230053e+00
3.094434906423725318e-01 6.863089307006500217e-01 3.016238530219962577e+00 1.737804776207054758e-01 1.991334397867091432e+00 -1.060436675946601071e-01 5.191741138003278522e-01 1.869726190858289616e-01 -9.279329054838296287e+00 -3.343937369186278374e+00
3.149657645395695926e-01 6.727569669306437961e-01 3.041499705862655833e+00 1.065040554532501460e-01 2.604868580067364547e+00 8.588031123411798973e-02 -4.153624086361999979e+00 2.283298799972672821e-01 -9.330235445014178453e+00 -3.394843759362157876e+00
3.039689294402010966e-01 7.003796144046656735e-01 2.988445182425905067e+00 1.374131752983078769e-01 2.212256272093931386e+00 -1.451867440988241498e-02 1.297805394996764505e+00 5.608583383236243058e-02 -9.854798881493149310e+00 -3.919407195841130509e+00
3.160075978926011331e-01 6.728533623014170129e-01 3.036222378824251500e+00 1.321440361581700529e-01 2.616149301962321871e+00 -5.318068377289186799e-02 -3.426494550605082345e+00 5.699085701554396088e-02 -9.427699771507587201e+00 -3.492308085855569733e+00
3.030000679673660602e-01 6.743256559430668151e-01 3.134516570971516369e+00 9.917676632846728069e-02 2.524058332793444492e+00 9.366249371792623180e-02 -2.706462752932996541e+00 1.005537845740216429e-01 -8.983077915707308847e+00 -3.047686230055289602e+00
3.012192604468256762e-01 6.749388160975342554e-01 3.143795449696344946e+00 1.011517779984387744e-01 2.377707892823561764e+00 7.015032734884929511e-02 -3.281055870488653881e-01 7.597631238530744291e-02 -9.512270858117144456e+00 -3.576879172465126988e+00
3.092070166518548491e-01 6.826678300317113868e-01 3.040294677129736112e+00 8.693723425550814454e-02 3.293493560090873018e+00 1.030039392270634124e-01 -2.453738780663685670e+00 2.873912084178043003e-02 -9.866358691462306041e+00 -3.930967005810288573e+00
3.037457985057489540e-01 6.834490195428617465e-01 3.078115191412032825e+00 1.880941344209077215e-01 1.742544995677462794e+00 -1.151193633588203369e-01 -1.483314499415068433e+00 5.405558275833044490e-02 -9.153233229357841338e+00 -3.217841543705822982e+00
3.057827562159224355e-01 6.788442601848621027e-01 3.087482438611138580e+00 1.396839262701989881e-01 2.223653327131512647e+00 -2.796795877780589024e-02 4.185626475784518519e-01 4.382947614861576469e-03 -9.143285705738481539e+00 -3.207894020086460074e+00
3.149848917038523544e-01 6.706425572262312285e-01 3.050503074762105804e+00 1.701750458255668619e-01 1.627600038643129743e+00 -9.878146764613404684e-02 -2.173039053937779741e+00 6.623023751926382374e-02 -9.606829491815798150e+00 -3.671437806163779793e+00
3.140838632668229713e-01 6.839053478206418291e-01 2.990076233869130462e+00 1.165847725592250583e-01 2.472992989938679997e+00 6.932919041818585981e-03 1.005105042765681134e+00 2.313787792587549408e-01 -9.468968382688888852e+00 -3.533576697036874048e+00
3.085635757004874802e-01 6.738113442465603065e-01 3.087360785042694289e+00 1.646411711459760951e-01 1.630868548680465047e+00 -1.579697819502623446e-02 1.841633813443760204e+00 9.129226843925186685e-02 -9.210315884086664795e+00 -3.274924198434649991e+00
3.135936033750159613e-01 6.691375844505649262e-01 3.070026332642138200e+00 1.760405721116828914e-01 1.561642284625273547e+00 -4.321212112838868080e-02 -1.639651653483928939e-01 1.666045530653992301e-02 -9.703534321367616400e+00 -3.768142635715598043e+00
3.065577665291245313e-01 6.849984593482395523e-01 3.043573236260207260e+00 1.721228728903110294e-01 1.884135729623084288e+00 -1.857420626908510286e-01 -2.491990034485871419e+00 4.755650321578519524e-02 -9.353035963312873236e+00 -3.417644277660857988e+00
3.158322631435931949e-01 6.709747064633304614e-01 3.044976413206001542e+00 1.203818494797879168e-01 2.369942359778523411e+00 1.600757953501563691e-03 4.759429415456265744e+00 2.121347863324938299e-01 -8.448791242087278164e+00 -2.513399556435260696e+00
3.111793279290999137e-01 6.701357892734856048e-01 3.088053236499018972e+00 1.334637067302457680e-01 2.270492923958466136e+00 -1.157479452259080333e-01 -1.379214946969463895e+00 1.832459555800545203e-01 -9.617568174982597640e+00 -3.682176489330577951e+00
3.081690640270287052e-01 6.933244115297703125e-01 2.990210863865336854e+00 1.565607782282558702e-01 2.312339984733092990e+00 -9.357272053348353325e-02 9.597168707948657840e-01 1.072649184764533636e-01 -9.753194145920002001e+00 -3.817802460267984976e+00
3.092344816083235637e-01 6.783025923297798521e-01 3.061462628480409176e+00 8.398615016518728993e-02 2.767830558259092300e+00 4.264686612606993776e-02 2.445407994449394273e+00 1.469334630885330562e-01 -9.343298284691709199e+00 -3.407906599039693507e+00
3.066650696895845130e-01 6.863851764978157188e-01 3.039355925995090857e+00 1.980406231685725160e-01 1.686786507585229522e+00 -1.460278020858112313e-01 -2.262799799451735705e+00 5.589533801479573683e-02 -9.317046051753006708e+00 -3.381654366100987463e+00
3.067763960049464389e-01 6.812767005247474250e-01 3.060352046980021612e+00 1.068313324996674751e-01 2.733817628731708638e+00 8.646800509370500265e-02 -3.296832054250404820e+00 5.575981988933387257e-03 -9.728276790215939940e+00 -3.792885104563921583e+00
3.025320732881862096e-01 6.927096387995443916e-01 3.041372618341928735e+00 1.643976964223732296e-01 1.951973858322908484e+00 -1.903776212181895744e-01 -4.353632339482652824e+00 7.762761681410057513e-02 -9.519528731983246672e+00 -3.584137046331226539e+00
3.098126815662208822e-01 6.746849343566154733e-01 3.078293097943372469e+00 1.460684608793982875e-01 2.158857712100344273e+00 -4.315026034853453041e-03 -4.008257809319423437e+00 6.069294086910836938e-02 -9.140138405845821268e+00 -3.204746720193802023e+00
3.099628076953060418e-01 6.816498414365457226e-01 3.039787090830317950e+00 1.233235267394778845e-01 2.584363062350735873e+00 -6.601390157013931059e-02 -4.792444381941418641e-01 1.520153282263114747e-01 -9.465312309738688867e+00 -3.529920624086673175e+00
3.062134475367067066e-01 6.710855370698517453e-01 3.123003165671731196e+00 1.130451934153544613e-01 2.052311611005413816e+00 7.194381335125576982e-02 1.834629234013337218e+00 2.600293143679044405e-02 -1.067383173450545897e+01 -4.738440048853441056e+00
3.168925011504404310e-01 6.777011753050682374e-01 2.999180004590469739e+00 1.364484174968634278e-01 2.021292629359069615e+00 5.052833104049714308e-02 5.965806338890118354e-01 3.116284036688909964e-02 -9.247663661231495524e+00 -3.312271975579477168e+00
3.047960105338321513e-01 6.706044701189923796e-01 3.138558629045818726e+00 7.889960341463275739e-02 3.197865863811115261e+00 2.161073430686251129e-01 -4.526270615174476042e+00 9.578507696441818098e-02 -9.480978147886045093e+00 -3.545586462234024516e+00
3.085229459372187955e-01 6.834569560927064025e-01 3.040570745099195449e+00 1.530127986859675104e-01 2.175422016355725852e+00 -9.004317238220593822e-02 -2.840357974925868945e+00 1.461964303505294271e-01 -9.450956372988603249e+00 -3.515564687336588889e+00
3.084163081761580605e-01 6.795083830901522681e-01 3.062789603540051697e+00 9.151715830923912165e-02 2.784230895558128083e+00 2.318103133294444618e-01 -4.637623277013672052e+00 1.093643346729427090e-01 -9.534733586294517949e+00 -3.599341900642502701e+00
2.990311544752660700e-01 6.876678547444340373e-01 3.097240705933218763e+00 8.612651148788508237e-02 2.795926050116661621e+00 1.124356811351114871e-01 -4.764036856246988805e+00 2.484901108309731654e-01 -9.394107678441148579e+00 -3.458715992789132443e+00
3.181810023591824521e-01 6.702528506113114570e-01 3.028563753555705951e+00 1.602519935230271031e-01 2.252609208026200349e+00 -6.891816906453840375e-02 -8.365273543058364680e-01 3.241734136169660552e-02 -9.262451961667348854e+00 -3.327060276015331386e+00
3.125027314578837645e-01 6.745291575816125818e-01 3.050379923226605783e+00 1.767443250079461237e-01 2.019326594950435094e+00 -4.340178489850288202e-02 1.677506210500566475e+00 6.253202156457082772e-02 -9.001686673642797842e+00 -3.066294987990778598e+00
3.131706782884116635e-01 6.880025423989243327e-01 2.978754710016529472e+00 1.503712222285518152e-01 2.166250708877687003e+00 1.145130682010631062e-02 -1.619206201615641660e+00 5.396553836526996051e-02 -9.156608186666428395e+00 -3.221216501014411371e+00
3.179587082338847237e-01 6.617448451380096852e-01 3.077518837825468090e+00 1.687327306382844228e-01 2.013984596269224880e+00 -5.664544013556671587e-02 -3.809339644442097939e+00 9.130898047685853669e-03 -9.497066013042715582e+00 -3.561674327390701222e+00
3.112282803964364630e-01 6.796434322838889042e-01 3.037223419836544203e+00 1.114455536469884933e-01 2.609051347827993972e+00 -5.228827303658256653e-03 3.262969103721228947e+00 3.193134094511238530e-01 -1.002390851066492061e+01 -4.088516825012904476e+00
3.139202075706045147e-01 6.903040229530467142e-01 2.958553704441897025e+00 1.726774149613161669e-01 1.823966802423512945e+00 -1.400119347375827772e-01 -3.892010733313993054e+00 1.148942619586177383e-01 -9.338863832499779249e+00 -3.403472146847760449e+00
3.120239058203789773e-01 6.858848030488264857e-01 2.997816082568860452e+00 1.108433347411210690e-01 2.843890107497402120e+00 -2.888225678433720134e-03 2.929499823309866358e+00 7.976133542528240916e-02 -8.533581567379446398e+00 -2.598189881727426709e+00
3.173507632148252489e-01 6.631054713394988198e-01 3.073135786296604444e+00 1.274238459127152723e-01 2.343600629925731482e+00 3.169618082853986607e-02 -1.686401886488926305e+00 6.814937776771667899e-02 -9.365020746025049192e+00 -3.429629060373028171e+00
3.016335164320629869e-01 6.878998975560424167e-01 3.071307256104700123e+00 1.172736121700914680e-01 2.236037435876659707e+00 -1.835963196183598711e-02 1.349850901942720505e+00 2.142958179605816138e-01 -9.185769077571084296e+00 -3.250377391919069936e+00
3.115909702178353280e-01 6.696128599596066211e-01 3.087977936826513670e+00 1.113646515316073504e-01 2.514553209136551004e+00 -6.545115500409437459e-02 -3.949281372224985098e+00 1.650141358410766035e-01 -9.239751753904062781e+00 -3.304360068252046201e+00
3.189280697354049954e-01 6.811848918031921940e-01 2.966657861671424534e+00 1.306980733023479502e-01 2.571008268236726124e+00 -1.543883381868482729e-02 -7.011849601761461770e-01 6.916208121376765661e-02 -9.002436861470453522e+00 -3.067045175818436054e+00
3.121932068165647056e-01 6.825472228774684957e-01 3.010165316224698628e+00 1.178891976318450219e-01 2.262568787168273587e+00 1.343874378756559906e-02 3.430307201148895757e+00 8.792157076819107075e-02 -8.999473217589159191e+00 -3.064081531937139502e+00
3.048920731748981927e-01 6.819501507132119666e-01 3.073155338931411684e+00 9.269998343893348647e-02 2.753095613899901650e+00 1.516254162028110031e-01 -4.923369193761189422e+00 1.087972855305121556e-01 -9.381281272496433843e+00 -3.445889586844416819e+00
3.028900546823187212e-01 6.739269038629132069e-01 3.137359714881650774e+00 7.966263692280950437e-02 3.184970130510027531e+00 1.148967552900268529e-01 -2.471184196581581727e+00 1.273098925861975150e-01 -9.375705000831100477e+00 -3.440313315179081233e+00
3.113915604717833463e-01 6.832955972651203469e-01 3.017859072565485246e+00 8.802218925313276543e-02 2.893332605096964549e+00 3.273282098059482337e-02 -3.755232214099266663e+00 3.018912394462993642e-01 -9.069645568669873370e+00 -3.134253883017857678e+00
3.185987586914653669e-01 6.659039892237632596e-01 3.047249411621564263e+00 1.758523337801909392e-01 1.794842114047715320e+00 -5.508624819762708569e-02 -1.379007997016828746e+00 6.946943723390619496e-02 -9.398112718627050555e+00 -3.462721032975031310e+00
3.085285623809251865e-01 6.714685169011890276e-01 3.104758939394653972e+00 8.940360857108586856e-02 2.694901787550147532e+00 8.478124727967717433e-02 3.246028733288532919e-01 1.316855347094043616e-01 -8.814473610532619574e+00 -2.879081924880602106e+00
3.137680656100602095e-01 6.654348718854141698e-01 3.093898030847432423e+00 1.145592924019283032e-01 2.406260343837081095e+00 1.246278707448409406e-01 -2.820557172091249232e+00 5.254681202119293459e-02 -9.543615547773573127e+00 -3.608223862121556547e+00
3.192096472322830669e-01 6.646769295962768886e-01 3.053542176584292278e+00 1.591988641731001408e-01 2.137990727307022887e+00 -9.297849762608922930e-02 -2.891284810580736497e+00 9.142739409157174535e-02 -9.464429820726561360e+00 -3.529038135074542115e+00
3.111315413843477318e-01 6.804313388389024997e-01 3.029236823139703993e+00 1.047037470038088003e-01 2.682092158977918750e+00 4.325130075300087640e-02 -3.037840836828613611e+00 1.394861076132740685e-01 -9.733777030001558472e+00 -3.798385344349541448e+00
3.093884057633699558e-01 6.793820269738761741e-01 3.051923648485574958e+00 1.456307825765161823e-01 2.027380789914721149e+00 1.592689241548050916e-01 -4.771109978466342660e+00 1.386988132194444390e-02 -9.284978574299739051e+00 -3.349586888647718919e+00
3.120227219404459462e-01 6.828131253375210319e-01 3.010336464126995182e+00 1.675528830019352711e-01 2.209553101069996472e+00 -6.481463004323817501e-02 2.482257547215603211e+00 1.387258332411482886e-01 -8.669004784610283565e+00 -2.733613098958262100e+00
3.114181762717721513e-01 6.675667687518225257e-01 3.098804293846410651e+00 1.031552460436868657e-01 2.699270124800530191e+00 -6.364407504236169189e-03 -4.237642344292695817e+00 2.153222253204023495e-01 -9.349274281511906537e+00 -3.413882595859891733e+00
3.139162843255166591e-01 6.690214212008045447e-01 3.071764144335890734e+00 1.410903274588024559e-01 1.947309599093818733e+00 -1.377656177508850277e-01 -3.196831462663412893e+00 2.690932129658583083e-01 -9.519041600009249038e+00 -3.583649914357231125e+00
3.014016538770746823e-01 6.756154177262336802e-01 3.140452956665634066e+00 7.806099292900636755e-02 2.980052091328866837e+00 7.435317674537600396e-02 -3.867569770316041655e-01 1.560973476161469087e-01 -9.206414072776748725e+00 -3.271022387124733033e+00
2.999342306116114520e-01 6.860971774883370955e-01 3.098509201886591846e+00 9.382700552136569172e-02 2.976367233241745680e+00 2.126212976120722686e-02 -2.264107880108333859e+00 1.193241708786874078e-01 -9.106584437104555008e+00 -3.171192751452537983e+00
3.166420608315878016e-01 6.652428018004316046e-01 3.072510630685385991e+00 1.336611762522128544e-01 2.328963888755399836e+00 -1.117841230804117458e-02 1.004499640519711079e+00 1.338022429028187243e-01 -9.110515568401478248e+00 -3.175123882749462556e+00
3.046408891704924793e-01 6.786014262791867369e-01 3.094624072342284649e+00 1.413993700996218905e-01 1.834065135839622940e+00 -4.720845979690668770e-02 -5.903706118912834810e-01 1.967907049361801164e-01 -9.181335546374096879e+00 -3.245943860722077190e+00
3.084672400424721683e-01 6.727382577669942521e-01 3.095169752829251664e+00 8.370451798727618353e-02 2.874039891555142390e+00 2.586421689010798275e-02 -2.015625749119601906e+00 2.888967344039876650e-01 -9.406950865842954812e+00 -3.471559180190934679e+00
3.108854944687458044e-01 6.778201766572874432e-01 3.047264605316035713e+00 1.310597520352816403e-01 2.472945314055650989e+00 -9.731663734609163896e-02 -9.214731460237910454e-01 1.786341138899412151e-01 -9.472947016779929896e+00 -3.537555331127913760e+00
3.053959993573704401e-01 6.847973902845934102e-01 3.055734543006157544e+00 1.215546642326685856e-01 2.108577192005030021e+00 -3.046670824265262922e-02 -3.931643709006794829e+00 2.465448812408455037e-01 -9.051661886327455164e+00 -3.116270200675436808e+00
3.115899057740870726e-01 6.876973329801134849e-01 2.988217612891591379e+00 1.549422385954377646e-01 1.922614027530370251e+00 -5.156090430157789228e-02 1.300650595055698133e+00 2.225491348023589389e-01 -9.924965467576260636e+00 -3.989573781924240059e+00
3.040590436682569786e-01 6.731162997645305790e-01 3.131374013205807216e+00 9.079891851045474027e-02 2.805337831839462837e+00 1.945635253237965046e-01 -4.860420813707873933e+00 1.182098404892228949e-02 -9.607600968687020071e+00 -3.672209283035001270e+00
3.140808947830638909e-01 6.715561966943397465e-01 3.054267898610046217e+00 8.970559869314254087e-02 2.960573687091808459e+00 1.991329690807912556e-01 -4.761650264071286998e+00 1.039125449536320023e-01 -9.479165729597529122e+00 -3.543774043945513874e+00
