# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - aIA: 0.1446
#             #       - etaIA: 2.21
#             #       - betaIA: 0.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: N(0.02268,0.00038)
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: N(0.97,0.004)
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - aIA: 0.1446
#            #       - etaIA: 2.21
#            #       - betaIA: 0.0
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns        log_w   log_l
3.106135894397801800e-01 2.314578037128416782e-02 6.930720568047978869e-01 2.981620534455751148e+00 9.702602020314204934e-01 -9.269978744193899445e+00 -1.459666446326320477e+00
3.038236007971411023e-01 2.313094766816708309e-02 6.826592314225498059e-01 3.091738502807339639e+00 9.741559520819513818e-01 -9.258782746970826594e+00 -1.448470449103249180e+00
3.101732896182580745e-01 2.232440607144050432e-02 6.696819044091049111e-01 3.091685198792424316e+00 9.678641140714143720e-01 -9.264107912584989890e+00 -1.453795614717411588e+00
3.145634012410393754e-01 2.243945087252975298e-02 6.829123107199317477e-01 2.996323384239395704e+00 9.611544216105172289e-01 -9.942655709756518689e+00 -2.132343411888940388e+00
3.124123408484758002e-01 2.329803512078595235e-02 6.878092079301748596e-01 2.996428473085093191e+00 9.711101015579111095e-01 -9.213460792123935761e+00 -1.403148494256355239e+00
3.125895154652161834e-01 2.242199725096437335e-02 6.824460863129343524e-01 2.998281086284221963e+00 9.731068742201818278e-01 -9.004502303952943265e+00 -1.194190006085363409e+00
3.072128349587378016e-01 2.279213018672728019e-02 6.870366940843242176e-01 3.037246223318913252e+00 9.689761460361637768e-01 -9.789184792935365920e+00 -1.978872495067785842e+00
3.072263946730105499e-01 2.213112960120226791e-02 6.905049468010240332e-01 3.002813589806236472e+00 9.663595068412713651e-01 -9.749581735071043198e+00 -1.939269437203464230e+00
3.138598678812877241e-01 2.289774819561913449e-02 6.930638121398532414e-01 2.954231532722283227e+00 9.653475216864806363e-01 -9.626545796804041544e+00 -1.816233498936461688e+00
3.091249313609333860e-01 2.299618973938659036e-02 6.955696036766001455e-01 2.982741276226877680e+00 9.669446265867570611e-01 -9.361699628890978175e+00 -1.551387331023398541e+00
3.117603103930733366e-01 2.237203112886470072e-02 6.763896762036490928e-01 3.030172445122305547e+00 9.809527133228921336e-01 -9.546601151152014353e+00 -1.736288853284434719e+00
3.037308293462754882e-01 2.277542817218240756e-02 6.987238273928007004e-01 3.007339530633607705e+00 9.629840274570462544e-01 -9.515046957691282614e+00 -1.704734659823702092e+00
3.094581488822489845e-01 2.266742665783494717e-02 6.746229772778268297e-01 3.084049197904866979e+00 9.636409258588114479e-01 -9.391161245766816990e+00 -1.580848947899238466e+00
3.145570858679380688e-01 2.391459670243529373e-02 6.781005878584134283e-01 3.044449289713798024e+00 9.716323668177567763e-01 -1.249281858807073675e+01 -4.682506290203155785e+00
3.062230561405954177e-01 2.296651428962781863e-02 6.926725268113297362e-01 3.013295659462525755e+00 9.723241014626236023e-01 -9.305901697957981611e+00 -1.495589400090402421e+00
3.110609002827987024e-01 2.251607966858168788e-02 6.840401248410250545e-01 3.003620996510146135e+00 9.742066945981647796e-01 -9.069656592310479937e+00 -1.259344294442901635e+00
3.148299504227819456e-01 2.224670966912177181e-02 6.764627055122565125e-01 3.010635945590936391e+00 9.679928220965202668e-01 -9.412783236604894910e+00 -1.602470938737317052e+00
3.151093422684750345e-01 2.240133920553901911e-02 6.676408293274387340e-01 3.061940076278576672e+00 9.703669474805236561e-01 -9.417954217087743274e+00 -1.607641919220163196e+00
3.142641064443885690e-01 2.253386763035278642e-02 6.806085540184163563e-01 3.009356531806315793e+00 9.645284708579472399e-01 -9.238805003312716480e+00 -1.428492705445136846e+00
3.164944848075075812e-01 2.263422040046321471e-02 6.742523007522405187e-01 3.020916060515498103e+00 9.681610887534027876e-01 -9.120424918028806616e+00 -1.310112620161226316e+00
3.077942158869127476e-01 2.241219501008852658e-02 6.931277419910564230e-01 2.987967077331000088e+00 9.660505824495380089e-01 -9.564805247524887477e+00 -1.754492949657309619e+00
3.062884268488428319e-01 2.256548333376735480e-02 6.745052475264005087e-01 3.100783683895588894e+00 9.700850152197382226e-01 -9.112633314377294624e+00 -1.302321016509716323e+00
3.075852647107424342e-01 2.206622748865213340e-02 6.710153358620184472e-01 3.094958347559111367e+00 9.686307111324692354e-01 -9.388805236368821028e+00 -1.578492938501242060e+00
3.064296655736431507e-01 2.171489029789099023e-02 6.804674312476061138e-01 3.047797750950963724e+00 9.699726939290401750e-01 -1.047490735964062480e+01 -2.664595061773046947e+00
3.048581399351991128e-01 2.302055641908315464e-02 6.987864053521077867e-01 3.000444550748089689e+00 9.660945064686230488e-01 -9.693067438988023810e+00 -1.882755141120443287e+00
3.041033034537016233e-01 2.281047227040838843e-02 6.931062157842255989e-01 3.029179097469479665e+00 9.681719491989535520e-01 -9.144487977791410316e+00 -1.334175679923830016e+00
3.166981152412353118e-01 2.248980138169020052e-02 6.772435145680295587e-01 3.005674642748404679e+00 9.622145941318489548e-01 -9.282964685947828087e+00 -1.472652388080248231e+00
3.076456501534533539e-01 2.272284627464233805e-02 6.902593543091587458e-01 3.006189997185678919e+00 9.722515165764922251e-01 -9.666160607117355141e+00 -1.855848309249775951e+00
3.150511484128300510e-01 2.290539248273226053e-02 6.631802419852055319e-01 3.093635698131759426e+00 9.757751038960408296e-01 -9.414812308038779776e+00 -1.604500010171201474e+00
3.032074444183472384e-01 2.248404331084420324e-02 6.886643369510450086e-01 3.050699421340320683e+00 9.690245256829583820e-01 -9.157178128369270809e+00 -1.346865830501690953e+00
3.144247012335187885e-01 2.299125556501580708e-02 6.822245266249854501e-01 3.007315317143761657e+00 9.691560346576086893e-01 -9.472794693432497581e+00 -1.662482395564918836e+00
3.068802848439464159e-01 2.227970224775007585e-02 6.805748094828898420e-01 3.056676277466837011e+00 9.715744181990417783e-01 -9.197798532473459687e+00 -1.387486234605879609e+00
3.094760984531698123e-01 2.365864412041456324e-02 6.764514294810263229e-01 3.094773139455885058e+00 9.717190404065949583e-01 -8.868162515727220807e+00 -1.057850217859641173e+00
3.139080232519771418e-01 2.233770138752749768e-02 6.843117168044512422e-01 2.981739039945756176e+00 9.687378528073462558e-01 -9.336042071037411461e+00 -1.525729773169830938e+00
3.161711135866113742e-01 2.253901088570831740e-02 6.732621397215066139e-01 3.025217040288583625e+00 9.715897900277971067e-01 -9.346327002723441524e+00 -1.536014704855861002e+00
3.103112776786535187e-01 2.317669256438515193e-02 6.969678904801217545e-01 2.972372864303602036e+00 9.650997047775833337e-01 -9.258087283965632963e+00 -1.447774986098053107e+00
3.098011045281378606e-01 2.287442775450436797e-02 6.900807974304686843e-01 2.998541271154354426e+00 9.666348372315967108e-01 -9.430651812518540567e+00 -1.620339514650960266e+00
3.163096650018163980e-01 2.239254950784944076e-02 6.790952264616112455e-01 2.995554877048058451e+00 9.612444909927113645e-01 -1.012289646245791630e+01 -2.312584164590337554e+00
3.069637533719601352e-01 2.218885553461584503e-02 6.739996367021602319e-01 3.081401231211643221e+00 9.795816281485275612e-01 -1.035201861777825982e+01 -2.541706319910681966e+00
3.106316595148093662e-01 2.189243977383615106e-02 6.727618342858667777e-01 3.050120751193589275e+00 9.736812577684325065e-01 -8.159622126988825386e+00 -3.493098291212468620e-01
3.080616414440692785e-01 2.258569611881885986e-02 6.706531663245038910e-01 3.103523696942633414e+00 9.773260579944313964e-01 -9.578623090554437169e+00 -1.768310792686858424e+00
3.151305828091889305e-01 2.246618576563915934e-02 6.776174976004807338e-01 3.013364693409882111e+00 9.672605884698514123e-01 -9.404079092297976672e+00 -1.593766794430396150e+00
3.122147320411522986e-01 2.230379874834960419e-02 6.622172890370325860e-01 3.105522014385590168e+00 9.749512896157560560e-01 -9.149913629595140208e+00 -1.339601331727561684e+00
3.052591539651158814e-01 2.259498924786277479e-02 6.918874848996414695e-01 3.023040207752261566e+00 9.632833838215701938e-01 -9.768480771275893204e+00 -1.958168473408313348e+00
3.060115122223576734e-01 2.305605410328196575e-02 6.980298278377188304e-01 2.995780070176456533e+00 9.675414293233329799e-01 -9.282848148228687535e+00 -1.472535850361109677e+00
3.154812763221462868e-01 2.218875943148541571e-02 6.783129189742678200e-01 2.996786812756488505e+00 9.653335558566267238e-01 -9.553351188346699274e+00 -1.743038890479119640e+00
3.045712029803185339e-01 2.262774172670497033e-02 6.839839126482740728e-01 3.071329501167261888e+00 9.644383338389710403e-01 -9.469186322893563101e+00 -1.658874025025982357e+00
3.104530312370716305e-01 2.331510471461494330e-02 6.867065839838433217e-01 3.022173586082093077e+00 9.674103976252047543e-01 -9.135701702802812463e+00 -1.325389404935233495e+00
3.026458221406902460e-01 2.274965818648712335e-02 6.877052120880229324e-01 3.071764692905024852e+00 9.667644930342653709e-01 -9.668720375898061548e+00 -1.858408078030481247e+00
3.091024166265780582e-01 2.206010173456664919e-02 6.655093674104997081e-01 3.112949352965236116e+00 9.698537102510765839e-01 -9.505453521032634967e+00 -1.695141223165056443e+00
3.116350809075719708e-01 2.240969110385748059e-02 6.863110728638713853e-01 2.986826371289462490e+00 9.724137445448058914e-01 -9.355004761846657857e+00 -1.544692463979078889e+00
3.062061350024787854e-01 2.245988452562648272e-02 6.954774513528003688e-01 2.990083569182730550e+00 9.679127757179400993e-01 -9.560378748122516868e+00 -1.750066450254937678e+00
3.157906757165720446e-01 2.263658801159094958e-02 6.688407289574549441e-01 3.046382289621356154e+00 9.784123728915306017e-01 -8.805234569211140894e+00 -9.949222713435619259e-01
3.179514105832524917e-01 2.262897065792834894e-02 6.704877954111764238e-01 3.028208754203800979e+00 9.706237389360946599e-01 -9.581375653536724712e+00 -1.771063355669145301e+00
3.139374514691454787e-01 2.290099071056998781e-02 6.685592493818247606e-01 3.078246352618641879e+00 9.704111407030830971e-01 -9.237430462193803038e+00 -1.427118164326225402e+00
3.032765663688290481e-01 2.291729480716532541e-02 6.853220687325262128e-01 3.077797282373227361e+00 9.704515110313266524e-01 -9.304741916947183000e+00 -1.494429619079602034e+00
3.138031384579386129e-01 2.311255973269472908e-02 6.856131527597899566e-01 2.992318112448271172e+00 9.725770451651818416e-01 -9.165989252174256308e+00 -1.355676954306677784e+00
3.113474387606525728e-01 2.273360056042593100e-02 6.738381998643228066e-01 3.073278009624647478e+00 9.665800201948075987e-01 -9.542000263707087981e+00 -1.731687965839508347e+00
3.117805019189305860e-01 2.268511373007655457e-02 6.861209353442738745e-01 2.995101928934453817e+00 9.696367967352986783e-01 -9.263445939499746373e+00 -1.453133641632165851e+00
3.055087181413965736e-01 2.251834206870136773e-02 6.722739640737581679e-01 3.115481977273381720e+00 9.756220577750711609e-01 -9.652842890167718792e+00 -1.842530592300138048e+00
3.067753278950346996e-01 2.243687627281843247e-02 6.839780015488488019e-01 3.047692039226239658e+00 9.678686382742284211e-01 -9.130512370743254280e+00 -1.320200072875673536e+00
3.136361312451572680e-01 2.300186629120816451e-02 6.691261502170596787e-01 3.078904902536435451e+00 9.715534057231320908e-01 -9.216520303430321803e+00 -1.406208005562743946e+00
3.140973545896327823e-01 2.207874562994157491e-02 6.842244057817616909e-01 2.975061342422014476e+00 9.660792660498540574e-01 -9.029233831575748326e+00 -1.218921533708170690e+00
3.103096689572722999e-01 2.322841893372192684e-02 6.728298216477731630e-01 3.098848284336113590e+00 9.673775835508979792e-01 -9.619346986653116716e+00 -1.809034688785538414e+00
3.096621965356409212e-01 2.286562735213212155e-02 6.939786835543708676e-01 2.978666858051072008e+00 9.678264852127866913e-01 -9.619626634213844341e+00 -1.809314336346266039e+00
3.150451282585763346e-01 2.281203873741556240e-02 6.804931886805098973e-01 3.001232753988035462e+00 9.699072242727259097e-01 -9.497628253506505303e+00 -1.687315955638924780e+00
3.167839564031919020e-01 2.269270691119771449e-02 6.696654837363759105e-01 3.045809054611941846e+00 9.688702706141090193e-01 -9.395980138525885650e+00 -1.585667840658307570e+00
3.107240314321709218e-01 2.239282578117652786e-02 6.696528389510933987e-01 3.088682884086145108e+00 9.689048373385319435e-01 -9.349327963873765412e+00 -1.539015666006185112e+00
3.101112361137944862e-01 2.284686769898423148e-02 6.734083021771387623e-01 3.075189462505313998e+00 9.752641870510477817e-01 -9.307764986283803665e+00 -1.497452688416223143e+00
3.146104277900214630e-01 2.214047468922683559e-02 6.715968880424204590e-01 3.037239640405078323e+00 9.706055399984419019e-01 -9.195528668796608684e+00 -1.385216370929029939e+00
3.116257510323057200e-01 2.242132269745746725e-02 6.734698859421016648e-01 3.059175097183008063e+00 9.714508642536198169e-01 -8.968962688751098256e+00 -1.158650390883517955e+00
3.051561633010930197e-01 2.381465259921986682e-02 6.866543675565803806e-01 3.080689264335537914e+00 9.647568878165752038e-01 -1.592899604806886416e+01 -8.118683750201284965e+00
3.138382029943538321e-01 2.273454369642035483e-02 6.767453909532153977e-01 3.035572466438423156e+00 9.682194798707192129e-01 -9.427039413453162098e+00 -1.616727115585582464e+00
3.049865134319716398e-01 2.322363091206161231e-02 6.874549974982666622e-01 3.064651253563555056e+00 9.655447052016056242e-01 -9.360580168674751178e+00 -1.550267870807172210e+00
3.119521318217143291e-01 2.276316810527030665e-02 6.856787414151581661e-01 3.000745702785858171e+00 9.711798758105566476e-01 -9.460403775446184937e+00 -1.650091477578606636e+00
3.082482436175317808e-01 2.230244398204810768e-02 6.719596323578433950e-01 3.096507023640476142e+00 9.655890955265314934e-01 -9.496664524805023433e+00 -1.686352226937444909e+00
3.052126822543346218e-01 2.282537686306479463e-02 6.831326429659605459e-01 3.065771131806854122e+00 9.773859684412821158e-01 -9.283628449319898834e+00 -1.473316151452319644e+00
3.127655107618516062e-01 2.290664106841464043e-02 6.720419650110366350e-01 3.068879095489309705e+00 9.694952518896309268e-01 -9.327408762740518000e+00 -1.517096464872938810e+00
3.141559917690106007e-01 2.224450537802830086e-02 6.810293718708040345e-01 2.988824494429379364e+00 9.728322684898904615e-01 -9.392367692873225593e+00 -1.582055395005645071e+00
3.050243060070796375e-01 2.295060237132180020e-02 6.952341017697664105e-01 3.012671944636720056e+00 9.689984669979150311e-01 -9.477866718130758983e+00 -1.667554420263179349e+00
3.151520529368301293e-01 2.345431874846055226e-02 6.786930570760872916e-01 3.032800668627436025e+00 9.710091120619854799e-01 -1.128146054098419526e+01 -3.471148243116617405e+00
3.029426753597075916e-01 2.261516127624261727e-02 6.844021276017409061e-01 3.081784174693801504e+00 9.669162009444520756e-01 -9.482544039949857506e+00 -1.672231742082279871e+00
3.128163064216264444e-01 2.251342159768864731e-02 6.622147135383977812e-01 3.109905678196545509e+00 9.731875679504792265e-01 -9.589414678564509131e+00 -1.779102380696929497e+00
3.031116597428955561e-01 2.248267731093352498e-02 6.888482674521320126e-01 3.052097328915474250e+00 9.692236488168759490e-01 -9.659147239477448466e+00 -1.848834941609870608e+00
3.066410596705193559e-01 2.288652703087453930e-02 6.845358314336243977e-01 3.054206447497914034e+00 9.673635165061978958e-01 -9.200729366841919443e+00 -1.390417068974339587e+00
3.161696013124885574e-01 2.238049436267352393e-02 6.752253127425548174e-01 3.008678620748014065e+00 9.719035981326007434e-01 -9.103426336672427510e+00 -1.293114038804848542e+00
3.058473333305156694e-01 2.316043405295374960e-02 6.863720117320983860e-01 3.057094929056150878e+00 9.687349276587838842e-01 -9.625276054489827260e+00 -1.814963756622249846e+00
3.059521912626941842e-01 2.284419055962963116e-02 6.743013610372222688e-01 3.110926063170841527e+00 9.734132048029164874e-01 -9.054650195581704253e+00 -1.244337897714125063e+00
3.146272374933435922e-01 2.298299676316529344e-02 6.718168243905919823e-01 3.054868178833332948e+00 9.712530431081378701e-01 -9.436770770609104630e+00 -1.626458472741524330e+00
3.119408638609625362e-01 2.275675645873906014e-02 6.834569342299153805e-01 3.012517006429537680e+00 9.716966613023146904e-01 -9.732735322330629657e+00 -1.922423024463050689e+00
3.046133305847412709e-01 2.277594747277320031e-02 6.807304705209474838e-01 3.085299310680345464e+00 9.710123854555630096e-01 -9.534704529973975440e+00 -1.724392232106396694e+00
3.130465703968067781e-01 2.243594735857306482e-02 6.791585991898846375e-01 3.011754901049310540e+00 9.724669068159284002e-01 -9.109903518237022269e+00 -1.299591220369444855e+00
3.078078047315244148e-01 2.262114538884951384e-02 6.856972418143324477e-01 3.023668432114985372e+00 9.761399645744163189e-01 -8.975313076899510634e+00 -1.165000779031932332e+00
3.125316630265826956e-01 2.337311819305970886e-02 6.793186124496612965e-01 3.048616792783620078e+00 9.717859996408046985e-01 -1.156427269458895424e+01 -3.753960396721375936e+00
3.137874654132901675e-01 2.215571340996948940e-02 6.778821262081280441e-01 3.005121604445587735e+00 9.711049741342983044e-01 -1.004318334986878725e+01 -2.232871052001209389e+00
3.128749294603603293e-01 2.214437046813939880e-02 6.798874459721783170e-01 3.007532240072630980e+00 9.700777469369091799e-01 -9.035307757558541653e+00 -1.224995459690962907e+00
3.077052462530852073e-01 2.291305362505092688e-02 6.851893918902357550e-01 3.034151922051397943e+00 9.753221136798612134e-01 -9.406234685227271797e+00 -1.595922387359694383e+00
3.158392364491459658e-01 2.205060799393471216e-02 6.732254370689193523e-01 3.018395729643967407e+00 9.657359363422621801e-01 -8.861515750655513557e+00 -1.051203452787934811e+00
3.094625804865616114e-01 2.219672853758966960e-02 6.789530628438212867e-01 3.052575467019153166e+00 9.602740372852656137e-01 -9.248335697193212468e+00 -1.438023399325632834e+00
3.136163939138930101e-01 2.238047193541616020e-02 6.706302126720615764e-01 3.057625127067373327e+00 9.708024504201642202e-01 -9.377644708327292022e+00 -1.567332410459713055e+00
3.164343771436616271e-01 2.302865743314232508e-02 6.704317797635023224e-01 3.049855950850318465e+00 9.717634157185421895e-01 -9.154226247522220916e+00 -1.343913949654640616e+00
3.077446486283891280e-01 2.240434207674063538e-02 6.911199140771880911e-01 2.998943535879672773e+00 9.688376277300903006e-01 -9.199630330697257108e+00 -1.389318032829678584e+00
3.167962850519729923e-01 2.316621553428222305e-02 6.706565804114608120e-01 3.052210582109181836e+00 9.697604245582535087e-01 -9.444430454740320613e+00 -1.634118156872740535e+00
3.152193050542761998e-01 2.265462443742551069e-02 6.761165122092953617e-01 3.027326205464198949e+00 9.629406061361904801e-01 -9.091793876753712311e+00 -1.281481578886134676e+00
3.082972131791053561e-01 2.226457567662758902e-02 6.892002411537707651e-01 2.999552813744922553e+00 9.703274658189526836e-01 -9.671352650114432237e+00 -1.861040352246854601e+00
3.024226375803327205e-01 2.273529941175932850e-02 6.902259415785754193e-01 3.057105497755410184e+00 9.682566818711780821e-01 -9.433431868824541766e+00 -1.623119570956963686e+00
3.079310788991459491e-01 2.277176431953979036e-02 6.799024449233609380e-01 3.063945741053162752e+00 9.677853009306501830e-01 -9.614205925304091238e+00 -1.803893627436511826e+00
3.057798612442108044e-01 2.323341611744937640e-02 6.900156588530491630e-01 3.038330273575615692e+00 9.739646748894335015e-01 -8.898853877623924546e+00 -1.088541579756346467e+00
3.146068462477860095e-01 2.261092542762218813e-02 6.681582600632520741e-01 3.065220779024523168e+00 9.706489478675879301e-01 -9.590684458780184940e+00 -1.780372160912605084e+00
3.039789168618092230e-01 2.263349758326991396e-02 6.804438646768047327e-01 3.090401529625645516e+00 9.695730335034603575e-01 -9.466145263620884265e+00 -1.655832965753303521e+00
3.098645216792173529e-01 2.274932980489373022e-02 6.854098732790159243e-01 3.021806694845636798e+00 9.691002282061618178e-01 -9.187918522741188809e+00 -1.377606224873608065e+00
3.035536954074873894e-01 2.237984784443680999e-02 6.758898347622909197e-01 3.105601237575324802e+00 9.769195058156668887e-01 -9.170244797076840371e+00 -1.359932499209262735e+00
3.081869894914501806e-01 2.225208143937527569e-02 6.732910858823557554e-01 3.083601613513812012e+00 9.680232564764545966e-01 -9.046557246551969911e+00 -1.236244948684391831e+00
3.150554603050840785e-01 2.341232427687884796e-02 6.730852847574040343e-01 3.058991173483561532e+00 9.700542554717023203e-01 -9.117404704258952108e+00 -1.307092406391372696e+00
3.055168049486905457e-01 2.296218139576258754e-02 6.959953920996044818e-01 3.007881889739377534e+00 9.654659387302423346e-01 -9.504141059579335860e+00 -1.693828761711757780e+00
3.069816774228055767e-01 2.255072785072764416e-02 6.976391404383051054e-01 2.978798577317053109e+00 9.645193884931859696e-01 -9.255261281686806285e+00 -1.444948983819227095e+00
3.137935829325414483e-01 2.266618661719803710e-02 6.727147813443984381e-01 3.040428992684639731e+00 9.792517642033875536e-01 -8.777254764902117756e+00 -9.669424670345400097e-01
3.088958426672585023e-01 2.273044583613277256e-02 6.707743228295415250e-01 3.098765399590890368e+00 9.741834708362669959e-01 -8.911425874054600627e+00 -1.101113576187022547e+00
3.047188446988122190e-01 2.302047082938031217e-02 6.879100451876204447e-01 3.051169544599421357e+00 9.755793690216644221e-01 -9.226811180294038905e+00 -1.416498882426457939e+00
3.070087306825199924e-01 2.259059822526673922e-02 6.966330294604502482e-01 2.989051151735528933e+00 9.626209357309947201e-01 -9.433225231993088045e+00 -1.622912934125510409e+00
3.036663253272425256e-01 2.277487844911577769e-02 6.837964414578336925e-01 3.082500927165491067e+00 9.679466588476668409e-01 -9.222564880460630832e+00 -1.412252582593050976e+00
3.126292081350266483e-01 2.193888317570615726e-02 6.744936996744295143e-01 3.030537844781105328e+00 9.689619937519214909e-01 -8.320969175273681628e+00 -5.106568774061021054e-01
3.078685035372168421e-01 2.247698969689586670e-02 6.876410354726367746e-01 3.016427443286103127e+00 9.714598582995213061e-01 -9.630204241530936571e+00 -1.819891943663356493e+00
3.050518263320581291e-01 2.278718737155563390e-02 6.911439522047030382e-01 3.029092067540418931e+00 9.720161451832346478e-01 -9.604022503690888612e+00 -1.793710205823308090e+00
3.088689235806663103e-01 2.280762076153011395e-02 6.771849044990508881e-01 3.079840139231132312e+00 9.647077804128501022e-01 -9.657669885391804598e+00 -1.847357587524223854e+00
3.057414259314419347e-01 2.271780558712197667e-02 6.960079322565091431e-01 2.999039628072104335e+00 9.656277561952243405e-01 -9.723338940259299790e+00 -1.913026642391720600e+00
3.112575339654119477e-01 2.296693612149231650e-02 6.853982416917150378e-01 3.011866232183579406e+00 9.684372865246462236e-01 -9.123367367766125113e+00 -1.313055069898546368e+00
3.101695089886782886e-01 2.300943798971745100e-02 6.751610168862351991e-01 3.071833420259292513e+00 9.735445178193475879e-01 -9.094335828701527902e+00 -1.284023530833949822e+00
3.099770683058301612e-01 2.315249095862436865e-02 6.790584892428184194e-01 3.066354168781065148e+00 9.689249280548742904e-01 -9.300683407857196272e+00 -1.490371109989617304e+00
3.127897023435385893e-01 2.255621561470166556e-02 6.826154178113081894e-01 3.001977926386961038e+00 9.689089480835904045e-01 -9.497077086123780987e+00 -1.686764788256202463e+00
3.043936134609399602e-01 2.270090732105527545e-02 6.842252038263683112e-01 3.075071197284522384e+00 9.656859159355618560e-01 -9.263271503406404150e+00 -1.452959205538826293e+00
3.085606621270747252e-01 2.274584103978118457e-02 6.735068353648892003e-01 3.091554281025958417e+00 9.700513275147218950e-01 -9.020556597466438120e+00 -1.210244299598859374e+00
3.029139317519032870e-01 2.275531376283026000e-02 6.826153825479355230e-01 3.086766053543506416e+00 9.745478920315920890e-01 -9.370023898511082194e+00 -1.559711600643503893e+00
3.089167027118421838e-01 2.262494142846610892e-02 6.808462631913835272e-01 3.047784640164730163e+00 9.717260278465094103e-01 -9.074734281952139270e+00 -1.264421984084561190e+00
3.083291686376163354e-01 2.247524476823578934e-02 6.812644556773577165e-01 3.052293222038630738e+00 9.661030632415678054e-01 -9.308101932544694534e+00 -1.497789634677116677e+00
3.079408295628544567e-01 2.313695928023204104e-02 6.788333534677855052e-01 3.079546153805050146e+00 9.731577089456339147e-01 -9.541207349548180616e+00 -1.173515702000131000e+00
3.068601034462073440e-01 2.332050419556310622e-02 6.957080533044999182e-01 3.008554820448734013e+00 9.665334077611980046e-01 -9.027640316748922089e+00 -6.599486692008724731e-01
3.135331829806710102e-01 2.350190045527162513e-02 6.760324146615265262e-01 3.057363120231491926e+00 9.701980457430409155e-01 -9.429546633894705820e+00 -1.061854986346656871e+00
3.108337515053269384e-01 2.304429167936998882e-02 6.851842484825000357e-01 3.018116087353272192e+00 9.693848796671187262e-01 -9.275269412040401562e+00 -9.075777644923532783e-01
3.130590497409431738e-01 2.291818375720528628e-02 6.851229899505628662e-01 2.997988798479095607e+00 9.684066640987712971e-01 -9.395189036818681672e+00 -1.027497389270633832e+00
3.090238218057619335e-01 2.294996251010680832e-02 6.817549883259339527e-01 3.057387499664520725e+00 9.628795653004099675e-01 -9.045040529753972436e+00 -6.773488822059245962e-01
3.075968228871330257e-01 2.248202588137300506e-02 6.967808403917123972e-01 2.979207808561557425e+00 9.628944551918263706e-01 -9.672092607590322189e+00 -1.304400960042272573e+00
3.068223270943997161e-01 2.338460591641634140e-02 6.889018723534580113e-01 3.044498293066267181e+00 9.675104574855460937e-01 -8.883590899015331388e+00 -5.158992514672808838e-01
3.100864347947525634e-01 2.242582719328168120e-02 6.802103017639347105e-01 3.033344858795277155e+00 9.695175990369266916e-01 -9.215241798350330527e+00 -8.475501508022824648e-01
3.080988001858358527e-01 2.250549334392342934e-02 6.862576441688345019e-01 3.021476414229389729e+00 9.714869199245907971e-01 -9.262545423776586517e+00 -8.948537762285385666e-01
3.121992557478110997e-01 2.264430618950162566e-02 6.733725348370658281e-01 3.065190975564797693e+00 9.658361538604005592e-01 -9.305475096572703109e+00 -9.377834490246532706e-01
3.083827386737918452e-01 2.281501962776750700e-02 6.853427429615079891e-01 3.033682208197823194e+00 9.670113850141102141e-01 -9.398162690304161515e+00 -1.030471042756110345e+00
3.051122694451681161e-01 2.231029887235914944e-02 6.746737012267967071e-01 3.093711858922507218e+00 9.800062141372881674e-01 -9.235471051678395327e+00 -8.677794041303443784e-01
3.102636764006263537e-01 2.230459474521673258e-02 6.687650682397358048e-01 3.083976457263641890e+00 9.754922545070846551e-01 -9.488886660675824203e+00 -1.121195013127774587e+00
3.074891826350978352e-01 2.250093453294739476e-02 6.767511256604210601e-01 3.076735021603343778e+00 9.691172249121685622e-01 -9.369141411064926928e+00 -1.001449763516877978e+00
3.127760551428307445e-01 2.236817046752411289e-02 6.734229271401585004e-01 3.042515138139654240e+00 9.768382178498885571e-01 -9.648069600771798093e+00 -1.280377953223747589e+00
