# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - aIA: 0.1446
#             #       - etaIA: 2.21
#             #       - betaIA: 0.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: N(0.02268,0.00038)
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: N(0.97,0.004)
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - aIA: [-1.0,5.0]
#            #       - etaIA: [-5.0,5.0]
#            #       - betaIA: 0.0
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns          aIA          etaIA        log_w   log_l
3.086491101714099461e-01 2.299840566471751668e-02 6.845486940173404200e-01 3.045025452629295692e+00 9.694900624879125850e-01 1.456410027805272733e-01 2.434149601258307705e+00 -1.013020431264743948e+01 -3.494314227584083721e+00
2.992968330885041883e-01 2.247186884779186003e-02 6.864530590431945356e-01 3.093071543130024192e+00 9.693495395808264803e-01 1.505240657830395623e-01 1.952535258504157767e+00 -9.783734897236637806e+00 -3.147844812173283380e+00
3.201176894619583435e-01 2.245443641304711510e-02 6.685466001025719418e-01 3.012258793654244649e+00 9.760684864179832720e-01 1.710916054598878855e-01 1.970696556599524030e+00 -9.440333420130453845e+00 -2.804443335067096754e+00
3.113645535832620936e-01 2.193218782654569876e-02 6.678603368478968072e-01 3.081833824407545386e+00 9.680647123746746185e-01 1.223094281356078561e-01 2.735068785412692272e+00 -1.037358911075218870e+01 -3.737699025688834720e+00
3.085368276231857942e-01 2.280873313085567469e-02 6.774269447706176006e-01 3.066952681217232524e+00 9.732521818941785030e-01 1.199994951345444427e-01 2.417640849168481765e+00 -1.023283918653468305e+01 -3.596949101471328181e+00
3.066160467900488351e-01 2.237733201401935143e-02 6.838817083590956747e-01 3.042895338028360541e+00 9.687173645344798745e-01 1.762880563897295527e-01 1.606403094576367430e+00 -9.340375132996527441e+00 -2.704485047933173014e+00
3.200712019738335412e-01 2.205194042617210359e-02 6.670953528906682362e-01 3.013581274076601701e+00 9.736353018281360683e-01 1.505857152037806124e-01 2.224456655715685294e+00 -1.052609839589765528e+01 -3.890208310834299077e+00
3.119559615520364204e-01 2.289673773214994171e-02 6.722832750580153283e-01 3.066857183205297321e+00 9.793784744623822425e-01 1.703225053632366759e-01 1.553365402595262346e+00 -1.208804197332348807e+01 -5.452151888260130086e+00
3.073518116477668705e-01 2.294520099745847239e-02 6.865744587254789533e-01 3.033913757102858710e+00 9.705860164825107494e-01 1.389868811106356183e-01 2.290566392293557740e+00 -9.840925830164934496e+00 -3.205035745101580069e+00
3.175936283034758723e-01 2.309189386232854066e-02 6.801076048136132091e-01 2.987471395543328967e+00 9.755937902993309097e-01 1.516993530471704155e-01 2.074774319391520017e+00 -9.580872311877538294e+00 -2.944982226814184756e+00
3.180729065820360191e-01 2.280015615994252648e-02 6.641389010119935765e-01 3.062727459116148410e+00 9.766985222465742744e-01 1.716785356583634403e-01 1.926800295977889377e+00 -9.697213226583190959e+00 -3.061323141519836533e+00
3.081931747116278264e-01 2.213466045460353929e-02 6.603388552127834599e-01 3.147496691736690444e+00 9.741251859676003377e-01 1.378258976113779788e-01 2.293129010994871209e+00 -9.243680326193764785e+00 -2.607790241130410358e+00
3.070465276289277567e-01 2.221638664629598317e-02 6.774648472835229640e-01 3.065292376782976724e+00 9.725513657052303751e-01 1.751876970628460928e-01 1.582122390999257888e+00 -9.206103331100074172e+00 -2.570213246036718413e+00
3.148115235015181423e-01 2.248662934502424979e-02 6.899046590011319591e-01 2.950347489265530587e+00 9.653994663112193120e-01 1.562359248721922889e-01 2.201462708488680420e+00 -9.629065557770271511e+00 -2.993175472706915308e+00
3.140815056638177616e-01 2.271958596454724810e-02 6.683010047870198145e-01 3.077220433739469296e+00 9.708182603608860317e-01 1.551919761357183347e-01 2.220446065421946891e+00 -9.847658405554202687e+00 -3.211768320490848261e+00
3.121378888381484140e-01 2.200637282274781753e-02 6.716014719483357487e-01 3.044976390833554092e+00 9.728655864457941282e-01 1.705616712020008308e-01 1.645138731713336355e+00 -9.557754536188522110e+00 -2.921864451125168127e+00
3.070291377246142650e-01 2.195826501535034711e-02 6.731439888482932954e-01 3.089079185869343380e+00 9.696553880872422759e-01 1.147377623035066296e-01 2.733874128440564100e+00 -1.032965500332805320e+01 -3.693764918264698771e+00
3.095743592265676747e-01 2.298858662829309299e-02 6.772570385967614515e-01 3.064837013182538872e+00 9.739352948975542601e-01 1.718243213503511946e-01 1.493040569836480813e+00 -9.929659529994612654e+00 -3.293769444931259116e+00
3.052496042964848444e-01 2.257506991647347666e-02 6.821417570949650511e-01 3.064669680797559526e+00 9.716779971602457211e-01 1.465139744879651040e-01 2.206445406272646181e+00 -9.410698533775860852e+00 -2.774808448712505982e+00
3.017550542154934790e-01 2.257474573985005645e-02 6.901031521691997073e-01 3.061561589125570304e+00 9.642571656808095470e-01 1.147551014976611050e-01 2.661472790155060331e+00 -9.389362512889505297e+00 -2.753472427826150426e+00
3.032422786158941452e-01 2.215558495967834621e-02 6.832390106092276483e-01 3.068095972252977255e+00 9.703724126678956452e-01 1.568004219012957279e-01 2.071745541220674447e+00 -9.066347601835818892e+00 -2.430457516772462689e+00
3.141746676537414684e-01 2.239238566289668275e-02 6.702953496003232203e-01 3.059659441439161576e+00 9.679415909670384677e-01 1.586555531965159194e-01 2.090626675124553913e+00 -1.011131274546012548e+01 -3.475422660396770613e+00
3.131523869054542164e-01 2.311645401121759785e-02 6.827439844666842728e-01 3.016963657206134020e+00 9.725037270164972325e-01 1.239474319967623916e-01 2.774093618683136420e+00 -1.032167608938224035e+01 -3.685786004318884590e+00
3.189428104004583542e-01 2.225419160065152113e-02 6.769522422827455310e-01 2.977810789842641803e+00 9.682585651842404717e-01 1.797258536687598163e-01 1.798911134279261859e+00 -9.831665796018349113e+00 -3.195775710954992910e+00
3.028236365415611364e-01 2.261764432069806111e-02 6.903522521757887720e-01 3.049797836748931346e+00 9.703455660632855917e-01 1.195649708224966190e-01 2.580617753936657266e+00 -9.351068717314333867e+00 -2.715178632250979884e+00
3.155442814325063461e-01 2.321341418062849993e-02 6.775161389125803346e-01 3.023379412316524739e+00 9.735216909156225729e-01 1.261716170122377800e-01 2.535589582522705498e+00 -9.030296753055541359e+00 -2.394406667992186044e+00
3.066615557414894000e-01 2.269874669618622554e-02 6.660241938300189846e-01 3.142442135120091073e+00 9.753264158285257501e-01 1.244767265864337169e-01 2.468296917632920362e+00 -9.284581565295439987e+00 -2.648691480232084672e+00
3.040031288896501982e-01 2.290843220019712217e-02 6.891347710973603213e-01 3.055500398589782396e+00 9.692524327066553980e-01 1.176387655261312837e-01 2.552302012798913111e+00 -9.828130075021388024e+00 -3.192239989958034485e+00
3.149077034748474224e-01 2.271794183693126579e-02 6.745025372189893398e-01 3.034320442537161266e+00 9.741438736968760503e-01 1.404889631721939480e-01 2.475335425760131436e+00 -9.491428299227820276e+00 -2.855538214164466293e+00
3.088825050600249589e-01 2.289622520577845599e-02 6.678766777883691219e-01 3.120004669679480980e+00 9.715556655221382343e-01 1.318326465058086150e-01 2.212927665129409860e+00 -1.023410546379777841e+01 -3.598215378734424430e+00
3.122756910152064691e-01 2.259835471233584414e-02 6.739127397170675549e-01 3.046993491457076875e+00 9.742213397565586686e-01 1.437988841402846329e-01 2.221938601872873953e+00 -9.665977890005923001e+00 -3.030087804942565910e+00
3.181450308017221285e-01 2.278537478936043872e-02 6.648011176525071564e-01 3.058554532436839501e+00 9.710212165212454005e-01 1.583427066837297392e-01 1.960775664512794059e+00 -9.511649372218037968e+00 -2.875759287154681321e+00
3.080465597529934429e-01 2.280375025535892955e-02 6.742059436254652649e-01 3.098268081674914853e+00 9.648571574089244152e-01 1.262259514075401157e-01 2.335889552393201285e+00 -9.298256710349495080e+00 -2.662366625286141542e+00
3.093020015978035775e-01 2.324281084873881104e-02 6.981554478379888851e-01 2.973915300481824620e+00 9.687139601414446188e-01 1.557426158754631196e-01 2.213796291319052756e+00 -9.488020674406502764e+00 -2.852130589343149225e+00
3.001446855568912775e-01 2.262405191007912236e-02 6.850728587812455750e-01 3.098807185515687124e+00 9.672786793372591951e-01 1.292737753986443749e-01 2.120011353409441135e+00 -9.936883376634654041e+00 -3.300993291571300059e+00
3.097686946596523438e-01 2.265768809076215001e-02 6.770855358078227137e-01 3.054863642296410831e+00 9.738041281191731624e-01 1.739868832567057488e-01 1.528087486843405784e+00 -9.406172707082195217e+00 -2.770282622018841678e+00
3.006172048363844884e-01 2.307723462989721974e-02 6.978124653760202634e-01 3.049398100640287268e+00 9.611877190275484040e-01 1.188360446834679784e-01 2.666962162590734486e+00 -9.419164467271052388e+00 -2.783274382207696185e+00
3.010879004673520098e-01 2.293775831993220826e-02 6.834001015202875173e-01 3.107909815533765219e+00 9.679271627221643914e-01 1.353254522954814298e-01 2.027564546822620883e+00 -9.617894433193878712e+00 -2.982004348130524729e+00
3.155157791459199390e-01 2.301074802668196667e-02 6.780081532124320187e-01 3.016808012024606356e+00 9.715579348818974559e-01 1.592536360450629296e-01 1.826779702795534810e+00 -9.438597071246146442e+00 -2.802706986182791571e+00
3.190176775926679142e-01 2.287259092446999528e-02 6.736541496065219237e-01 3.010397925015220189e+00 9.695581241284011442e-01 1.328346603860124375e-01 2.552124247738154494e+00 -9.675870530100919353e+00 -3.039980445037564927e+00
3.104649532371031584e-01 2.261770095287553642e-02 6.696271787337038095e-01 3.099339734939630553e+00 9.651213084159495637e-01 1.331024410448700124e-01 2.252838348376680067e+00 -9.239919275846638413e+00 -2.604029190783282655e+00
3.022848186313835117e-01 2.236246032029734140e-02 6.864646502104498893e-01 3.067195030285033042e+00 9.670631643692572110e-01 1.253497011710100750e-01 2.560879472376884181e+00 -9.412814435433311644e+00 -2.776924350369954997e+00
3.083323980709263279e-01 2.304714370598194909e-02 6.856136719594417839e-01 3.033559996630052158e+00 9.712632624583077412e-01 1.726021011411305039e-01 1.618235233449873078e+00 -9.361361990954808476e+00 -2.725471905891454494e+00
3.114427236982976188e-01 2.240786103568755128e-02 6.794692142944527280e-01 3.026381413700167222e+00 9.705673496879333451e-01 1.585371015242098558e-01 2.250181282256736637e+00 -9.976813143247049709e+00 -3.340923058183693506e+00
3.105890373935736304e-01 2.232663061484355810e-02 6.680640929255720062e-01 3.088499480617319826e+00 9.745106387384135926e-01 1.483509663299671377e-01 1.846274738697221807e+00 -9.815651413106170509e+00 -3.179761328042813862e+00
3.021446394682251735e-01 2.258873614026417342e-02 6.926134241387310597e-01 3.040400084921140778e+00 9.712400302710142430e-01 1.145633854962082587e-01 2.712383628814905911e+00 -9.647039404705495258e+00 -3.011149319642141275e+00
3.030445966255022605e-01 2.276176389642401918e-02 6.877338012148032087e-01 3.065430977210193753e+00 9.706165994226215732e-01 1.455888818442496735e-01 2.316366576451661885e+00 -9.285645673085031859e+00 -2.649755588021677433e+00
3.157618518618791059e-01 2.294104807007455588e-02 6.732326033321370806e-01 3.034754501319335773e+00 9.765194230014502264e-01 1.551324324733402982e-01 1.919023770754652247e+00 -9.878397902250782181e+00 -3.242507817187425534e+00
3.095193005463615088e-01 2.285945616947741496e-02 6.882663244037561245e-01 3.005393237567964615e+00 9.715328135225858031e-01 1.372748932494194385e-01 2.111421867744567749e+00 -9.626225926223842322e+00 -2.990335841160486119e+00
3.030778088178890384e-01 2.327794532993062576e-02 6.923625707682604657e-01 3.052015012952367101e+00 9.695417740798907280e-01 1.622894368343903437e-01 1.852721046731621968e+00 -9.182169238014136425e+00 -2.546279152950780222e+00
3.135093698130601569e-01 2.273165858351277810e-02 6.846730446663541469e-01 2.993095019178654059e+00 9.692555677171175166e-01 1.493315350843831268e-01 2.404106450538645134e+00 -9.273244238396969763e+00 -2.637354153333613560e+00
3.081192139496341520e-01 2.212470200613485261e-02 6.860560967974428381e-01 3.006110638683057168e+00 9.746415942209345484e-01 1.554732601132144953e-01 1.938153075174372297e+00 -9.044665891875091290e+00 -2.408775806811736420e+00
3.012393080455326722e-01 2.326225829007636317e-02 6.987755150948158356e-01 3.036016441147900036e+00 9.693679793009180035e-01 1.344641791191720781e-01 2.367846082979710332e+00 -8.837764497368929995e+00 -2.201874412305576012e+00
3.157156954999509879e-01 2.225763139774014285e-02 6.749905284226465074e-01 3.014341676849008778e+00 9.699254577639847552e-01 1.348011438436320653e-01 2.631707137748269254e+00 -9.585881809627391448e+00 -2.949991724564034801e+00
3.070502252535414756e-01 2.246710191632911302e-02 6.849203794597270578e-01 3.045480169176087770e+00 9.632411451504677702e-01 1.308979639542986462e-01 2.615637415878775407e+00 -8.934835435008476878e+00 -2.298945349945122896e+00
3.228112939039567975e-01 2.231699212786891762e-02 6.676034914928428154e-01 2.993234611454918426e+00 9.729751642195295647e-01 1.592568851466293900e-01 2.229719506946433505e+00 -1.047713440246377203e+01 -3.841244317400416719e+00
3.051553566464786926e-01 2.227510277746231823e-02 6.736635830983735973e-01 3.098944598736105949e+00 9.743048555966823399e-01 1.530259728449996359e-01 2.074300270554640946e+00 -1.049480479014838963e+01 -3.858914705085033425e+00
3.177600093641050893e-01 2.265364184469237721e-02 6.792853032596881668e-01 2.978077225065281386e+00 9.744193527590699899e-01 1.733741437215703396e-01 1.920214274309904212e+00 -9.469718673600585390e+00 -2.833828588537230964e+00
3.108462592647225353e-01 2.273313000871538328e-02 6.825849020444201276e-01 3.036041406436701617e+00 9.626450288122929688e-01 1.184024974046617995e-01 2.602324881197713324e+00 -1.097945256903727085e+01 -4.343562483973916422e+00
3.192420005517903059e-01 2.266887320935699612e-02 6.726477916027023829e-01 3.007118213137315088e+00 9.695194685411800961e-01 1.756652817157702273e-01 1.881806814242533932e+00 -9.405782725595233984e+00 -2.769892640531878225e+00
3.026454863140753959e-01 2.274011170503890608e-02 6.763877800450645017e-01 3.130849695413250977e+00 9.679277131014972779e-01 1.358190494415816296e-01 2.308443778407889724e+00 -9.655891352888655632e+00 -3.020001267825298985e+00
3.112483251703438425e-01 2.298998434927443033e-02 6.975166446690990174e-01 2.964943490403189053e+00 9.581710172065833753e-01 1.399163330185113630e-01 2.386560926976311947e+00 -7.515942354208135612e+00 -8.800522691447792978e-01
3.057355475211012141e-01 2.247003281883901485e-02 6.937086683422291067e-01 3.001040126081520043e+00 9.729256452021037838e-01 1.390798118858713739e-01 2.410395966478382945e+00 -9.393405676316305630e+00 -2.757515591252949871e+00
3.182641573614056751e-01 2.313821333943281641e-02 6.790736388277500701e-01 2.989134545858629366e+00 9.761197853204325314e-01 1.423974113679127296e-01 2.394129322015055017e+00 -8.925037781062478359e+00 -2.289147695999123933e+00
3.156471703794596628e-01 2.239090889194787770e-02 6.716184094515763592e-01 3.043116365393325307e+00 9.622114773685574995e-01 1.371781028062897256e-01 2.375913809920988662e+00 -8.710138191487050818e+00 -2.074248106423694171e+00
3.022480277878718535e-01 2.233616379486497855e-02 6.745070055547184307e-01 3.123474225097406798e+00 9.728706004587259759e-01 1.493063397440104190e-01 2.019804692141825342e+00 -9.495152947726321457e+00 -2.859262862662967919e+00
3.105653428556948703e-01 2.235238218460075532e-02 6.821066861461501096e-01 3.022660123712383573e+00 9.683560518829654740e-01 1.419105849513595530e-01 2.541271430096603723e+00 -9.777223241336173487e+00 -3.141333156272817728e+00
3.102735554514338689e-01 2.206851349859292530e-02 6.653144185592428927e-01 3.106147371789064415e+00 9.680701019919281114e-01 1.321663803809531856e-01 2.214538692297399081e+00 -9.756460884690863367e+00 -3.120570799627509384e+00
3.155681587052825976e-01 2.369118960288988524e-02 6.809369197647516803e-01 3.020348475102329733e+00 9.636851926945528835e-01 1.282712828713266084e-01 2.460983668863025109e+00 -1.812223967332224461e+01 -1.148634958825889107e+01
3.135230769491936798e-01 2.223620717595157018e-02 6.766856915000857287e-01 3.011794622781779118e+00 9.751013358541203990e-01 1.489055118580266956e-01 1.945963573102181599e+00 -9.820440481448926562e+00 -3.184550396385570803e+00
3.096955421366422434e-01 2.271398799089527007e-02 6.909055973921530702e-01 3.000062612788935823e+00 9.620009262754791735e-01 1.700437259175651139e-01 1.879822517104855706e+00 -9.026725534776570470e+00 -2.390835449713216931e+00
3.057954353023536465e-01 2.254817106808305535e-02 6.920499218924850426e-01 3.004956769203999123e+00 9.766742109212782630e-01 1.473522078156768167e-01 2.257775304459695320e+00 -9.601025618737818235e+00 -2.965135533674462476e+00
3.180862900740398236e-01 2.226767932784278620e-02 6.750495664825229003e-01 2.994765611493396040e+00 9.682546741466925289e-01 1.529070422278977492e-01 1.963367216707650798e+00 -9.933934656449128653e+00 -3.298044571385774670e+00
3.029233281943137235e-01 2.258990252515145208e-02 6.888728043795233624e-01 3.062825094352248367e+00 9.627413086410472332e-01 1.312922999460928164e-01 2.535102528189731252e+00 -9.025266157130172218e+00 -2.389376072066818235e+00
3.079937666713877809e-01 2.249681004286099156e-02 6.730682335185215193e-01 3.091178886766152267e+00 9.679071843286083388e-01 1.416277005529309463e-01 2.194966863847277239e+00 -9.635212204963103488e+00 -2.999322119899749062e+00
3.111553443061552682e-01 2.294798100219275216e-02 6.939036659328091661e-01 2.973509995698019992e+00 9.696105799044260065e-01 1.382427917567599085e-01 2.526664103309297360e+00 -1.011375512753752304e+01 -3.477865042474169055e+00
3.086142428988813968e-01 2.286332046845236665e-02 6.750355550217155276e-01 3.094216424272034693e+00 9.654059584612898481e-01 1.483667281580498543e-01 2.058657826612144248e+00 -9.302911859290329488e+00 -2.667021774226975062e+00
3.017447019891214555e-01 2.290219075975059165e-02 6.942974531653685055e-01 3.044360822956619472e+00 9.711825682924986047e-01 1.454140902281326753e-01 2.290338006408373595e+00 -9.553643313164748463e+00 -2.917753228101391816e+00
3.066238530229116743e-01 2.242449363399393741e-02 6.852713186041330395e-01 3.038032230075628171e+00 9.699807625670637812e-01 1.464166508628681473e-01 2.434549145272417725e+00 -1.024296879124633719e+01 -3.607078706182982764e+00
3.045590491949501932e-01 2.266088382617443067e-02 6.903230653665908267e-01 3.028319225153101257e+00 9.762886685194457348e-01 1.275357833971790811e-01 2.392564432673532693e+00 -9.572141331028898747e+00 -2.936251245965544765e+00
3.202501795254399930e-01 2.344787812670133531e-02 6.786937137056305858e-01 2.995077551912370684e+00 9.654189232780774343e-01 1.480047505589197065e-01 2.342408109268553140e+00 -9.247907488811822674e+00 -2.612017403748467359e+00
3.065587710974407853e-01 2.218051248493416866e-02 6.861947941573787180e-01 3.024105872678332751e+00 9.662267265466182309e-01 1.485827363529168554e-01 2.024202309361074370e+00 -1.119030666710749955e+01 -4.554416582044144235e+00
3.169013075113547573e-01 2.250439823759569843e-02 6.635814629577524437e-01 3.072341597271037728e+00 9.688494963641554047e-01 1.660127287372437088e-01 1.962315235711803219e+00 -9.463362285377623806e+00 -2.827472200314268935e+00
3.151723478805507073e-01 2.295394245756187529e-02 6.680708405251134518e-01 3.073674331100098911e+00 9.679059269497014562e-01 1.363088922789379431e-01 2.257913851768996949e+00 -9.501668023703274457e+00 -2.865777938639918698e+00
3.139694210465563962e-01 2.246176799550215000e-02 6.742121032650150170e-01 3.044037615054463686e+00 9.665567940328121388e-01 1.374367071545838925e-01 2.522951417098303395e+00 -9.921074880066854007e+00 -3.285184795003497804e+00
3.068067276101411611e-01 2.262748635504866976e-02 6.780112316258003480e-01 3.075683646323804865e+00 9.701977421468424012e-01 1.324873199777236721e-01 2.376466587863086843e+00 -1.009209147489310610e+01 -3.456201389829750337e+00
3.046446066513718853e-01 2.256371550110997451e-02 6.909743006317503600e-01 3.026962314912835517e+00 9.687069935392894626e-01 1.606085101892893441e-01 2.025927263304887482e+00 -9.915701433132412035e+00 -3.279811348069056276e+00
3.062878359875199075e-01 2.207854095108064893e-02 6.906995804853253151e-01 3.005334659518844376e+00 9.691633913842395698e-01 1.433405674017917963e-01 2.363328033676802775e+00 -8.729546767187450484e+00 -2.093656682124094282e+00
3.016754936678043286e-01 2.221534737868433029e-02 6.760737917080558157e-01 3.116445745656191146e+00 9.748666623034817347e-01 1.520575488055320168e-01 2.076060782103462898e+00 -9.262003331848397636e+00 -2.626113246785041877e+00
3.067578562686335553e-01 2.277871322876597049e-02 6.864512263418450777e-01 3.039576988932918056e+00 9.722017613537804470e-01 1.628075444606174038e-01 2.056044200051183601e+00 -9.247408415779212021e+00 -2.611518330715857594e+00
3.075330785312085924e-01 2.251370599278483889e-02 6.823182375155136814e-01 3.038982304131911061e+00 9.750384348951375291e-01 1.319780749189018998e-01 2.271327477731775346e+00 -9.264715408183057832e+00 -2.628825323119702517e+00
3.067065610130004782e-01 2.303402400755020715e-02 6.811509448407416789e-01 3.074186535089538541e+00 9.694331721130372559e-01 1.255742916152176036e-01 2.618793430425935043e+00 -1.001969808917398552e+01 -3.383808004110631540e+00
3.011947792686381908e-01 2.295457192164079840e-02 6.846713778493824787e-01 3.097780850195773095e+00 9.717570597278033517e-01 1.612618998389625524e-01 1.827254573184186270e+00 -9.705754338767519585e+00 -3.069864253704164270e+00
3.159956019534297944e-01 2.291119128290108886e-02 6.679192670614307881e-01 3.065634629814926626e+00 9.740461537066933406e-01 1.408464307649457403e-01 2.371476373298682994e+00 -9.167088779669246179e+00 -2.531198694605889532e+00
3.060682117862894014e-01 2.218497997092927498e-02 6.953425794596850285e-01 2.989441305201892440e+00 9.624117199481746487e-01 1.492311581009473365e-01 1.943983590289816377e+00 -8.887960674693314189e+00 -2.252070589629959763e+00
3.198702852357981907e-01 2.291589434228100478e-02 6.679469864102461907e-01 3.033097175783734833e+00 9.707720530971551964e-01 1.667999757021749740e-01 2.013732847227443834e+00 -9.508536553404521641e+00 -2.872646468341167214e+00
3.109047955491948123e-01 2.254221839899091945e-02 6.753137907948864038e-01 3.052432771844048709e+00 9.710590875793349008e-01 1.396978958555143979e-01 2.306377120889155030e+00 -1.014876540188195975e+01 -3.512875316818603100e+00
3.106008889256154371e-01 2.258689089079997034e-02 6.734542624477460881e-01 3.075064861688081130e+00 9.708844125954025905e-01 1.334932356045213098e-01 2.610358566983562945e+00 -1.030098981780395562e+01 -3.665099732740598970e+00
3.071778851639156427e-01 2.282270917415054473e-02 6.916070804438267938e-01 3.011702394982727959e+00 9.685638739400523889e-01 1.730367422283611845e-01 1.670486951196217262e+00 -9.872020065015618684e+00 -3.236129979952262481e+00
3.049480804766483977e-01 2.254747827889261660e-02 6.731640232280802216e-01 3.122916007957387663e+00 9.689084187010852389e-01 1.312144404991704150e-01 2.398911631729287564e+00 -9.337657868391428195e+00 -2.701767783328072436e+00
3.158254048915656309e-01 2.256804629069592005e-02 6.821431723411005565e-01 2.979119330154073708e+00 9.695053535870716832e-01 1.357069878926919770e-01 2.317561755101732679e+00 -1.021175623270632826e+01 -3.575866147642972059e+00
3.102887626487130790e-01 2.321320684063201550e-02 6.877234327841439399e-01 3.010768655535593474e+00 9.742986799544155474e-01 1.346367552288227909e-01 2.603228111580120796e+00 -9.862741567853841929e+00 -3.226851482790486614e+00
3.085064044739674882e-01 2.264748883308797048e-02 6.872638417097953756e-01 3.019889436387299675e+00 9.711244876514614210e-01 1.507254806797593272e-01 2.169458327472879589e+00 -9.676328574689897266e+00 -3.040438489626541951e+00
3.150418475987469269e-01 2.286187731063863554e-02 6.637010905768987445e-01 3.090303190283071988e+00 9.724834153275436766e-01 1.631178843972436177e-01 1.821265824085709362e+00 -9.541606666554386607e+00 -2.905716581491032624e+00
3.141123744915315097e-01 2.280792069433880062e-02 6.858685721381292399e-01 2.986366686027870365e+00 9.664502149661866603e-01 1.377274085861066588e-01 2.575770617281786024e+00 -9.781433462773009069e+00 -3.145543377709654642e+00
3.199520643687854826e-01 2.227175748409502068e-02 6.664395863729823954e-01 3.021247527532075150e+00 9.746495580861707086e-01 1.720214219041293902e-01 1.925534784001835753e+00 -9.453820325959643611e+00 -2.817930240896286964e+00
3.153739046941294033e-01 2.280358451227115432e-02 6.813196577704742074e-01 2.999939370599328470e+00 9.697729246865472996e-01 1.653243767739169812e-01 2.112363675820353670e+00 -9.568677234022725742e+00 -2.932787148959372203e+00
3.185316005394180916e-01 2.310634576147843969e-02 6.856493681648651028e-01 2.962792310860562495e+00 9.637267048182805995e-01 1.446794110806197686e-01 2.424488880101995925e+00 -9.280303385020342688e+00 -2.644413299956989150e+00
3.158394128283825708e-01 2.227074767121177065e-02 6.641093887354343472e-01 3.067187336393708996e+00 9.742335153343245624e-01 1.386697706033173105e-01 2.185375027883767807e+00 -9.743209880730582029e+00 -3.107319795667225382e+00
3.060487769345631714e-01 2.296324137496752807e-02 6.731675906806391385e-01 3.122492599617638476e+00 9.723375351696762481e-01 1.263889845688566105e-01 2.604591334616958243e+00 -9.847278837625342618e+00 -3.211388752561987747e+00
3.100379502431490075e-01 2.261361264214007891e-02 6.897575458887772459e-01 2.990096142644060873e+00 9.713978477265766687e-01 1.683623754617316060e-01 1.994147651531582355e+00 -9.430220920873860990e+00 -2.794330835810503899e+00
3.162415769629942641e-01 2.211486472513005466e-02 6.722492939713663462e-01 3.016094808697980412e+00 9.743555340373197815e-01 1.486010808101734249e-01 2.444423591290338038e+00 -9.447983043573536577e+00 -2.812092958510180818e+00
3.163660244095522489e-01 2.214909673308658455e-02 6.607185436942220047e-01 3.078191382898626927e+00 9.741576612045852457e-01 1.529001299215437815e-01 2.217783145813990942e+00 -8.571168542451498951e+00 -1.935278457388144746e+00
3.046813145468402761e-01 2.258023849330910438e-02 6.778044565009314626e-01 3.104432536868086068e+00 9.600009151792009421e-01 1.488278297630067915e-01 2.145190983529302819e+00 -1.253480443412401613e+01 -5.898914349060659035e+00
2.991364730211155676e-01 2.308786117471380017e-02 6.951312668539338935e-01 3.072349544270231547e+00 9.662887281966621167e-01 1.220558189653755399e-01 2.460650853949173822e+00 -9.392654894843172286e+00 -2.756764809779817860e+00
3.088973339205104418e-01 2.224512285747128407e-02 6.913559112507533522e-01 2.979801945124918028e+00 9.687243065727682012e-01 1.380845560573891184e-01 2.354756915718857258e+00 -9.942665364577706555e+00 -3.306775279514350352e+00
3.076229006299726620e-01 2.208915460503613898e-02 6.710257232590717269e-01 3.096668704281529294e+00 9.721616253829968857e-01 1.375842144541321588e-01 2.288343659944132469e+00 -9.243374074032647769e+00 -2.607483988969294231e+00
3.067323012524019732e-01 2.310908735638171271e-02 7.025150556466255303e-01 2.978285338175188812e+00 9.635297412635394076e-01 1.371287288182763131e-01 2.489614496221705053e+00 -1.210552329837504359e+01 -5.469633213311684727e+00
