# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - aIA: 0.1446
#             #       - etaIA: 2.21
#             #       - betaIA: 0.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: N(0.02268,0.00038)
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: N(0.97,0.004)
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - aIA: [-1.0,5.0]
#            #       - etaIA: [-5.0,5.0]
#            #       - betaIA: 0.0
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns          aIA          etaIA        log_w   log_l
3.208122816951872736e-01 2.370737384402005210e-02 6.739070648471431335e-01 3.003372718037065514e+00 9.757389819357173977e-01 1.489856611971169809e-01 2.473312831881727902e+00 -2.794132917094975710e+01 -5.004523952778585255e+06
3.221198056315954239e-01 2.300143011643215191e-02 6.738404752945832410e-01 2.985665728871983227e+00 9.746728064857890228e-01 1.428452436548259818e-01 2.439138017190565222e+00 -9.730165849439799786e+00 -5.004505741615263745e+06
3.027624868961312776e-01 2.336015038708843389e-02 6.842045298690232480e-01 3.096774582301263123e+00 9.701854828091246441e-01 1.410153938446492283e-01 2.215764302050380330e+00 -1.113676250074058771e+01 -5.004507148211915046e+06
3.149850813510357006e-01 2.274342539909953234e-02 6.549092461176377888e-01 3.140265831257154971e+00 9.720814515583845461e-01 1.455554628728461530e-01 2.247316350512282845e+00 -1.061878126207739115e+01 -5.004506630230676383e+06
3.162952651302464169e-01 2.294314238117138929e-02 6.725969859714551191e-01 3.034617363966884973e+00 9.796139104217480575e-01 1.463363804890542852e-01 2.111105432051052944e+00 -1.425351515319198370e+01 -5.004510264964567497e+06
3.121782199237442823e-01 2.302013870081385041e-02 6.868157425896528334e-01 3.001803581774913798e+00 9.640396369322867809e-01 1.734766383613730589e-01 1.906651774868485028e+00 -1.042380682285875082e+01 -5.004506435256237164e+06
3.173447011672667628e-01 2.231999968075849133e-02 6.688435868943942708e-01 3.033065636157823874e+00 9.720850123408236731e-01 1.416775315974603267e-01 2.135322505900475676e+00 -9.441638012416660786e+00 -5.004505453087426722e+06
3.035557044191832810e-01 2.248665817418965193e-02 6.758679510865461815e-01 3.116005736387049918e+00 9.725617285619022612e-01 1.224805717020898133e-01 2.467564620113980922e+00 -9.572836437262594700e+00 -5.004505584285851568e+06
3.076583745887077059e-01 2.244979449338019295e-02 6.899215136878373844e-01 3.002948425262838672e+00 9.704398537335037211e-01 1.084857986698266608e-01 2.885597600680034347e+00 -1.059122676588594913e+01 -5.004506602676180191e+06
3.203106935467430194e-01 2.250647486423270130e-02 6.856040754300753992e-01 2.927546329267772141e+00 9.660690402994840387e-01 1.481935374477001410e-01 2.150041594340428297e+00 -1.052387011982500553e+01 -5.004506535319534130e+06
3.130314959598861080e-01 2.249947088077630664e-02 6.680328793751414418e-01 3.073106068243914635e+00 9.719683153723601698e-01 1.301147812836718209e-01 2.524311361153078082e+00 -1.033229502569884062e+01 -5.004506343744440004e+06
3.055924717140259261e-01 2.286184060146190244e-02 6.924216593247557450e-01 3.020069644858152991e+00 9.708040009366166734e-01 1.251550090464719212e-01 2.248247168071379143e+00 -1.091114018578082323e+01 -5.004506922589600086e+06
3.107841207617587087e-01 2.246829925642156167e-02 6.696105715872455733e-01 3.091058649624554011e+00 9.666792806195260157e-01 1.447775691047725743e-01 1.905816997246070343e+00 -9.316876202821731567e+00 -5.004505328325617127e+06
3.093588843600121319e-01 2.263539355809653097e-02 6.853256258807518542e-01 3.017458105313319372e+00 9.666553883649692258e-01 1.575182165892314856e-01 1.685816609392535526e+00 -1.005747370515018702e+01 -5.004506068923119456e+06
3.030715459468525386e-01 2.226319528587263757e-02 6.915662822263533016e-01 3.032733343142326898e+00 9.707018111214444911e-01 1.478985119510380919e-01 2.288085723412457639e+00 -9.739323277957737446e+00 -5.004505750772692263e+06
3.039190751184885353e-01 2.286465570145841328e-02 6.917916255061393738e-01 3.040553330957821210e+00 9.589978954294842151e-01 1.568769273542551801e-01 2.002094495889318537e+00 -2.071023036446422338e+01 -5.004516721679778770e+06
3.188877793054913923e-01 2.247098552209256597e-02 6.700785212628485032e-01 3.013972260432806305e+00 9.689851912283204971e-01 1.573323466067102494e-01 1.999198253814633119e+00 -1.194573729578405619e+01 -5.004507957186710089e+06
3.136700159437614821e-01 2.238018790248894399e-02 6.882142829053166100e-01 2.971130748402726063e+00 9.604353377827884453e-01 1.291140714407894574e-01 2.762975288433338505e+00 -1.236488419119268656e+01 -5.004508376333605498e+06
3.220881164658712104e-01 2.284924093327499878e-02 6.795932704880826014e-01 2.950078389374138688e+00 9.721106746995905601e-01 1.540594483576314122e-01 2.112031333860199922e+00 -9.708253360353410244e+00 -5.004505719702774659e+06
3.125088943057451329e-01 2.319428690908278273e-02 6.931717765518687902e-01 2.972985599014224878e+00 9.670061521722365105e-01 1.296916432767694083e-01 2.336282298692041515e+00 -1.004759853240102530e+01 -5.004506059047946706e+06
3.148480787501889422e-01 2.243087754367112038e-02 6.823542971442978500e-01 2.987724818577203401e+00 9.713821240376346866e-01 1.481024452442618600e-01 2.244614014154412196e+00 -9.450297603383660316e+00 -5.004505461747017689e+06
3.094352287615098618e-01 2.262877648398777322e-02 6.810884487368195073e-01 3.047321376448772323e+00 9.674762577596834889e-01 1.311042023860018446e-01 2.718470212421081555e+00 -9.470071430318057537e+00 -5.004505481520844623e+06
3.136110393904364413e-01 2.210401761810519908e-02 6.587571023366364242e-01 3.111071108656877193e+00 9.745957148063160158e-01 1.436955465299258883e-01 2.430251445865565074e+00 -9.053149054758250713e+00 -5.004505064598469064e+06
3.163563927762702566e-01 2.285481844284622394e-02 6.881547398067392463e-01 2.955062593745521049e+00 9.681603319695339938e-01 1.761212601375947706e-01 1.635613898165989788e+00 -1.029387588705867529e+01 -5.004506305325301364e+06
3.075863541702908988e-01 2.299718745459935348e-02 6.950808561986381306e-01 3.000081388816658645e+00 9.690136300970536576e-01 1.517942644196550450e-01 2.325969996227533088e+00 -1.088484085630625486e+01 -5.004506896290270612e+06
3.042169087762883195e-01 2.273780307325361932e-02 6.846574986847657751e-01 3.067077830816165918e+00 9.685764580085826081e-01 1.169367292379226431e-01 2.362552677591496675e+00 -9.807299160398542881e+00 -5.004505818748574704e+06
3.092336266063563377e-01 2.247298790785584588e-02 6.721799700729500504e-01 3.088629669273551759e+00 9.621830524552691388e-01 1.527403163009426468e-01 1.713794073120341821e+00 -1.109414687193930149e+01 -5.004507105596286245e+06
3.066658230438045751e-01 2.262873088081500741e-02 6.969241626629585351e-01 2.987644765436314298e+00 9.690658619040495303e-01 1.373759498746174312e-01 2.461948201569469141e+00 -1.025682582240551710e+01 -5.004506268275236711e+06
3.189298468660479169e-01 2.290510072280493511e-02 6.753086149957613360e-01 3.002776687822184876e+00 9.672465710806612549e-01 1.446709325816248892e-01 1.999952507924501077e+00 -1.016156432870775461e+01 -5.004506173013743013e+06
3.049157758088728576e-01 2.244355299659065925e-02 7.016174355297104537e-01 2.971073700239876381e+00 9.665276543778019702e-01 1.441169489787710312e-01 2.419100881253847035e+00 -9.898590522818267345e+00 -5.004505910039937124e+06
3.063320644377401369e-01 2.295391046314221306e-02 7.048421232869566122e-01 2.960798399227958733e+00 9.654232514241494201e-01 1.407214730670101055e-01 2.515317109975249821e+00 -9.830710790120065212e+00 -5.004505842160204425e+06
3.136281773652893068e-01 2.198948755659328735e-02 6.735482958472090997e-01 3.034436997284437609e+00 9.714028149968167991e-01 1.702439804406263857e-01 1.760235390225753704e+00 -1.816008049901574850e+01 -5.004514171529913321e+06
3.022112615221307363e-01 2.271606459686787566e-02 6.706780308082335162e-01 3.155064430771006734e+00 9.735846300309957124e-01 1.557094051558141068e-01 1.606595724353603316e+00 -9.990706805139780045e+00 -5.004506002156219445e+06
3.062501103359774324e-01 2.288967896921575290e-02 6.889847418190579997e-01 3.034989540782511597e+00 9.721638274098133303e-01 1.344768953760595576e-01 2.285536012922557703e+00 -9.600200454704463482e+00 -5.004505611649869010e+06
3.209126670959314143e-01 2.280910918954555736e-02 6.718386116098453709e-01 3.007901796739168354e+00 9.672776828493234724e-01 1.612615310207505814e-01 1.963005744946242359e+00 -9.997717892751097679e+00 -5.004506009167307056e+06
2.987905167401516682e-01 2.247782916572833162e-02 6.856810882471344737e-01 3.102477661402238684e+00 9.682853164433463666e-01 1.695568138017176096e-01 1.668549363472330072e+00 -1.089483911823481321e+01 -5.004506906288532540e+06
3.098128112109353460e-01 2.244234523844932522e-02 6.800664733890771085e-01 3.034196843508826902e+00 9.679576957887396915e-01 1.714962114275384586e-01 1.704594848458466316e+00 -1.139847539551556110e+01 -5.004507409924809821e+06
3.064901607801421290e-01 2.278094266617236227e-02 6.929783725497100644e-01 3.007656868382027504e+00 9.674435521480844180e-01 1.643507291748445009e-01 1.585259462168870925e+00 -9.607924557290971279e+00 -5.004505619373971596e+06
3.130595158203072215e-01 2.212724393209045820e-02 6.698574207065023378e-01 3.055177116107110180e+00 9.764436640882490082e-01 1.727741841821592850e-01 1.676637175156850290e+00 -1.320834964700043201e+01 -5.004509219799061306e+06
3.076899885249584354e-01 2.240256295010505799e-02 6.641807473810982243e-01 3.134826570113980360e+00 9.711628918388793830e-01 1.707452898344596903e-01 1.399272808525610756e+00 -1.132992426026612520e+01 -5.004507341373674572e+06
3.071531237749093313e-01 2.256727461749959140e-02 6.948697890626713836e-01 2.979956733145695758e+00 9.759020548470972445e-01 1.390584879320200251e-01 2.341482891307596681e+00 -9.040915844030678272e+00 -5.004505052365258336e+06
3.018884040898256460e-01 2.238401634444357399e-02 6.888601487291982073e-01 3.062828537589202593e+00 9.643181332367423142e-01 1.291135840892649878e-01 2.636533493278054863e+00 -1.014134248811751604e+01 -5.004506152791902423e+06
3.185176405015719414e-01 2.274205239257598432e-02 6.756359520810827357e-01 2.991781261194822683e+00 9.734516346866500802e-01 1.903316860818564660e-01 1.447386387406170982e+00 -1.093005750607699156e+01 -5.004506941506920382e+06
3.151499923428691119e-01 2.295711730006297357e-02 6.637176566791631593e-01 3.089864795853909385e+00 9.758831473767015652e-01 1.242633812045208508e-01 2.579491668103804258e+00 -9.925836010836064816e+00 -5.004505937285425141e+06
3.161029690289310912e-01 2.274568250568854283e-02 6.963365121303169980e-01 2.915447060832870640e+00 9.671924463673218231e-01 1.410508012678766132e-01 2.324496611992637796e+00 -1.069671701081097126e+01 -5.004506708166425116e+06
3.104450235877617148e-01 2.364241088745359931e-02 7.009495260424021268e-01 2.949529671177059775e+00 9.695030165524896049e-01 1.508308273947540634e-01 2.188520561772171469e+00 -1.880462000239640474e+01 -5.004514816069416702e+06
3.100274538892702214e-01 2.274233324105289292e-02 6.914982439105739065e-01 2.980988666806424270e+00 9.773549035232522719e-01 1.295496398306861252e-01 2.533729045200471930e+00 -1.115479710046201944e+01 -5.004507166246514767e+06
3.048954135201951132e-01 2.196112047037012890e-02 6.778752123959759235e-01 3.075593673161394648e+00 9.726311415612944877e-01 1.269869685541900051e-01 2.119345694512113631e+00 -1.112347543146461248e+01 -5.004507134924845770e+06
3.065441805600019887e-01 2.247150779444987562e-02 6.784873156803485905e-01 3.064580784486011567e+00 9.732353448339928770e-01 1.327650536231315126e-01 2.375665775296265103e+00 -1.539328327868133783e+01 -5.004511404732692987e+06
3.033560126833090287e-01 2.286607408637915395e-02 6.878772639706401959e-01 3.058998709456463683e+00 9.727568649270188494e-01 1.488847990554402756e-01 2.339186044309094825e+00 -1.099227736610919237e+01 -5.004507003726780415e+06
3.060028485667559695e-01 2.259809379680319599e-02 7.000368913794254855e-01 2.971477035248160092e+00 9.664398989284692654e-01 1.394235222748836378e-01 2.055788314433537600e+00 -9.951263007707893848e+00 -5.004505962712422013e+06
3.156573393909462011e-01 2.220079263300037131e-02 6.599496496001731050e-01 3.086645152550681281e+00 9.788892043664627618e-01 1.870801199068981013e-01 1.649514334375064450e+00 -1.070999861601740122e+01 -5.004506721448030323e+06
3.041023689589534285e-01 2.248106532276443817e-02 6.729645651558640029e-01 3.122785091038486893e+00 9.734509999116628398e-01 1.156842496694618916e-01 2.802006680276717177e+00 -9.622197395190596581e+00 -5.004505633646809496e+06
3.056987342855903567e-01 2.300865150063212752e-02 6.854774523077071802e-01 3.068770123844442921e+00 9.645998308762402385e-01 1.677474972118202512e-01 1.962633639974757038e+00 -1.013656345568597317e+01 -5.004506148012869991e+06
3.182024425027407677e-01 2.320401826496543141e-02 6.842345881049014533e-01 2.959338268161952001e+00 9.777566239539996484e-01 1.650166619620936359e-01 2.076891987363330472e+00 -9.310613165609538555e+00 -5.004505322062579915e+06
3.034340249748661011e-01 2.273117305355936563e-02 6.910931148663689294e-01 3.038917329414166701e+00 9.745155499659822196e-01 1.078994390627798783e-01 2.860363118055785137e+00 -9.850441346876323223e+00 -5.004505861890761182e+06
3.081995527149446468e-01 2.271649075860087547e-02 6.967046858177401436e-01 2.975790116778728400e+00 9.686889651728063377e-01 1.260858165514735507e-01 2.407897300376835581e+00 -1.046827649883925915e+01 -5.004506479725913145e+06
3.101377848963470241e-01 2.200748599368932898e-02 6.890550467828684411e-01 2.975849835427382128e+00 9.706452257297220054e-01 1.356565591395413328e-01 2.226405721819996408e+00 -9.114530171267688274e+00 -5.004505125979585573e+06
3.112491021279259473e-01 2.273196159735208985e-02 6.666708425963927542e-01 3.113127633537581929e+00 9.647752024492066703e-01 1.600269848408220064e-01 1.644648830926788818e+00 -1.176253856997936964e+01 -5.004507773987984285e+06
2.962059869675003898e-01 2.268514796276864184e-02 6.954317762487518539e-01 3.077481882434336846e+00 9.724545495084434554e-01 1.354904456962067183e-01 2.401879618874969147e+00 -1.106911299470812082e+01 -5.004507080562409014e+06
3.010406165173291626e-01 2.270309141355836280e-02 6.830026817838823483e-01 3.107873757447288998e+00 9.633194969768371640e-01 1.485868152650435814e-01 1.748659002672805940e+00 -9.352507336996495724e+00 -5.004505363956751302e+06
3.175218419096711986e-01 2.210442969426017201e-02 6.672207995292671612e-01 3.038553040680444184e+00 9.708970453879178786e-01 1.502776671890506677e-01 2.331903634029172778e+00 -9.059548492543399334e+00 -5.004505070997906849e+06
3.067844818819570052e-01 2.258691318763704492e-02 6.665551309652997247e-01 3.137262933635933670e+00 9.816740511729146190e-01 1.492826279080277097e-01 2.045236802303040058e+00 -1.838830968085676432e+01 -5.004514399759095162e+06
3.125422652761508102e-01 2.276552576991684729e-02 6.717355648696793358e-01 3.069239347938383489e+00 9.681984261543741255e-01 1.820465315653332361e-01 1.342996284742215884e+00 -9.929494441486895084e+00 -5.004505940943855792e+06
3.006443262221435431e-01 2.296154130303957458e-02 6.896993372718178694e-01 3.080701405813243365e+00 9.707797285938669640e-01 1.211582542961486819e-01 2.307441557837225155e+00 -1.119691006559878588e+01 -5.004507208359479904e+06
3.227863469438257416e-01 2.256720633647100321e-02 6.643975700604667356e-01 3.017120030811318188e+00 9.732215355870167395e-01 1.423373038584030414e-01 2.242992774388659960e+00 -9.830917773768305779e+00 -5.004505842367188074e+06
3.174488468913702066e-01 2.278788745742686347e-02 6.690058718941359617e-01 3.043358661429067524e+00 9.723982137473579090e-01 1.182254868290126826e-01 2.788236424856872731e+00 -1.030613941699266434e+01 -5.004506317588831298e+06
3.102342692901162158e-01 2.321386039927602479e-02 6.674444407466293416e-01 3.119843491066444319e+00 9.712455495948049133e-01 1.676848732015334686e-01 1.501670638931797086e+00 -1.018687442131340504e+01 -5.004506198323835619e+06
3.031806008584930212e-01 2.279725936457405872e-02 6.895183170416347984e-01 3.058571228948255616e+00 9.668213395986192671e-01 1.481469412368090488e-01 2.403128863131628101e+00 -1.101978145819157362e+01 -5.004507031230872497e+06
3.051702320520868206e-01 2.276132296699159147e-02 6.887333486282782857e-01 3.050708646978446126e+00 9.633693167024772741e-01 1.511137827889459384e-01 2.381129706180313832e+00 -1.095240094978362322e+01 -5.004506963850364089e+06
2.972304913795085213e-01 2.229816443423866465e-02 6.913382592118899606e-01 3.079981700142957024e+00 9.702590795597004769e-01 1.202587871239919615e-01 2.496507000541616783e+00 -9.298368606716394424e+00 -5.004505309818021022e+06
3.153115141636333441e-01 2.305703519936916010e-02 6.853048160505901265e-01 2.992191419304181643e+00 9.590345335026436713e-01 1.408322361052753990e-01 2.589041704867387494e+00 -1.394670172873884439e+01 -5.004509958151143044e+06
3.127907195055263934e-01 2.314527311822866043e-02 6.837734133702504380e-01 3.019642980187811521e+00 9.668746120592159876e-01 1.357123630304901685e-01 2.105167046481138726e+00 -1.226154401898384094e+01 -5.004508272993433289e+06
3.034902735895071424e-01 2.318291240131030440e-02 6.800351263973867244e-01 3.111115987086102486e+00 9.769977118723801590e-01 1.279305202044600520e-01 2.366951605880109000e+00 -1.231704474519938231e+01 -5.004508328494159505e+06
2.974950795084777555e-01 2.227124570976870069e-02 6.767677943106327199e-01 3.148015043301100047e+00 9.752781223123199172e-01 1.196137622478579132e-01 2.433526723467599240e+00 -1.024896133597940207e+01 -5.004506260410750285e+06
3.124669346325160690e-01 2.272747557828668635e-02 6.616891134582355560e-01 3.125295283406372526e+00 9.687697998875502980e-01 1.317151298977199403e-01 2.160618312659792650e+00 -1.063894016761332750e+01 -5.004506650389581919e+06
3.055403259276529004e-01 2.288838805844334301e-02 6.904935878000320049e-01 3.041622661600491995e+00 9.664403196994900691e-01 1.119614849381656008e-01 2.863465439313528371e+00 -1.218634000327438116e+01 -5.004508197789417580e+06
2.997871216051563592e-01 2.258629966862956556e-02 6.779331997510413821e-01 3.140517395851427196e+00 9.720031473089980611e-01 1.245483327504579574e-01 2.545831747915848098e+00 -1.003671575896441936e+01 -5.004506048165173270e+06
3.113673783402142736e-01 2.219698278677600597e-02 6.818081262042485768e-01 3.007267499729023186e+00 9.677239614377787236e-01 1.715763416501590033e-01 1.907341930222068882e+00 -1.133022413030266762e+01 -5.004507341673544608e+06
3.210658731239859343e-01 2.304427708976534636e-02 6.743505658867403607e-01 2.998906682798133883e+00 9.693894897396763133e-01 1.469578354915468399e-01 2.449391371833748110e+00 -9.793835896067321301e+00 -5.004505805285310373e+06
3.160437936842507844e-01 2.248265988464989013e-02 6.623144942671502777e-01 3.090782013143672735e+00 9.671447348885944262e-01 1.451859280373040129e-01 2.324538424306416218e+00 -9.958783249370753765e+00 -5.004505970232663676e+06
3.133365819191836765e-01 2.253618910775912962e-02 6.572059935132366082e-01 3.133980875061751270e+00 9.714210041270738838e-01 1.492674000179115001e-01 2.208748705486909714e+00 -1.070869098510593176e+01 -5.004506720140399411e+06
3.129244214559958048e-01 2.282570991068757008e-02 6.807786217055165068e-01 3.021434172263377960e+00 9.654607288985705971e-01 1.940199942412610401e-01 1.460946297399808635e+00 -9.789589551277458668e+00 -5.004505801038965583e+06
3.111375363627103541e-01 2.267552537945700941e-02 6.789293279928573233e-01 3.031313289809853817e+00 9.732583210178124000e-01 1.309861487092296439e-01 2.360419978642714689e+00 -1.091301105450838804e+01 -5.004506924460468814e+06
3.134106293007971056e-01 2.325882662960328251e-02 6.835299421799252428e-01 3.022162526050536258e+00 9.653842463403867757e-01 1.622748615341496059e-01 2.203213405056518859e+00 -9.435007356107234955e+00 -5.004505446456770413e+06
3.012395950552039792e-01 2.274413185768687715e-02 6.838165210936286709e-01 3.098299522414450724e+00 9.766711443879880772e-01 1.254823152830830679e-01 2.471171103784788770e+00 -1.262994002923369408e+01 -5.004508641389443539e+06
3.125962501622198131e-01 2.328736504635033414e-02 6.687206559903839942e-01 3.093904033476209570e+00 9.754343181002188556e-01 1.479900255258528308e-01 2.359377634834256554e+00 -9.929715560749173164e+00 -5.004505941164975055e+06
3.099801502272629405e-01 2.197313429800345358e-02 6.849727091813249125e-01 2.994505234025399254e+00 9.776591042401268083e-01 1.421352545589695815e-01 2.337722753245742524e+00 -1.048296785075217485e+01 -5.004506494417265058e+06
3.083334233453233764e-01 2.362672927664530645e-02 6.812497992071349096e-01 3.070983364748385291e+00 9.639564725847800108e-01 1.490162388563236462e-01 1.858068613717918538e+00 -2.935376177355647087e+01 -5.004525365211187862e+06
3.113111428291761018e-01 2.301922207819237162e-02 6.671772350047741051e-01 3.107995979465529857e+00 9.744573800950381282e-01 1.373655507969910872e-01 1.978423337129878945e+00 -1.062002894375473261e+01 -5.004506631478358060e+06
3.036213749996024003e-01 2.261253624937809362e-02 6.899755530455915498e-01 3.044976150965108097e+00 9.688062019476074704e-01 1.611113113734612412e-01 2.177241558596297644e+00 -1.073034124169498682e+01 -5.004506741790656000e+06
3.022501606199339275e-01 2.267557129705922297e-02 6.967597957497118077e-01 3.012895580407097817e+00 9.750079458210475503e-01 1.390817845633527394e-01 2.114560019744385677e+00 -1.029232324659824371e+01 -5.004506303772660904e+06
2.967325527681667907e-01 2.292274494248464425e-02 6.895085782941137165e-01 3.114458005543803587e+00 9.694495053301604992e-01 1.283952581992735542e-01 2.364526982258321475e+00 -9.175101882778108120e+00 -5.004505186551297083e+06
3.011719537689331316e-01 2.305160564096632794e-02 6.762915717601609700e-01 3.149402921265913147e+00 9.712735974043693599e-01 1.416853831502922212e-01 1.945655100643294944e+00 -1.034832404460757971e+01 -5.004506359773458913e+06
3.073353951430579656e-01 2.283128803789688174e-02 6.843167168041965898e-01 3.049383824085616368e+00 9.704122428129765554e-01 1.239970374903811567e-01 2.842893928016909655e+00 -1.033594355452805758e+01 -5.004506347392968833e+06
3.064344349220423092e-01 2.300176615305581443e-02 6.849429186062930830e-01 3.048539401695552264e+00 9.772057368042009751e-01 1.676502401225881123e-01 1.558033386777500695e+00 -1.040599771961569786e+01 -5.004506417447133921e+06
3.066076603544373169e-01 2.275740836887590185e-02 6.663884276236664572e-01 3.145146931678713287e+00 9.700733616817645011e-01 1.685573907821038553e-01 1.683729768541942562e+00 -1.049676421005278826e+01 -5.004506508213624358e+06
3.208770744461432178e-01 2.254281563524329277e-02 6.688268031510591349e-01 3.012037401647766011e+00 9.706231588343574579e-01 1.721082109782448022e-01 2.085889553581567135e+00 -9.652418553829193115e+00 -5.004505663867968135e+06
3.237512788760453786e-01 2.241632522932070215e-02 6.644835759954520471e-01 3.002473922664518291e+00 9.714558825850901913e-01 1.713855530471701805e-01 1.855160213394864144e+00 -1.240388736128807068e+01 -5.004508415336775593e+06
3.109820914974419370e-01 2.279374482068449378e-02 6.774889139948591099e-01 3.056096239699026107e+00 9.697282415700226865e-01 1.672158950510000963e-01 1.760249835276170849e+00 -1.038172071240842342e+01 -5.004506393170126714e+06
3.017307312227610616e-01 2.280251150607930100e-02 6.742992393606266344e-01 3.145036069356664576e+00 9.723159497425120090e-01 1.060477452313732805e-01 2.711948166752781830e+00 -1.030674911756068468e+01 -5.004506318198531866e+06
3.108870832255170025e-01 2.159596205227084717e-02 6.828527244870915558e-01 2.999917777575427991e+00 9.743110603368491107e-01 1.471157645447305207e-01 2.336059382097009696e+00 -3.274029412586241961e+01 -5.004528751743540168e+06
3.075897159007977555e-01 2.318016087553749840e-02 6.685407282525742678e-01 3.137664355772268543e+00 9.738821611337272754e-01 1.233405509253158172e-01 2.580910020670072136e+00 -8.445926921442151070e+00 -5.004504457376335748e+06
3.138608743093577180e-01 2.200127849533734317e-02 6.799677846573972673e-01 2.988268033851930738e+00 9.738837202941205140e-01 1.372111955995740651e-01 2.361455984164665622e+00 -7.474805406294763088e+00 -5.004503486254820600e+06
3.131247911804099782e-01 2.257437259607320001e-02 6.982533241183547235e-01 2.926752349240583584e+00 9.669616182570804908e-01 1.338060997541441477e-01 2.481822276815285555e+00 -1.069165749009698629e+01 -5.004506703106904402e+06
3.001792563603525865e-01 2.246200277420406718e-02 6.847754081019408190e-01 3.095941740281328958e+00 9.656861065739389405e-01 1.372398793247784354e-01 1.849018873187313616e+00 -1.011504347156733274e+01 -5.004506126492885873e+06
3.048860205418940095e-01 2.204705113732152028e-02 6.899145009145219998e-01 3.019508383887191449e+00 9.719240145569169043e-01 1.542512273563070302e-01 2.086766079810841390e+00 -1.160102540533989668e+01 -5.004507612474819645e+06
3.059568742500653471e-01 2.235902312448396004e-02 6.654699121581099108e-01 3.144621618513827599e+00 9.715717645179269280e-01 1.662822630781928268e-01 1.786565510644985366e+00 -9.167248819954693317e+00 -5.004505178698234260e+06
3.099114480661844251e-01 2.252111174487586229e-02 6.788214768831212220e-01 3.038134575775635060e+00 9.724888613603868137e-01 1.337203691058457267e-01 2.282718827732481692e+00 -1.087899003271013498e+01 -5.004506890439447016e+06
3.002169109137753367e-01 2.282141871746208930e-02 6.878818583909688256e-01 3.093960019206603018e+00 9.678973518628221084e-01 1.448034592138625065e-01 2.121031944443724448e+00 -9.586883875541388988e+00 -5.004505598333289847e+06
3.158173399902265421e-01 2.199173309345870547e-02 6.705640498606216804e-01 3.032937280733949414e+00 9.693931591581514962e-01 1.634334467287890114e-01 1.782544174044687679e+00 -1.525203285831958055e+01 -5.004511263482272625e+06
3.109030675866782389e-01 2.273977911141747757e-02 6.640958774026781697e-01 3.123537258732561384e+00 9.711275051005763270e-01 1.404196423813770522e-01 1.958957210506152791e+00 -1.011503074783831835e+01 -5.004506126480162144e+06
3.101830516576074004e-01 2.259004103102531247e-02 6.995863427815908198e-01 2.943105418217481617e+00 9.675040654888418246e-01 1.385189283992791509e-01 2.547706030485032080e+00 -9.363438524305820465e+00 -5.004505374887938611e+06
3.125146912315636127e-01 2.259566824719919445e-02 6.662066013575491663e-01 3.091340979603079298e+00 9.694499715811194518e-01 1.729141625373968871e-01 1.750927388993211764e+00 -1.083573580626398325e+01 -5.004506847185220569e+06
3.061663636831090107e-01 2.252055121377550748e-02 6.729287774341123907e-01 3.116933544068900552e+00 9.643678446685409744e-01 1.640021022381312754e-01 1.936003910905276015e+00 -1.012239587679505348e+01 -5.004506133845291100e+06
3.048148159478762387e-01 2.252399415799062263e-02 6.711799531813792408e-01 3.122726418200494791e+00 9.768106620569786402e-01 1.768479392832966735e-01 1.371501389920819491e+00 -1.020643130596727133e+01 -5.004506217880720273e+06
3.045454185774364442e-01 2.292135276463348054e-02 6.897072679963442976e-01 3.042372127724608077e+00 9.727648620705895421e-01 1.334366348562543436e-01 2.065415009312225436e+00 -1.036114846076816320e+01 -5.004506372597875074e+06
3.135384674253028914e-01 2.294164628598539812e-02 6.951110011008085898e-01 2.940446594307335459e+00 9.700754459877777292e-01 1.628734203252892865e-01 1.913112451328143671e+00 -9.565924448892474174e+00 -5.004505577373863198e+06
