# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.3
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - aIA: 0.1446
#             #       - etaIA: 2.21
#             #       - betaIA: 0.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: N(0.02268,0.00038)
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: N(0.97,0.004)
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - aIA: 0.1446
#            #       - etaIA: 2.21
#            #       - betaIA: 0.0
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns        log_w   log_l
3.150492123451963389e-01 2.253608179208909518e-02 6.703839812590124403e-01 3.053039801017449317e+00 9.698995924447639805e-01 -9.428111268697048075e+00 -1.450878009950115288e+00
3.017525797371792273e-01 2.276847211281639652e-02 6.884615811006297159e-01 3.064048124004425944e+00 9.756678468382409264e-01 -9.504842180726267742e+00 -1.527608921979337842e+00
3.022851306128102600e-01 2.307588047697136172e-02 7.027619014695520860e-01 3.004220746837084732e+00 9.672763406987838763e-01 -9.637998105707470842e+00 -1.660764846960540053e+00
3.058839156492333955e-01 2.268359708618782750e-02 7.031932127558633283e-01 2.964555100775497110e+00 9.639154861970834487e-01 -9.427022151973279307e+00 -1.449788893226347408e+00
3.116460840195743875e-01 2.369658417856620666e-02 6.984290688845221640e-01 2.958668003648771805e+00 9.707659352482553849e-01 -9.659228260862931847e+00 -1.681995002116000615e+00
3.039057381124939394e-01 2.244736813670118389e-02 6.922849173948465440e-01 3.031172679658150848e+00 9.657718491481627199e-01 -9.431383133245624606e+00 -1.454149874498692707e+00
3.070613683681861494e-01 2.252311426314756310e-02 6.833376697868779326e-01 3.049303849470490491e+00 9.707798319497988881e-01 -9.494002454385643830e+00 -1.516769195638710821e+00
3.107999038647573098e-01 2.295049523980137451e-02 6.724210859015796737e-01 3.093367751833843826e+00 9.649091910105689340e-01 -9.641637965561379531e+00 -1.664404706814448076e+00
3.061158921722640369e-01 2.275318615753775531e-02 6.954361597188846167e-01 2.997905656813448338e+00 9.667223960733253296e-01 -9.499834927913315852e+00 -1.522601669166385507e+00
3.174122508749989136e-01 2.332753898990484742e-02 6.814632659322163999e-01 2.989630565040796828e+00 9.732230141486557518e-01 -9.192402274113614880e+00 -1.215169015366684091e+00
3.122959394932826038e-01 2.286179733446112514e-02 6.728122534625264883e-01 3.067396753833559586e+00 9.689349706583046951e-01 -9.004538274536283637e+00 -1.027305015789350406e+00
3.107114099616625214e-01 2.227413264376372146e-02 6.943121455027383426e-01 2.960549736626698181e+00 9.642125518987835209e-01 -9.575004800119305770e+00 -1.597771541372374537e+00
3.103644358561564731e-01 2.300221344874238058e-02 6.665016630895704841e-01 3.122648107579998999e+00 9.724011988996010825e-01 -9.354717859232685839e+00 -1.377484600485755273e+00
3.103249171599660183e-01 2.298725270799648057e-02 6.980821774044734251e-01 2.962530374445458747e+00 9.646218011880419718e-01 -9.247805280268277528e+00 -1.270572021521345851e+00
3.117892282431332096e-01 2.213724576524843043e-02 6.929049930946012958e-01 2.953428952154338205e+00 9.647712325633401864e-01 -9.296252593299321632e+00 -1.319019334552389955e+00
3.063478491182305419e-01 2.237534165088816973e-02 6.735878940548570837e-01 3.104560774604063766e+00 9.667001276355192685e-01 -9.053080074007368694e+00 -1.075846815260438349e+00
3.049387702711971460e-01 2.271507466753572985e-02 6.906436524351210471e-01 3.024660648202293523e+00 9.751785705400741744e-01 -9.189450202672340140e+00 -1.212216943925408241e+00
3.009646370158707285e-01 2.313879181062722390e-02 7.023409326469386427e-01 3.021829944189844408e+00 9.632521097679654920e-01 -9.625650067648344077e+00 -1.648416808901411956e+00
3.054132875286776905e-01 2.269906733501588295e-02 6.946755691102164398e-01 3.002791309534495134e+00 9.708547515301627628e-01 -9.464680715331386551e+00 -1.487447456584453986e+00
3.136002320862387172e-01 2.275158062883613982e-02 6.827219496491812034e-01 2.996819473795151900e+00 9.758949897931791240e-01 -9.182879057082139695e+00 -1.205645798335208241e+00
3.157430207269623090e-01 2.241236257636090856e-02 6.688207319046857169e-01 3.045333227604517745e+00 9.707210017463047125e-01 -9.560299487827830234e+00 -1.583066229080897003e+00
3.184174964680981379e-01 2.275527795075884055e-02 6.689070879773215683e-01 3.034591463653775190e+00 9.730764149988926359e-01 -9.211559950026810384e+00 -1.234326691279879595e+00
3.024442501519851723e-01 2.300065881884082522e-02 6.972965877067631713e-01 3.023043376251047576e+00 9.726277936782516953e-01 -9.594174994239608623e+00 -1.616941735492675614e+00
3.019924731494673109e-01 2.248084838389212761e-02 6.949003063342538145e-01 3.037635950345986657e+00 9.615999079526940108e-01 -9.185571769705337175e+00 -1.208338510958407275e+00
3.080281878720044220e-01 2.254821149972392053e-02 6.864962735103085079e-01 3.014204514608264773e+00 9.766962792239588520e-01 -9.003686101363339134e+00 -1.026452842616409011e+00
3.088097871111842307e-01 2.304518299858408781e-02 6.840321026254716497e-01 3.037082988323278165e+00 9.715935703823207481e-01 -9.599204755586765003e+00 -1.621971496839833327e+00
3.058494143301855317e-01 2.270154089601607306e-02 6.859218879968899119e-01 3.046663923529118190e+00 9.742014792597493145e-01 -9.400630959294272060e+00 -1.423397700547340827e+00
3.155806892049067836e-01 2.270353482934501024e-02 6.676348964051618262e-01 3.066712914604911688e+00 9.669113906819813975e-01 -9.459954700313964793e+00 -1.482721441567034004e+00
3.134325352329399017e-01 2.226053775251153957e-02 6.789182099053708841e-01 3.002725446304086887e+00 9.733890357929603221e-01 -9.622800513894979701e+00 -1.645567255148047803e+00
3.184306950602704411e-01 2.285756585065507399e-02 6.732558603295426547e-01 3.015816471310586167e+00 9.715254451862578300e-01 -9.365561310239282733e+00 -1.388328051492351056e+00
3.017370112789464764e-01 2.284205642431130084e-02 6.858747685006184591e-01 3.090020371673478650e+00 9.683450768193145874e-01 -9.322772219100070146e+00 -1.345538960353138469e+00
3.138300320684993538e-01 2.257402856906792418e-02 6.873910748732385834e-01 2.967956572454274244e+00 9.727315150707064317e-01 -9.510924877193900784e+00 -1.533691618446969773e+00
3.176701265980111932e-01 2.311291493878720599e-02 6.776976468948213705e-01 3.008939068903746961e+00 9.688479878055599182e-01 -9.601245065712795679e+00 -1.624011806965865334e+00
3.093019711754950718e-01 2.234303747438450005e-02 6.802354244831047003e-01 3.038063752975261878e+00 9.743983322464701002e-01 -9.461447680530024940e+00 -1.484214421783093263e+00
3.177136354051925959e-01 2.262372257733454364e-02 6.672727030170469975e-01 3.047618667305670215e+00 9.714401256511179250e-01 -9.249933249573416560e+00 -1.272699990826486660e+00
3.120843710412018468e-01 2.342172971278079149e-02 6.800111939989600396e-01 3.037676679642987043e+00 9.747222357739968590e-01 -1.034451875624384343e+01 -2.367285497496911528e+00
3.008704120808314286e-01 2.254814210978775893e-02 7.015204291025448624e-01 3.012390166985761120e+00 9.629196210118073918e-01 -9.625296840019306188e+00 -1.648063581272373179e+00
3.158170462299448866e-01 2.372387254882430199e-02 6.852198138157328255e-01 2.985986063599280982e+00 9.760192912096153917e-01 -1.113353169638160267e+01 -3.156298437634669884e+00
3.117784033729448789e-01 2.252163636543045785e-02 6.924316080896704140e-01 2.964749476951329843e+00 9.665277669119025639e-01 -9.196841963989232482e+00 -1.219608705242302138e+00
3.159775176215028347e-01 2.234624136122909110e-02 6.827527405536648608e-01 2.966605065642244021e+00 9.730133388366487557e-01 -9.719600161072399658e+00 -1.742366902325466871e+00
3.169532310733334524e-01 2.280182825902027713e-02 6.614220572698175094e-01 3.084177012226999359e+00 9.759481041482315211e-01 -9.218678942560689649e+00 -1.241445683813757528e+00
3.124574701099218088e-01 2.234351944908906373e-02 6.701602777702347913e-01 3.066838812351987631e+00 9.671095102433842072e-01 -9.544227620400736356e+00 -1.566994361653806234e+00
3.106323775373920348e-01 2.226703389005639869e-02 6.797623654331961252e-01 3.026445739829251025e+00 9.744949130861683129e-01 -9.050395614657460897e+00 -1.073162355910528998e+00
3.079295443346992678e-01 2.255073800753302007e-02 6.877913142129304935e-01 3.026328527458342244e+00 9.641992667615501000e-01 -9.560916264026015909e+00 -1.583683005279083789e+00
3.101175846543733905e-01 2.298417273588031912e-02 6.736983756441168314e-01 3.081677210326303040e+00 9.710545126163954155e-01 -9.174931884148989525e+00 -1.197698625402057626e+00
3.145039565485354127e-01 2.224982727038218519e-02 6.721068315874065835e-01 3.037144778416449142e+00 9.729890794417558331e-01 -9.424114770182949741e+00 -1.446881511436019396e+00
3.129675471294167122e-01 2.242262055406074248e-02 6.879882871055883475e-01 2.972601971924544451e+00 9.695399294828206394e-01 -9.441680216303478090e+00 -1.464446957556548190e+00
3.036015709822775799e-01 2.306092382276770172e-02 6.831588179159905350e-01 3.087816017852559547e+00 9.715397042828014529e-01 -9.484971145777581825e+00 -1.507737887030649704e+00
3.115429048483796537e-01 2.317478767974498130e-02 6.789891344323407685e-01 3.039902065761112659e+00 9.758925775276693360e-01 -1.004438232454565494e+01 -2.067149065798724372e+00
3.112602479611834005e-01 2.223086086931962135e-02 6.847356798494576013e-01 2.998765657884176150e+00 9.695360514736975910e-01 -9.000448207011409352e+00 -1.023214948264478119e+00
3.131080327416665976e-01 2.223336235315359274e-02 6.701982583310155395e-01 3.051180361435442467e+00 9.728738458589935023e-01 -9.911334762902964002e+00 -1.934101504156033879e+00
3.143751687859948074e-01 2.315484128199107525e-02 6.842305774260487583e-01 2.996718942300664601e+00 9.734572557831383532e-01 -9.194172189097205461e+00 -1.216938930350275783e+00
3.072200406620678170e-01 2.318260137394815776e-02 6.864639939111234490e-01 3.040429253243097651e+00 9.725854304754135704e-01 -9.674282331590106310e+00 -1.697049072843173967e+00
3.023642748521203627e-01 2.175355580455310550e-02 6.811586363718297177e-01 3.085149527269511083e+00 9.659136927986359256e-01 -1.147567467353351844e+01 -3.498441414786586101e+00
3.177076353535083220e-01 2.288218953381164836e-02 6.766194864807266729e-01 3.003862594968819799e+00 9.685205872465684207e-01 -9.257467012691755315e+00 -1.280233753944824748e+00
3.124408406618539025e-01 2.285235014173710860e-02 6.643542011363998689e-01 3.112725597391170496e+00 9.723406413606384691e-01 -9.303374853359141383e+00 -1.326141594612208596e+00
3.021553125699181219e-01 2.265590674405553936e-02 7.004969086224717145e-01 3.006241579677331188e+00 9.666594285052634294e-01 -9.604318544953382997e+00 -1.627085286206451986e+00
3.114119186005891993e-01 2.301790813402223093e-02 6.943354427235269855e-01 2.967037774574531994e+00 9.702314757034739001e-01 -9.406554972864736186e+00 -1.429321714117806064e+00
3.034380131768596445e-01 2.236956695162039405e-02 6.751503164657184364e-01 3.116578328263377884e+00 9.696027743779507269e-01 -9.354350115112236352e+00 -1.377116856365305120e+00
3.160444502924548149e-01 2.327050667069455528e-02 6.663764830259245597e-01 3.083298087011433708e+00 9.705881032347509763e-01 -9.404079314329486294e+00 -1.426846055582554396e+00
3.005274702423905708e-01 2.305641514317799401e-02 6.961089679457101997e-01 3.051050206307013291e+00 9.679234184750868941e-01 -9.582451977129782250e+00 -1.605218718382852572e+00
3.140369778695261682e-01 2.303227628103781191e-02 6.668488836980326351e-01 3.092318237387801982e+00 9.718808483663999853e-01 -9.464352451603094352e+00 -1.487119192856163785e+00
3.035967635340712789e-01 2.271689867116634398e-02 6.895755466298238989e-01 3.054171588181383790e+00 9.669713326587766611e-01 -9.385254291211790445e+00 -1.408021032464857658e+00
3.063299378580530141e-01 2.236321012154763796e-02 6.710549523361927227e-01 3.115690495923572279e+00 9.672282041295017230e-01 -9.525357953115609178e+00 -1.548124694368677945e+00
3.175130796679055400e-01 2.265706891220329450e-02 6.645818451694373019e-01 3.063942744702440102e+00 9.697408715195815487e-01 -9.488005871012589409e+00 -1.510772612265659065e+00
3.033957778879679545e-01 2.280041311584261529e-02 6.980663178521813172e-01 3.014163899185387407e+00 9.661015806344703805e-01 -9.425755451259707485e+00 -1.448522192512777806e+00
3.152465503654142132e-01 2.321899767188951441e-02 6.769073045045880255e-01 3.030951517159904629e+00 9.681275451409929733e-01 -9.481665622484719336e+00 -1.504432363737789435e+00
3.091988837899335429e-01 2.254362436307130735e-02 6.889306510535035954e-01 2.993458058846702130e+00 9.733231482164764747e-01 -9.599430235983575699e+00 -1.622196977236644466e+00
3.200594862299575016e-01 2.223265924486244119e-02 6.662775047533473494e-01 3.017920274153334415e+00 9.754960542592857609e-01 -9.657735063634959261e+00 -1.680501804888026252e+00
3.187077809044981391e-01 2.259828086719882501e-02 6.678256082033835472e-01 3.030030212267894818e+00 9.736806781213470652e-01 -9.475935161151124220e+00 -1.498701902404191655e+00
3.136786428558332451e-01 2.316049040092201666e-02 6.945624792107312206e-01 2.950884430384193458e+00 9.692924484894164250e-01 -9.553048092873410724e+00 -1.575814834126479713e+00
3.184429715649724213e-01 2.287547818824301610e-02 6.745726497451028925e-01 3.011269440844305034e+00 9.669186140188651413e-01 -9.192012022784986414e+00 -1.214778764038055847e+00
3.096281797870337194e-01 2.272991994809428831e-02 6.697308606501052308e-01 3.102517254842437122e+00 9.692400203592917984e-01 -9.492518726296740539e+00 -1.515285467549810194e+00
3.132249509361492157e-01 2.208653445410299621e-02 6.787032974699518384e-01 2.999597289312707638e+00 9.768624433225612247e-01 -9.035214671701567113e+00 -1.057981412954635214e+00
3.194172395483005356e-01 2.231059415016763831e-02 6.701171404690567934e-01 3.007663856356765031e+00 9.709503501736150843e-01 -9.417139324388749344e+00 -1.439906065641818111e+00
3.106186765434739705e-01 2.267723754456670363e-02 6.626395147754338133e-01 3.124042373732902611e+00 9.774381274322495594e-01 -9.163734756548613802e+00 -1.186501497801682126e+00
3.028215483533587826e-01 2.255049675814198643e-02 6.909242346252808531e-01 3.041845834168219298e+00 9.720213109881243874e-01 -9.134209869904065471e+00 -1.156976611157134904e+00
3.136727513898077135e-01 2.336408803506731177e-02 6.886737336001043097e-01 2.994201447152366136e+00 9.674398669223863712e-01 -1.109429723668109347e+01 -3.117063977934160679e+00
3.173102934035925138e-01 2.250566817807374276e-02 6.692347238927131015e-01 3.035116173754235369e+00 9.702568839449356997e-01 -9.044635111168947361e+00 -1.067401852422017239e+00
3.048751354249720213e-01 2.229292572578189455e-02 6.954276383283506391e-01 3.002273383227594739e+00 9.654714212212952562e-01 -9.362094273985615445e+00 -1.384861015238684656e+00
3.145989686556640574e-01 2.243230942057974214e-02 6.699066524646591914e-01 3.059947437973766782e+00 9.632574592641242051e-01 -9.064568772053135604e+00 -1.087335513306204593e+00
3.052742448663907648e-01 2.302798772937871691e-02 6.923763503446307421e-01 3.027516229257883218e+00 9.724678738035654746e-01 -9.228444265691866377e+00 -1.251211006944936699e+00
3.062501701716305313e-01 2.258080950458589767e-02 6.987382599203061373e-01 2.979553414765229835e+00 9.639343277975809254e-01 -9.060640938315323467e+00 -1.083407679568393123e+00
3.173527119847671107e-01 2.213498145600096764e-02 6.568124961652215266e-01 3.085394416808954876e+00 9.787186804112024685e-01 -9.053483318626465604e+00 -1.076250059879532595e+00
3.184080246235031497e-01 2.208589393838647844e-02 6.675736541780268318e-01 3.029770212828505116e+00 9.661419844525256373e-01 -9.313705421697264342e+00 -1.336472162950332665e+00
3.127469440992092231e-01 2.285532174945849315e-02 6.607224623278610265e-01 3.127089704881790500e+00 9.754313434524802817e-01 -9.403435731920080087e+00 -1.426202473173149743e+00
3.174496401691996872e-01 2.276034828061549581e-02 6.776672838252018050e-01 3.000266266186297770e+00 9.683255037044058433e-01 -9.043276544174418063e+00 -1.066043285427487719e+00
3.062240240835931715e-01 2.287806282645113778e-02 6.918284207644883610e-01 3.012068749494548836e+00 9.766676579086742693e-01 -9.334431496840938536e+00 -1.357198238094005527e+00
3.172575531928174541e-01 2.281865421316242246e-02 6.645073054096556353e-01 3.065596054107333046e+00 9.754437309075165707e-01 -9.019811248657362057e+00 -1.042577989910431713e+00
3.143509818584032667e-01 2.178492874505290680e-02 6.631228134189897094e-01 3.081256469663935071e+00 9.673887285789977142e-01 -1.141424904554661524e+01 -3.437015786799685113e+00
3.164728273668500069e-01 2.218210550071011977e-02 6.560707246608614707e-01 3.102575470707833460e+00 9.746052476916099438e-01 -9.487075943347058171e+00 -1.509842684600126272e+00
3.100100572126170961e-01 2.297339695387459746e-02 6.676913815466768432e-01 3.116705277667998431e+00 9.714721933407770571e-01 -9.214877576345550381e+00 -1.237644317598617816e+00
3.139647331073128211e-01 2.243618001067310477e-02 6.631670559178464153e-01 3.096178373023947827e+00 9.707541422789796037e-01 -9.258368273184956365e+00 -1.281135014438025799e+00
3.165206344033484331e-01 2.296182224267887678e-02 6.749568864821962055e-01 3.024657390053671513e+00 9.730318263850541438e-01 -9.447804972934740420e+00 -1.470571714187810075e+00
3.080446432318327821e-01 2.315124887878969306e-02 6.791876859428473967e-01 3.088060272705443587e+00 9.588708914866720390e-01 -9.875659453924409803e+00 -1.898426195177476794e+00
3.071911747990078156e-01 2.281386150167713164e-02 6.759461554113866955e-01 3.086606019172220883e+00 9.735159553885677219e-01 -9.220832206383171581e+00 -1.243598947636241236e+00
3.038993872225861370e-01 2.286948741882249142e-02 6.748133749595859321e-01 3.128509978482878040e+00 9.715939575515458726e-01 -9.488905229910962191e+00 -1.511671971164030071e+00
3.070493770989891069e-01 2.312988799154178446e-02 7.025597177382683078e-01 2.970394782458323224e+00 9.647140867374617290e-01 -9.382799859386121710e+00 -1.405566600639189367e+00
3.086454748598445041e-01 2.272878388972749200e-02 6.665764870532103759e-01 3.123439257417070181e+00 9.787371073986035341e-01 -9.055302460708666956e+00 -1.078069201961735502e+00
3.177507558541844968e-01 2.285782924304194386e-02 6.759091716012370910e-01 3.016492218964302197e+00 9.612330124894595818e-01 -9.191229480391832851e+00 -1.213996221644901397e+00
3.172935288799089149e-01 2.267951213671681732e-02 6.624001046703081874e-01 3.072878014365892696e+00 9.743673522764195738e-01 -9.561185579817436775e+00 -1.583952321070507097e+00
3.023515240542578586e-01 2.263854842421971630e-02 6.900419871455603094e-01 3.050180959925288704e+00 9.739315700358207595e-01 -9.193598508600157260e+00 -1.216365249853226693e+00
3.083288209041578076e-01 2.359668155449947541e-02 6.748272943702509075e-01 3.106125892868611960e+00 9.721487013747680539e-01 -1.028356919856031837e+01 -2.306335939813388691e+00
3.164624495891003586e-01 2.263328457696415705e-02 6.697597137875413997e-01 3.052435907790077785e+00 9.639664904627045505e-01 -9.551474350314276052e+00 -1.574241091567344375e+00
3.132799699654950087e-01 2.287472236661182434e-02 6.897229491979615101e-01 2.972079725004435069e+00 9.673287695281155285e-01 -8.945982335461227564e+00 -9.687490767142945547e-01
3.153762517474347771e-01 2.303479592491046099e-02 6.858314708319241948e-01 2.977026516135186540e+00 9.692149395955670377e-01 -9.330340281912157252e+00 -1.353107023165226241e+00
3.055599185804898088e-01 2.283526470030926986e-02 6.963546102542607086e-01 3.010897552982923386e+00 9.626897107806497988e-01 -9.797558136763868220e+00 -1.820324878016937209e+00
3.054017465509716867e-01 2.243228772954480865e-02 6.910910207901157509e-01 3.012015040193357862e+00 9.729515690611141299e-01 -9.444403313846709835e+00 -1.467170055099777937e+00
3.094902178960303729e-01 2.253313177232438985e-02 6.920954347183355670e-01 2.978018974514383466e+00 9.718098862729744880e-01 -9.248852593082762752e+00 -1.271619334335830853e+00
3.076612399866381908e-01 2.315183261089025918e-02 6.730691279531000326e-01 3.118741562336126982e+00 9.665984643272456101e-01 -9.635283915192839999e+00 -1.658050656445907878e+00
3.083001539552586712e-01 2.305761099513209053e-02 6.801145824547790708e-01 3.074762230109138628e+00 9.611300177681080248e-01 -9.677868122961196917e+00 -1.700634864214264352e+00
3.151385670372295889e-01 2.216095724434032771e-02 6.848255438334639456e-01 2.965648705515401495e+00 9.668757742960506496e-01 -9.078276575837513462e+00 -1.101043317090581120e+00
3.141084969396291116e-01 2.299879462981520642e-02 6.699515020893370698e-01 3.070517850111396996e+00 9.702153384514801138e-01 -9.280111838370963540e+00 -1.302878579624030975e+00
3.041424546020253805e-01 2.292641343835512616e-02 6.746520613986757287e-01 3.126779013649993111e+00 9.721425901173903483e-01 -9.367808521604452210e+00 -1.390575262857519201e+00
3.114638021072068663e-01 2.263913528059698435e-02 6.796423304872535320e-01 3.039709232620503077e+00 9.664666164640806079e-01 -9.271818118314669732e+00 -1.294584859567739166e+00
3.178597388838800830e-01 2.289796836804964750e-02 6.728694549764541177e-01 3.022367884733421661e+00 9.727058648393984708e-01 -9.190238634784424931e+00 -1.213005376037495031e+00
3.070008317163600564e-01 2.280993330538049271e-02 6.959953965750955707e-01 2.985775143496233852e+00 9.712700074726187127e-01 -9.453141537569209163e+00 -1.475908278822277708e+00
3.080713713117288477e-01 2.363311439977485579e-02 7.005916864997443483e-01 2.976744297546601636e+00 9.707988911396226994e-01 -9.284144900474242235e+00 -1.306911641727309004e+00
3.112032369346104388e-01 2.338512297634590814e-02 6.860416087601736157e-01 3.022525295552625835e+00 9.730784153823135441e-01 -1.020385363219435249e+01 -2.226620373447420143e+00
3.075045776129819441e-01 2.309541885622654403e-02 6.856430496807782715e-01 3.045641334133059708e+00 9.670215026794012347e-01 -9.698186584841621993e+00 -1.720953326094689206e+00
3.017598282273716293e-01 2.252953155729134349e-02 6.948071176021559658e-01 3.035840837846065732e+00 9.664922326430614996e-01 -9.245910067968875268e+00 -1.268676809221943147e+00
3.036332387635205521e-01 2.230671632131584273e-02 6.922429787586527050e-01 3.026435019056107567e+00 9.683878815182117572e-01 -9.357023637773210112e+00 -1.379790379026279767e+00
3.110491038666680086e-01 2.262387419743490391e-02 6.709578217524904131e-01 3.086975172293827896e+00 9.651163592008209502e-01 -9.009413062257078053e+00 -1.032179803510148375e+00
3.126124575976041431e-01 2.235087591221288084e-02 6.751700862207419274e-01 3.038398402333197357e+00 9.738649727537079803e-01 -9.407778656124367700e+00 -1.430545397377434691e+00
3.057049822527685978e-01 2.281769150278576547e-02 6.705237634409966230e-01 3.133864594981395690e+00 9.711067973319416069e-01 -9.583795878524011158e+00 -1.606562619777080370e+00
3.097560310025402330e-01 2.340066753897853541e-02 6.946682125865097923e-01 2.989639156475864645e+00 9.678754813683224656e-01 -8.537800826743090710e+00 -5.605675679961589220e-01
3.112609348257032171e-01 2.297836757995699170e-02 6.933257071187480802e-01 2.970256539517704297e+00 9.706438418476979191e-01 -9.160070284134288698e+00 -1.182837025387357022e+00
3.058077102222536148e-01 2.294851091076979821e-02 6.747629396290885095e-01 3.119798137354398815e+00 9.653547830303014221e-01 -9.796655245856172201e+00 -1.819421987109242078e+00
3.149072484314957565e-01 2.233323508164750115e-02 6.576778224768851100e-01 3.108239783907079001e+00 9.774182324437512559e-01 -8.993954484503515090e+00 -1.016721225756584523e+00
3.063528025140229705e-01 2.243077255931443317e-02 6.910314708512272919e-01 3.017108864818326630e+00 9.653654426749449513e-01 -9.158503987938448887e+00 -1.181270729191516322e+00
3.161530725534457131e-01 2.261341139023601357e-02 6.844108572503966315e-01 2.969766900564056122e+00 9.695577602446577847e-01 -9.413558265647505863e+00 -1.436325006900576184e+00
3.144853248408178148e-01 2.268239028521406089e-02 6.863770458889119075e-01 2.973700497999306691e+00 9.710124857771110785e-01 -9.412065389434232543e+00 -1.434832130687302421e+00
3.091463526881348400e-01 2.253948027481248242e-02 7.003203413228810126e-01 2.946707928756551631e+00 9.652963959895156654e-01 -9.617702722644533964e+00 -1.640469463897601621e+00
3.135634777735318846e-01 2.267000326681349598e-02 6.793030360298424331e-01 3.023735163996605024e+00 9.674257098379631659e-01 -9.220980334681538437e+00 -1.243747075934606983e+00
3.154861533965783171e-01 2.164728620401546941e-02 6.707657528838091299e-01 3.025998034910712065e+00 9.698864547506346190e-01 -1.322238589886953619e+01 -5.245152640122603849e+00
3.066815480777072001e-01 2.309228444965867946e-02 6.730916894851473042e-01 3.122035472536762057e+00 9.706762393476577877e-01 -9.379385474535709477e+00 -1.402152215788776912e+00
3.115693110755914375e-01 2.231602891533923314e-02 6.752149870917305563e-01 3.042326707966589439e+00 9.771438527153114562e-01 -9.406823309877434980e+00 -1.429590051130505302e+00
3.138976139731167736e-01 2.211220920845542726e-02 6.864686638834696097e-01 2.963031896388225839e+00 9.662839733067905001e-01 -9.706432076361469541e+00 -1.729198817614536310e+00
3.191222783262403495e-01 2.236770978903588822e-02 6.789388506622805464e-01 2.972094022494671250e+00 9.629325931359252744e-01 -9.626990914933855947e+00 -1.649757656186923604e+00
3.043465646036560002e-01 2.276127424685066292e-02 6.767536753857310572e-01 3.109277998179505786e+00 9.700114800629821010e-01 -9.638820932205664604e+00 -1.661587673458732040e+00
3.067236042051541545e-01 2.254853303114353127e-02 6.734715278101678360e-01 3.097352545257297862e+00 9.730076407877037425e-01 -9.142672783229425448e+00 -1.165439524482493994e+00
3.158339250894822703e-01 2.210707317261904198e-02 6.890479386422849739e-01 2.939594079790602166e+00 9.646549419046617224e-01 -9.778442715536577623e+00 -1.801209456789647279e+00
3.162408767480640037e-01 2.253931043344528651e-02 6.802291838425955639e-01 2.990399718088482928e+00 9.696123398041751607e-01 -9.579051849997860302e+00 -1.601818591250930401e+00
3.022599000136647063e-01 2.315148040326284878e-02 7.010173787865469075e-01 3.019487286412760874e+00 9.624334138757035806e-01 -9.091567793266911224e+00 -1.114334534519980657e+00
3.054354923601901861e-01 2.269844205949194185e-02 6.766016491082089690e-01 3.101469715840358354e+00 9.682375081839489361e-01 -9.205356983481784994e+00 -1.228123724734855093e+00
3.065797173929337704e-01 2.240548264361685166e-02 6.643909710757449627e-01 3.144073884421428655e+00 9.758423717499887795e-01 -9.232674712027904462e+00 -1.255441453280971897e+00
3.124787341347803893e-01 2.279135461756813877e-02 6.858585116024448203e-01 2.993539002035157104e+00 9.691234335914175047e-01 -9.142975506674179798e+00 -1.165742247927247011e+00
3.023045221581703856e-01 2.205229214510848884e-02 6.837085362447669068e-01 3.074176422671854425e+00 9.679496987410468600e-01 -8.969550941452567372e+00 -9.923176827056368055e-01
3.055753873143735588e-01 2.256250042525849778e-02 6.933532271165018246e-01 3.005713841016693699e+00 9.717112077799044956e-01 -9.087661998845256051e+00 -1.110428740098324818e+00
3.100911919386938331e-01 2.256898063079435662e-02 6.619503808359591401e-01 3.135934459357154758e+00 9.727937472669998531e-01 -9.538653561261739355e+00 -1.561420302514806568e+00
3.107954492129514912e-01 2.233175574959865226e-02 6.829086439965994515e-01 3.006724344135694338e+00 9.725039084489389696e-01 -9.190824178884955842e+00 -1.213590920138026163e+00
