# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_bins: 50
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: TATT (1)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - a1_IA: 0.1446
#             #       - eta1_IA: 2.21
#             #       - beta_IA: 0.0
#             #       - a2_IA: 1.0
#             #       - eta2_IA: 0.0
#             #       - b1_IA: 1.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: 0.02268
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: 0.97
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - a2_IA: 1.0
#            #       - eta2_IA: 0.0
#            #       - b1_IA: 1.0
#         ##############################################################
#              Omega_m          h          log10As          a1_IA          eta1_IA        log_w   log_l
2.553501205557386355e-01 7.621197258099210448e-01 3.036225666235559117e+00 -4.360244352613013241e+00 1.837131633882727044e-01 -1.026110126409939112e+05 -1.029683888880381564e+05
3.013622357029673848e-01 5.820218327851658380e-01 3.029329353114491141e+00 4.454438153609515894e+00 1.304511156170607755e+00 -1.101949299053533905e+05 -1.105523061523976357e+05
3.123912075094897323e-01 7.590314774814264087e-01 3.206773905787125400e+00 4.730363236423807294e+00 2.414038322691393290e+00 -1.171074796016277932e+07 -1.171110533640982397e+07
3.203739301830984543e-01 6.002154849909050460e-01 2.476359896965465435e+00 4.254452982844647124e+00 -3.869008964640103798e+00 -4.894381965413955186e+04 -4.930040391762511717e+04
3.938828444930998485e-01 5.416100411398709902e-01 2.506321622066840060e+00 1.381760436852184526e+00 -2.626861767681099025e+00 -3.792779815795988543e+04 -3.828438242144545075e+04
3.409294090050906112e-01 5.770083274539227203e-01 2.205190260005725822e+00 2.619728962340570178e+00 -3.605775526223768956e+00 -5.981721420617579133e+04 -6.017379846966135665e+04
2.647078590120227615e-01 5.552330529850342256e-01 1.826212754025918539e+00 -3.045709958324697375e+00 -2.085491944251388396e+00 -8.385694965014609625e+04 -8.421353391363166156e+04
2.640280164735683277e-01 7.422415989920820856e-01 2.336187939124755975e+00 -5.380229289789095759e-01 -3.475653601716493846e+00 -3.888131074197446287e+04 -3.923789500546002819e+04
2.740296440112532927e-01 6.860117294686739475e-01 2.400869679850735405e+00 1.324060803081885673e+00 -1.882367855870774598e+00 -4.716141983298108244e+04 -4.751800409646664775e+04
2.873713139433657360e-01 5.479863413645580383e-01 3.079918002784026498e+00 4.504360133726940774e+00 -4.447355821312345192e+00 -5.442000554958506109e+04 -5.477658981307062641e+04
2.833303360079723054e-01 5.733726293512835248e-01 2.923740682913402722e+00 -4.904258990814438945e+00 -2.443440959609366470e+00 -5.300068619414018031e+04 -5.335727045762574562e+04
3.164286022246561858e-01 5.157423867044456101e-01 2.811510086462351232e+00 2.453710961915755107e+00 -2.820561867362336717e+00 -6.434429103398989537e+04 -6.470087529747546068e+04
2.656112313663333557e-01 6.754284633925606851e-01 2.404191520688307548e+00 -4.075949240095662951e+00 -6.671676384505449420e-01 -5.124822212969206157e+04 -5.160480639317762689e+04
3.816952629218368087e-01 6.910927542324062367e-01 2.711351250987309669e+00 -6.996076643413520202e-01 -1.656978740619709178e+00 -4.170996273486244172e+04 -4.206654699834800704e+04
2.790337920408205163e-01 5.871794606713920395e-01 2.763877391465593636e+00 -1.975340785900851159e+00 -4.440323791170510681e+00 -5.736502164829282265e+04 -5.772160591177838796e+04
3.302885561703319262e-01 8.316843810973042483e-01 2.294510668242973228e+00 -3.682009431391545462e+00 -2.888561330326769649e+00 -5.150518895069554856e+04 -5.186177321418111387e+04
2.952751025372275517e-01 5.212414531868103662e-01 3.439307394408780638e+00 3.657972270931987069e+00 -1.835957609809095725e+00 -4.533639746557648323e+04 -4.569298172906204854e+04
3.405969188542880000e-01 5.104337532355760487e-01 3.608104789126099998e+00 -3.887750758436911092e+00 -6.225208992932689256e-01 -4.775315992596530123e+04 -4.810974418945086654e+04
2.560110999813853261e-01 5.618473034414338541e-01 2.137329073874584040e+00 4.791670139064734713e+00 -6.967985129544729261e-02 -8.278265794131493021e+04 -8.313924220480049553e+04
3.272634702637657877e-01 5.220199966758248822e-01 2.131634659471450366e+00 -1.347328919572182926e+00 3.094693919595698617e+00 -5.812783330856639805e+04 -5.848441757205196336e+04
2.841382730544856905e-01 5.158988575633585150e-01 3.315243803791520172e+00 2.722828053921592328e+00 -2.441799197407998001e+00 -5.857680091117951088e+04 -5.893338517466507619e+04
3.028995971683277610e-01 8.487033119679996407e-01 2.810227834667712976e+00 9.533689354421248652e-02 4.203020791101936382e+00 -7.294577473294494848e+04 -7.330235899643051380e+04
2.571662273262252940e-01 5.487134168951073310e-01 2.314833865436715321e+00 -3.333637978876225816e+00 -4.621017720203854928e+00 -8.138855304193607299e+04 -8.174513730542163830e+04
3.301817578133754982e-01 5.902841285840130237e-01 1.863354091274685764e+00 3.204004098272504208e+00 -2.748811174291493131e+00 -7.068336166597301781e+04 -7.103994592945858312e+04
2.541267178206968458e-01 6.200678717537825291e-01 2.723538312887721080e+00 -4.145155106382159005e-01 -1.928127089686555440e+00 -6.077064931006303232e+04 -6.112723357354859763e+04
3.460944371625990224e-01 6.429883102195158573e-01 1.942215300357961860e+00 -1.919475790594253883e+00 -1.284655414853959954e+00 -4.883400927269643580e+04 -4.919059353618200112e+04
2.712498588385756637e-01 7.823595796319735562e-01 3.348297994943349565e+00 1.206733805232421020e+00 -3.597503597335772518e+00 -7.827048061940289335e+04 -7.862706488288845867e+04
2.796759317307013770e-01 5.243917668088277084e-01 2.324689604773018115e+00 6.070913750256750063e-01 3.975870203408360837e+00 -7.704915565825191152e+04 -7.740573992173747683e+04
2.531487492125484295e-01 5.701501049269523946e-01 2.939727957915828860e+00 2.993196262971137500e+00 -2.270354617557377441e+00 -6.810673836694411875e+04 -6.846332263042968407e+04
3.109470756058476670e-01 5.523352083935135770e-01 1.941332853579770923e+00 -3.243823850180351798e+00 9.804304003876840312e-01 -7.126139796653973463e+04 -7.161798223002529994e+04
3.978923682273147744e-01 5.189953870261467817e-01 2.177588265523159095e+00 4.133120805521055985e+00 7.757921842432837778e-01 -7.099016380612466310e+04 -7.134674806961022841e+04
3.655825273293010769e-01 6.245979208013141548e-01 2.019793027398198326e+00 4.358295314618260363e+00 -1.196131117720691250e+00 -4.909559742871054914e+04 -4.945218169219611445e+04
2.979168434886437233e-01 6.629105467977117749e-01 2.397852323095569727e+00 3.792544649533134304e+00 -8.146342334291736265e-01 -4.603270748016450671e+04 -4.638929174365007202e+04
2.640018084943319687e-01 5.453820712439685359e-01 2.205396933020377315e+00 -1.981297465733927510e+00 3.704394257426972814e-01 -8.067342016755050281e+04 -8.103000443103606813e+04
3.986060374897584246e-01 8.780071990203877075e-01 1.879567855480068772e+00 9.627686692701198368e-01 2.477774916500719904e+00 -3.660611586618040019e+04 -3.696270012966596551e+04
2.704523084231468255e-01 6.199203064705420818e-01 2.279053423986604265e+00 -2.801815900742745669e+00 -9.674842295087096034e-01 -6.754371242434767191e+04 -6.790029668783323723e+04
3.214249483963632636e-01 5.799129616805895893e-01 2.796830393084372091e+00 2.483909726277861552e+00 -1.264926319898780349e-01 -4.151487725899057841e+04 -4.187146152247614373e+04
3.004861647717251283e-01 5.156599140689868133e-01 3.350268023311166132e+00 1.934474944321376455e+00 -3.853364269443539936e+00 -4.769596600516197213e+04 -4.805255026864753745e+04
2.967139677106214180e-01 5.371013925932626165e-01 2.392185472292808424e+00 -1.164173206871504718e+00 2.368996134763624362e+00 -6.815518112512776861e+04 -6.851176538861333393e+04
3.132487444318770020e-01 5.094842138162625211e-01 3.059045266635248339e+00 1.185145890675634028e+00 2.675913429088463857e+00 -6.144371686635544029e+04 -6.180030112984100560e+04
2.836432555774539566e-01 6.907210188672590068e-01 2.100176539936106312e+00 2.033494070233672346e+00 3.025118561421303198e+00 -7.893880077094091394e+04 -7.929538503442647925e+04
3.205966390794873222e-01 8.180354071786668513e-01 2.613371301228142762e+00 -2.271882893957286598e-01 -2.642737745548680017e+00 -3.778312999354940257e+04 -3.813971425703496789e+04
2.576244957311411565e-01 7.881762633779562099e-01 3.094582909695511308e+00 -1.645669356365321079e+00 1.104786452788805384e+00 -5.677675585321411199e+04 -5.713334011669967731e+04
3.248203840163844114e-01 5.224068587201839975e-01 2.753619623780844350e+00 1.084631414899085655e+00 -1.893210478256330820e+00 -6.105950913913796830e+04 -6.141609340262353362e+04
3.138350597314829571e-01 7.765016007278195964e-01 1.794002780465366653e+00 3.036493307606615843e+00 5.170613799573233749e-01 -4.186497654160789534e+04 -4.222156080509346066e+04
2.819606073143893221e-01 7.556771382304565687e-01 3.113401486092426396e+00 -2.906873159264173889e+00 -2.962239199077016938e+00 -5.350081851783690217e+04 -5.385740278132246749e+04
2.898092117277956126e-01 5.681779233509802740e-01 3.159846285668617583e+00 9.547832314749697957e-01 2.514669253880486011e+00 -4.345620827282674145e+04 -4.381279253631230677e+04
3.634390782116239671e-01 6.528759082209237841e-01 1.905844192877213850e+00 -2.866664944437039786e+00 2.238959961959242406e+00 -3.995140347270105121e+04 -4.030798773618661653e+04
2.540743720723989130e-01 7.180902053553021025e-01 2.279343886692177801e+00 4.994568999520247132e+00 -1.734904104943195691e+00 -5.668257926402310841e+04 -5.703916352750867372e+04
3.223579392389511189e-01 5.916896960482889156e-01 2.282901266271026408e+00 2.188594349438330866e-01 4.896810407239319929e+00 -5.345548879449941160e+04 -5.381207305798497691e+04
2.925713141314041921e-01 5.138787090425064319e-01 2.862662528755273605e+00 -1.864059639922013289e-01 -2.439294450692972571e+00 -7.033867153320310172e+04 -7.069525579668866703e+04
3.591686583338572492e-01 5.179765679219292540e-01 1.968079252396771617e+00 1.677452278059718083e+00 1.778312303416912599e+00 -7.519023862703719351e+04 -7.554682289052275883e+04
2.684201703014292839e-01 5.303941349954183204e-01 2.972235811328573618e+00 -5.073049743659030497e-01 4.127015520553657169e+00 -5.577098718573001679e+04 -5.612757144921558211e+04
3.959344189432064676e-01 5.453538043164831706e-01 2.408954257370276686e+00 -2.389947779947505513e+00 -1.524075583255376287e+00 -4.069889590543504164e+04 -4.105548016892060696e+04
2.526131929668000153e-01 6.108425875008254291e-01 3.047760679962010499e+00 -2.433233174642310814e-01 2.615148168484893176e+00 -4.857081671534691122e+04 -4.892740097883247654e+04
2.680645326369199832e-01 5.061406763963286481e-01 2.878182830234358835e+00 -2.116007353011226666e+00 -6.165966308642092386e-01 -7.681502686457285017e+04 -7.717161112805841549e+04
3.835137576167036988e-01 5.540371666015176944e-01 2.077560383024284807e+00 -3.489212196029273017e+00 2.091686620956698661e-01 -5.271089513415526744e+04 -5.306747939764083276e+04
3.597476219591336233e-01 5.596871825051675797e-01 2.283787280645645623e+00 -9.614520742808778664e-01 -9.300284179753939284e-01 -5.412015084421230858e+04 -5.447673510769787390e+04
2.630371182729306923e-01 8.124797623279362835e-01 1.848887736608252563e+00 2.680303562474835033e+00 -7.673379121696699556e-01 -4.988160183910077467e+04 -5.023818610258633998e+04
2.710519973046706665e-01 7.039049226626435951e-01 1.794430125701189871e+00 -4.683628232031673555e+00 1.121681200886212260e+00 -5.471773016579796240e+04 -5.507431442928352772e+04
3.690476171922022486e-01 7.165004567788093581e-01 2.269223605097808516e+00 4.726683108128263200e+00 -2.448603781560176884e-01 -5.013309206481104775e+04 -5.048967632829661306e+04
3.704564717939134444e-01 5.018964826843977933e-01 2.224585077072617878e+00 3.935742078065173288e+00 -4.309924010440480124e+00 -7.063124606058970676e+04 -7.098783032407527207e+04
3.513553973940086173e-01 5.839140317376069200e-01 2.134772133995209487e+00 2.444794293455290202e-01 2.917762833012814916e+00 -5.778423256737111660e+04 -5.814081683085668192e+04
3.942330767159691329e-01 5.765548545777018363e-01 3.412312945167211176e+00 1.509404455241521781e+00 -2.268319626706982728e+00 -4.998468427805165265e+04 -5.034126854153721797e+04
3.450363786952214684e-01 8.560325124672005792e-01 1.732114882822428648e+00 4.523527065786282719e+00 2.272003527565154002e-01 -4.889132946706591611e+04 -4.924791373055148142e+04
2.527938455331643630e-01 5.438829598647112462e-01 3.064797272040683751e+00 -2.548502690148159999e+00 -2.781938650267661295e+00 -6.993517117545135261e+04 -7.029175543893691793e+04
2.757249994341207100e-01 5.525534961736863204e-01 2.020303812572843416e+00 4.933218136234893691e+00 -4.641684549415359129e+00 -8.197425978037281311e+04 -8.233084404385837843e+04
2.555513395538118737e-01 8.029410558108212026e-01 2.247946137001221256e+00 2.193899893120130784e+00 2.813908620023780394e+00 -7.924957331179393805e+04 -7.960615757527950336e+04
3.310138445360632509e-01 5.340468782536187398e-01 2.832295055303958087e+00 4.609703647558783146e+00 -3.048707070905622984e+00 -5.213691429220016289e+04 -5.249349855568572821e+04
3.370273824897974668e-01 6.236266402970265244e-01 2.106747224496440474e+00 1.410376403349084207e+00 7.790387527630970865e-01 -5.359022502076571254e+04 -5.394680928425127786e+04
3.082897782511236362e-01 7.291982985593583599e-01 3.120902956078809076e+00 -1.414456495972679306e+00 -3.140476603400681466e+00 -5.903951738820866012e+04 -5.939610165169422544e+04
2.804822268632634064e-01 5.008334760158652532e-01 3.332305256063358812e+00 1.739423161237194648e+00 8.479952063996298861e-01 -6.661553527501141070e+04 -6.697211953849697602e+04
3.467563878340071959e-01 5.731716307663227150e-01 2.510831056918111592e+00 4.021257433011266258e+00 2.995279799047709801e-01 -5.594950454877887387e+04 -5.630608881226443918e+04
3.565258890867907260e-01 5.921359221093152048e-01 1.855740486329178429e+00 2.317781360210577901e-01 4.558978177786940478e+00 -5.955527806294940092e+04 -5.991186232643496623e+04
2.875862422271366903e-01 5.839828584416250079e-01 2.098532590086127581e+00 1.056395152377658242e+00 -3.885800296580170787e+00 -7.527125956310844049e+04 -7.562784382659400580e+04
3.849738745723823019e-01 8.986626684052654301e-01 1.991580944546349707e+00 -1.016737422134086355e+00 -4.582784055748372332e+00 -7.338531212672028050e+04 -7.374189639020584582e+04
2.572522358163240042e-01 5.718666948737779476e-01 2.594139848821184202e+00 4.544740965314073122e+00 -4.779478506311917840e+00 -7.472945839363861887e+04 -7.508604265712418419e+04
3.547986483090668774e-01 5.606487239981531312e-01 2.364337052889162294e+00 6.663554589247580040e-01 2.768894502695485649e+00 -5.425029487585962488e+04 -5.460687913934519020e+04
3.503533367863695958e-01 7.529219183165881679e-01 2.722692427132629156e+00 4.546016338893899444e+00 -4.595847439440891691e+00 -3.746363519692261616e+04 -3.782021946040818148e+04
3.246244032763965781e-01 5.880494903475808055e-01 1.890437457207534644e+00 2.722451302093488401e+00 -6.303369326790564386e-01 -7.221534391242366110e+04 -7.257192817590922641e+04
3.044895780143287989e-01 5.780988596811793556e-01 1.995540498780906224e+00 -3.659847762447205000e+00 7.937660894254472410e-01 -6.716929399790649768e+04 -6.752587826139206300e+04
3.173889790093228913e-01 5.104791357818296849e-01 3.159284077657249945e+00 1.724473833993000582e+00 1.782349225986685326e+00 -5.662649545855276665e+04 -5.698307972203833197e+04
2.742342084379300049e-01 5.802129348555694621e-01 2.647709222474742496e+00 -4.831906453277310831e+00 -2.858730779006755096e+00 -6.493274069974086160e+04 -6.528932496322642692e+04
3.307354137958917195e-01 5.263564233372585166e-01 2.703853558378139343e+00 2.803267329606438096e+00 2.455300252069498868e-01 -6.232960386310306785e+04 -6.268618812658863317e+04
3.820052296419058635e-01 8.183250294401726022e-01 2.174658349673133539e+00 -2.225227441143013074e+00 -3.881733803005824601e+00 -5.889490120018024027e+04 -5.925148546366580558e+04
3.231731425441632388e-01 7.391184663347871719e-01 1.760508244939762657e+00 2.148477295597897019e+00 -2.032539379393170975e+00 -4.309594362635072321e+04 -4.345252788983628852e+04
3.808698191867584404e-01 7.996806859449498983e-01 1.966711687966358646e+00 3.873228107866923509e+00 1.945676002303073915e-01 -4.905017656222207006e+04 -4.940676082570763538e+04
3.413870845810311749e-01 8.398348700143980494e-01 2.498471144365415064e+00 1.104995244550382338e+00 -1.591642578014514697e+00 -5.128489478530317865e+04 -5.164147904878874397e+04
3.444723703191916453e-01 8.671774753620333787e-01 2.051536390453040148e+00 -3.689049336616446517e+00 -3.399544323200701434e+00 -4.448788425816165545e+04 -4.484446852164722077e+04
3.019423554917507468e-01 5.558128884109085899e-01 1.962972004210944199e+00 -4.277362618952423645e+00 1.055948776461816507e+00 -6.927745485677276156e+04 -6.963403912025832688e+04
2.766759376860123965e-01 6.336734624830793194e-01 2.722287419801167729e+00 -2.620740852799743337e-01 3.821900815252288197e+00 -3.817098403812086326e+04 -3.852756830160642858e+04
3.809570027775198708e-01 5.032567859638761298e-01 2.502268975265670381e+00 4.788039605874947924e+00 -2.846458196449708211e+00 -5.981723743830899184e+04 -6.017382170179455716e+04
3.593233604349536647e-01 5.369799329132984855e-01 2.455812419439190819e+00 2.867801868087148875e+00 -4.251578299229975322e+00 -5.581596525620899047e+04 -5.617254951969455578e+04
3.603821646674740808e-01 5.914741748210089467e-01 2.397208617746496628e+00 -1.198032336425399969e+00 -3.286019183180107994e+00 -3.743407691703997989e+04 -3.779066118052554521e+04
3.583350147172604805e-01 6.494759937275271788e-01 1.902665514808887348e+00 1.117141625076643052e+00 -4.098591911348860251e+00 -4.552996469427683769e+04 -4.588654895776240301e+04
2.588108638425435371e-01 8.880712856530024180e-01 2.950313123743761423e+00 4.059044338164593313e+00 -3.307377974948060295e+00 -4.345443598813060817e+04 -4.381102025161617348e+04
2.895267479320902115e-01 5.457964286156108402e-01 3.364258130774621769e+00 8.014455253718866246e-01 -1.819207216820988293e+00 -3.825969411137045972e+04 -3.861627837485602504e+04
3.254337529178624733e-01 5.020520203546653404e-01 3.210582813039041916e+00 3.679755388450647757e+00 -3.117597382732728573e+00 -4.950755845530427177e+04 -4.986414271878983709e+04
2.575925847746119990e-01 5.948319593376706349e-01 2.778997759409256307e+00 1.147038593250798044e+00 -1.069111738664585420e+00 -6.484408598100511881e+04 -6.520067024449068413e+04
2.671455944956994122e-01 8.145629146668824649e-01 2.394784870830048096e+00 3.602957146475642247e+00 1.195610751115282255e+00 -5.111520109789950220e+04 -5.147178536138506752e+04
3.330651122565625455e-01 5.550014144375686742e-01 2.898959450764919232e+00 3.221880089010642934e+00 1.576942371246895291e+00 -7.689150745889304380e+04 -7.724809172237860912e+04
2.665707668386777529e-01 5.130698722201814110e-01 2.468369642610336090e+00 4.817703926928942337e+00 -1.371562748056395442e+00 -8.267625161779380869e+04 -8.303283588127937401e+04
2.976363542650660166e-01 8.030060616150427322e-01 2.702618916349832645e+00 -1.060711999141758177e+00 1.633042564461884005e+00 -5.290618566182885115e+04 -5.326276992531441647e+04
3.615920864302061832e-01 6.511704999138645533e-01 2.253551371855139429e+00 -2.940503170368355956e+00 -2.759687662918559603e+00 -2.686016832638080814e+04 -2.721604211780892729e+04
3.737897504634791757e-01 6.483939349112375350e-01 2.366231631315708128e+00 -4.264144463611435398e+00 -2.084030069524438478e+00 -3.355034460822671826e+04 -3.390621839965483377e+04
2.775479615604263262e-01 7.011090390524262750e-01 2.522895777886823954e+00 -2.086096530574665930e+00 -4.969852960604431935e+00 -3.306284121923743078e+04 -3.341871501066554629e+04
3.192880977318199864e-01 6.738489732762940054e-01 2.721019842198578509e+00 -3.740487739273288259e+00 -2.401903411261564258e+00 -2.402054198282925063e+04 -2.437641577425736978e+04
3.390803587431457378e-01 6.478028741302427340e-01 3.077285053229873224e+00 -1.633429760934946628e+00 -3.689456246460518507e+00 -1.933510761410148189e+04 -1.969098140552960103e+04
3.047417288939531232e-01 7.921342970811802164e-01 1.812792136584036040e+00 4.316934399628253871e+00 -3.489613533768359588e+00 -3.538712867462090799e+04 -3.574300246604902350e+04
3.922584399459678739e-01 7.041807787742984104e-01 2.359448409718605699e+00 -3.065730933747514708e+00 -2.623039042107250474e+00 -4.060592004035640275e+04 -4.096179383178451826e+04
3.844385077638293735e-01 5.098709747426064531e-01 3.677208020466745886e+00 -6.109510158551945125e-01 7.099712192147142886e-01 -2.625774046721373452e+04 -2.661361425864185367e+04
2.855782789644344954e-01 5.609597040930937029e-01 3.252967112544440376e+00 -1.044134311000722626e+00 2.621557020780644010e+00 -2.746604785500887010e+04 -2.782192164643698925e+04
3.100716317283408463e-01 7.237443520874894398e-01 2.165801280383711891e+00 2.036931749266019054e+00 -7.270025004553390957e-01 -3.157346337772212064e+04 -3.192933716915023979e+04
3.709833642787820907e-01 6.391013162515497559e-01 2.965830701415045567e+00 -4.608330447942643460e-01 2.443566370825548617e+00 -4.245601352823462366e+04 -4.281188731966273917e+04
2.820589109903287039e-01 6.307722827323353210e-01 3.024328352258005559e+00 -7.134382217395351944e-01 -3.557757322308303660e+00 -2.510493853521252822e+04 -2.546081232664064737e+04
3.701272191607039574e-01 6.955329239132140851e-01 2.100541251263172704e+00 2.084104118866713762e+00 1.169790772377526267e+00 -2.502553289379642956e+04 -2.538140668522454871e+04
3.437993582995927389e-01 6.658897338978974068e-01 3.164592153261898133e+00 4.522886043509478426e+00 -4.397937680703102536e+00 -3.296807695155273541e+04 -3.332395074298085092e+04
2.534829629633346681e-01 6.949270836887622149e-01 3.206627933841656564e+00 -2.141650361066992581e+00 1.037653015667511447e+00 -2.186733883655791942e+04 -2.222321262798603857e+04
3.357555572454606341e-01 8.459854857556445840e-01 2.259356320427325038e+00 4.713083971098685154e+00 -2.068750675697633490e+00 -2.071732550348974473e+04 -2.107319929491786388e+04
2.553438758328971936e-01 8.551654003481961031e-01 1.963697423208899506e+00 4.278007650994467781e+00 -4.519768527797571878e+00 -3.666609878917849710e+04 -3.702197258060661261e+04
2.608743168236253851e-01 6.666762634747871452e-01 3.777504462837226740e+00 8.240631829081426218e-01 -4.692268880119675245e+00 -1.729087597895915678e+04 -1.764674977038727593e+04
3.547472054646418904e-01 6.275432384482928505e-01 2.403710419264669884e+00 -3.341288331706948611e-01 4.104684550463097992e-01 -2.563834756669743729e+04 -2.599422135812555643e+04
3.320779636786127531e-01 5.642543350172113392e-01 3.851267350207850271e+00 1.947149709831990982e+00 -9.381902316008075005e-01 -2.379106717999462489e+04 -2.414694097142274404e+04
3.755363363717040270e-01 6.430966505081452400e-01 1.999514176627856354e+00 -4.039566665581659777e-01 3.057687827975737349e+00 -2.854548818890775146e+04 -2.890136198033587061e+04
2.670560026640573237e-01 5.916377013526016304e-01 3.492929762001490523e+00 -2.567081272525708613e+00 -2.297771417464678834e+00 -2.428442448025626436e+04 -2.464029827168438351e+04
2.849342957450957114e-01 8.653672781998618113e-01 2.772270119183072978e+00 1.853406227718292776e+00 -4.486541146301872729e+00 -3.869295865818273160e+04 -3.904883244961084711e+04
3.292853652706843048e-01 6.029532445368843696e-01 2.921708706102696507e+00 -4.898302293329149570e+00 -3.242234717716182324e+00 -2.861278605831318782e+04 -2.896865984974130697e+04
2.677722667218709884e-01 8.814626330012285127e-01 1.757019256707515797e+00 -2.914445485225859223e+00 -4.099506153361307526e+00 -3.482400957313935942e+04 -3.517988336456747493e+04
3.108883802507277361e-01 6.315811543887016599e-01 2.737525463730141162e+00 4.324482522457138600e+00 -2.202953181976017305e+00 -2.952670145323158431e+04 -2.988257524465970346e+04
3.989655875386222683e-01 5.592707022057994415e-01 2.358286508676890492e+00 -2.035896670708350342e-01 -2.979197463354119613e+00 -3.646779914596409071e+04 -3.682367293739220622e+04
2.883566213336627437e-01 7.058801605167279725e-01 3.239025928488004524e+00 3.602809646622024076e+00 -5.046571558367229926e-01 -2.645099799056676420e+04 -2.680687178199488335e+04
2.745330785684840791e-01 7.798003241399460439e-01 2.313455336207822288e+00 1.926929301131357519e+00 -3.472633453378595192e+00 -2.368186082407609501e+04 -2.403773461550421416e+04
3.193383104148058149e-01 6.869196036326786770e-01 2.616735431910486742e+00 -2.038616291419351967e+00 1.607089190027678249e+00 -2.839663598004746746e+04 -2.875250977147558660e+04
3.557931380775019026e-01 6.122379188010842466e-01 2.427698036561263706e+00 -2.094945092853954804e-01 -3.855478980210225171e+00 -2.972885098618834309e+04 -3.008472477761646223e+04
3.743645282737364521e-01 5.874925765102745334e-01 2.537449691091063109e+00 4.740471040274282899e+00 -3.433074971843580236e+00 -2.702731957094127574e+04 -2.738319336236939489e+04
3.204459576312432834e-01 7.647332372559774161e-01 1.770064732276050101e+00 3.991324013779253832e-01 -2.606112931391262322e+00 -3.606318208226251591e+04 -3.641905587369063142e+04
2.508237927261242062e-01 6.197966060734387828e-01 3.306991439023793333e+00 2.536406547165456438e+00 -2.291362032424750783e+00 -3.441746881632911391e+04 -3.477334260775722942e+04
3.588597061907981001e-01 6.177063757389507082e-01 2.553188189838592415e+00 -4.651859043382770231e+00 -4.807265667883518390e+00 -2.475649324890801654e+04 -2.511236704033613569e+04
2.956601394180720654e-01 8.512303251134483162e-01 2.306777792528762028e+00 -4.056176348606480353e+00 -2.736025975279324562e+00 -3.073872384055038128e+04 -3.109459763197850043e+04
3.731563654462258794e-01 7.946263103055946075e-01 1.908520599628024339e+00 -6.729925858322722831e-01 3.968756793328694243e+00 -1.489521101340843597e+05 -1.493079839255124680e+05
3.119442378280190553e-01 7.066388848988376381e-01 2.247592934843898327e+00 3.918404691634258086e+00 -1.420297056354613563e+00 -3.332614540077900892e+04 -3.368201919220712443e+04
2.834154193276816613e-01 6.423762923102431799e-01 2.885668751742299420e+00 -2.485967710446516321e+00 -2.099658233034273902e+00 -2.925296753435008213e+04 -2.960884132577820128e+04
3.088602528586236740e-01 6.856536176795879900e-01 2.913853317150007172e+00 3.854712980396325150e+00 1.725913409538870624e-01 -3.722158347690381197e+04 -3.757745726833192748e+04
2.937043026325929507e-01 8.468349191052682023e-01 1.783429328334959374e+00 3.388079857151225838e+00 -4.409922842942521903e+00 -2.809936180139073986e+04 -2.845523559281885900e+04
3.193801117310085536e-01 6.659098845308395465e-01 2.523576492266236482e+00 3.703858016362811867e+00 1.786892482075099764e-01 -3.663500182995876094e+04 -3.699087562138687645e+04
3.078624552295153860e-01 6.935977593700497490e-01 2.569827249705119776e+00 4.925037739524599445e+00 -3.539384356115040653e+00 -1.826246777893960098e+04 -1.861834157036772012e+04
2.524728894545095748e-01 5.793502337237939059e-01 3.698578241677264788e+00 1.724148759107699824e+00 -3.575043864502525093e+00 -2.617025751976924585e+04 -2.652613131119736499e+04
