# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: shear-shear
#         # Sky Fraction (fsky): 0.5
#         # Redshift Binning: 5 bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max (WL): 2000
#         #   - l_max (GC, XC): 900
#         #
#         # Data Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameters: 
#         
#             #       - Omega_m: 0.31
#             #       - Ombh2: 0.02268
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -1.0
#             #       - wa: 0.0
#             #       - aIA: 0.1446
#             #       - etaIA: 2.21
#             #       - betaIA: 0.0
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Omega_b: 0.04904844290657439
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.2609515570934256
#             #       - fb: 0.15822078356959482
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: no baryons (0)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Ombh2: N(0.02268,0.00038)
#            #       - h: [0.5,0.9]
#            #       - log10As: [1.7,4.0]
#            #       - ns: N(0.97,0.004)
#            #       - Mnu: 0.0
#            #       - w0: -1.0
#            #       - wa: 0.0
#            #       - aIA: 0.1446
#            #       - etaIA: 2.21
#            #       - betaIA: 0.0
#         ##############################################################
#              Omega_m          Ombh2          h          log10As          ns        log_w   log_l
3.103001626141118074e-01 2.313907135864956208e-02 6.797857809242645599e-01 3.057936610074384109e+00 9.707038802631530183e-01 -9.490991308180612762e+00 -1.702312143644421294e+00
3.048245156542975232e-01 2.244778197079878163e-02 6.889029883325118453e-01 3.032134586072554594e+00 9.707639598966441019e-01 -9.023608983521130611e+00 -1.234929818984936922e+00
3.137808840385412079e-01 2.297220411638635149e-02 6.774872870251957835e-01 3.037300122186606277e+00 9.647606351922501933e-01 -9.464604771782257231e+00 -1.675925607246065541e+00
3.136990758918883349e-01 2.227262073866954212e-02 6.776973960555097154e-01 3.016624835819723849e+00 9.699098938073799081e-01 -9.198852781839976345e+00 -1.410173617303785321e+00
3.052372150596206479e-01 2.254594215443625135e-02 6.933575219185488248e-01 3.009607147250553894e+00 9.702394921127345251e-01 -9.375818423951217895e+00 -1.587139259415026205e+00
3.134462738823514671e-01 2.278664054255827645e-02 6.891379037068164903e-01 2.970969632549351758e+00 9.696649751605791456e-01 -9.563555632232249692e+00 -1.774876467696056004e+00
3.140269626452670271e-01 2.268969442535497677e-02 6.685566952394207396e-01 3.067286341540629291e+00 9.730438105149313843e-01 -9.387907042809205294e+00 -1.599227878273010717e+00
3.169360732048897566e-01 2.229638780952973923e-02 6.755085782755603230e-01 3.001418077572838072e+00 9.692710048046621063e-01 -9.243300667681706884e+00 -1.454621503145512529e+00
3.045873660704084274e-01 2.203150350442831945e-02 6.880368916133405843e-01 3.026595703704314300e+00 9.717593688907339988e-01 -9.280101853980189830e+00 -1.491422689443996807e+00
3.165988676012816416e-01 2.281222223198165269e-02 6.788499979746250856e-01 3.004394580911041057e+00 9.633061032789188571e-01 -9.664522453887125053e+00 -1.875843289350931586e+00
3.065553419226235143e-01 2.195206115373539782e-02 6.829643872003769989e-01 3.037509946055748422e+00 9.717204405165844605e-01 -9.577555847235741382e+00 -1.788876682699549470e+00
3.106306242583511956e-01 2.236232199481741692e-02 6.879240531822413685e-01 2.988037513125363365e+00 9.678446002568110718e-01 -9.431910919858966125e+00 -1.643231755322771770e+00
3.126601578996876518e-01 2.292751931729538478e-02 6.797855218482143913e-01 3.028962906508527730e+00 9.736834151934343762e-01 -9.582995564539027455e+00 -1.794316400002834877e+00
3.043746037076968669e-01 2.223607436938651941e-02 6.754485571079082984e-01 3.099329205397903131e+00 9.729515694423460648e-01 -9.076856844081538256e+00 -1.288177679545343901e+00
3.166151328576574109e-01 2.259195717504952974e-02 6.703964574136955790e-01 3.039843225746510669e+00 9.703777763513494747e-01 -9.459602999699734838e+00 -1.670923835163542259e+00
3.088945293947164550e-01 2.218488145603132039e-02 6.773984088071693943e-01 3.045521759898497827e+00 9.740423654157822630e-01 -9.964661264151738251e+00 -2.175982099615544563e+00
3.068257876164534048e-01 2.309385999059134290e-02 6.953834378045493647e-01 3.003727280608986749e+00 9.690056938146387466e-01 -9.434388378186428170e+00 -1.645709213650233815e+00
3.129392488286155127e-01 2.242691844711537999e-02 6.750661287214022588e-01 3.034049594713277287e+00 9.714853736542881091e-01 -9.865315516108273286e+00 -2.076636351572079597e+00
3.151805451537482150e-01 2.286391115320299261e-02 6.782345577872866960e-01 3.018376807197104217e+00 9.697243630093302924e-01 -9.513485680118664689e+00 -1.724806515582471667e+00
3.122159349284194807e-01 2.269005838690673141e-02 6.889011536101784516e-01 2.976739067772571801e+00 9.719105449468526947e-01 -9.620308361225488269e+00 -1.831629196689295247e+00
3.048901819102091681e-01 2.311847287397874456e-02 6.832161565522569813e-01 3.078576871861818276e+00 9.754847385585149189e-01 -9.176638328264404620e+00 -1.387959163728213152e+00
3.097335275781840647e-01 2.284763408773855115e-02 6.906035801363784588e-01 3.002030079370608284e+00 9.653469607429524535e-01 -9.019231743277726920e+00 -1.230552578741534786e+00
3.111484159120418425e-01 2.205760828929656525e-02 6.684936088345316829e-01 3.080261614686934379e+00 9.704528841748443213e-01 -8.925051896341377855e+00 -1.136372731805186165e+00
3.056997380505876993e-01 2.259400053467974095e-02 6.867368607664807723e-01 3.040062612385403540e+00 9.740298790618004965e-01 -9.681105193758876126e+00 -1.892426029222681549e+00
3.178949519920333810e-01 2.251731717748233635e-02 6.674370689493684949e-01 3.042767085751425959e+00 9.693616199658668942e-01 -9.655469414468973000e+00 -1.866790249932778867e+00
3.080808950155125570e-01 2.191612245923604471e-02 6.826701168282676147e-01 3.029515812255798135e+00 9.645428834318819922e-01 -7.985434509913600820e+00 -1.967553453774074645e-01
3.150674765970495339e-01 2.261036686328242798e-02 6.796079171183493361e-01 3.006878335102951993e+00 9.677015389887986263e-01 -9.419017054304790193e+00 -1.630337889768597170e+00
3.078181823887826130e-01 2.273756811109164944e-02 6.813591917362737949e-01 3.058404006573151257e+00 9.657153295006946081e-01 -9.418755837054012758e+00 -1.630076672517818848e+00
3.169547777091958896e-01 2.304675218859796731e-02 6.807574800617791633e-01 2.990825456207565569e+00 9.710348511814549388e-01 -9.534548288145577644e+00 -1.745869123609385731e+00
3.069455905061669321e-01 2.245030333597581099e-02 6.894815364041979588e-01 3.009079317763302619e+00 9.742848193448520044e-01 -9.548804437419621038e+00 -1.760125272883427128e+00
3.091673054325639325e-01 2.271086444513335800e-02 6.702173904995970544e-01 3.102586411027038249e+00 9.706168712768821205e-01 -9.445108083594599080e+00 -1.656428919058408056e+00
3.051810564587015273e-01 2.346310335410798850e-02 6.747474930439365526e-01 3.125212367247222289e+00 9.784046901375340610e-01 -9.849368327337680640e+00 -2.060689162801488727e+00
3.060566945478040424e-01 2.312753821272398730e-02 6.812505849795996715e-01 3.087704729715651020e+00 9.670321227523843710e-01 -9.248225516963875847e+00 -1.459546352427684601e+00
3.119366072590585848e-01 2.294153920570646613e-02 6.816154778424230454e-01 3.020390040944736842e+00 9.798656780840699909e-01 -1.225225605567062281e+01 -4.463576891134429125e+00
3.117125373849034542e-01 2.231632878862976205e-02 6.816432898661559658e-01 3.010981512023725770e+00 9.671204042163592529e-01 -9.373348941249632915e+00 -1.584669776713441669e+00
3.060698538638839672e-01 2.244413688397310300e-02 6.810988692710943093e-01 3.063973878343266399e+00 9.727284146155962263e-01 -9.082022253030702430e+00 -1.293343088494508741e+00
3.165034463074190008e-01 2.261204619558534676e-02 6.729199801304381889e-01 3.026609064521916359e+00 9.710791040443847999e-01 -9.190764451117106049e+00 -1.402085286580911472e+00
3.041149268487259305e-01 2.276820256771060549e-02 6.794900295506256516e-01 3.094775872355928215e+00 9.726723159525646478e-01 -9.365535067239401101e+00 -1.576855902703208967e+00
3.121665201600541395e-01 2.231843278214288781e-02 6.760664652897163673e-01 3.032312376175041013e+00 9.762248152084764818e-01 -8.929296497242914299e+00 -1.140617332706721720e+00
3.074384670631702399e-01 2.280915489380821309e-02 6.746797234059372927e-01 3.098046171914377922e+00 9.725563410572392042e-01 -9.697138136854606572e+00 -1.908458972318411995e+00
3.042926461690041995e-01 2.296486068937720476e-02 6.978949380943150205e-01 3.011455158078803152e+00 9.661802789544499115e-01 -9.650489153972545253e+00 -1.861809989436353563e+00
3.084671370278159741e-01 2.221623700998255971e-02 6.835232390296054339e-01 3.022664457359383050e+00 9.695779343818240470e-01 -9.443326946209682049e+00 -1.654647781673488582e+00
3.161433693434108627e-01 2.275178659445743073e-02 6.834621994393396127e-01 2.979063666563079416e+00 9.690291671958618513e-01 -9.693018882516200918e+00 -1.904339717980006563e+00
3.054671523454338677e-01 2.260903197724135547e-02 6.792574134776032668e-01 3.080967442901801689e+00 9.755160959311856006e-01 -9.392832042100996759e+00 -1.604152877564804403e+00
3.060114693710556111e-01 2.275237233228424166e-02 6.885060326773700945e-01 3.029771432594614566e+00 9.725634775825408029e-01 -9.315383813166841165e+00 -1.526704648630646810e+00
3.167702735170392359e-01 2.279134132404800339e-02 6.676762585276391215e-01 3.049493888087588367e+00 9.793982488879260373e-01 -9.374450664045886228e+00 -1.585771499509692095e+00
3.145077080718627904e-01 2.250666369465521843e-02 6.728625643217477359e-01 3.045276937517505722e+00 9.665959736147937686e-01 -9.078281477896416263e+00 -1.289602313360224350e+00
3.125227549636916402e-01 2.241921579603688153e-02 6.726087014088543148e-01 3.063953134451308902e+00 9.621429644854062602e-01 -9.291863128738052424e+00 -1.503183964201858069e+00
3.046325167653064492e-01 2.328211323752287301e-02 6.952280791985533392e-01 3.025375333315300619e+00 9.701020326375406899e-01 -9.033722734850437419e+00 -1.245043570314245063e+00
3.146861479589486144e-01 2.273812553995117197e-02 6.742809831167712042e-01 3.037636979515140112e+00 9.679310755489635154e-01 -9.174456170264408073e+00 -1.385777005728214828e+00
3.087832970261900623e-01 2.285209767274841430e-02 6.947734393610819348e-01 2.986345964924321805e+00 9.668147149482113623e-01 -9.418825615374570859e+00 -1.630146450838378502e+00
3.083153161076551130e-01 2.211843193437093222e-02 6.710786569615958541e-01 3.087103966782944298e+00 9.706332528865124765e-01 -9.385492475625506259e+00 -1.596813311089315013e+00
3.128965901930536031e-01 2.252420798153121836e-02 6.869622495137948093e-01 2.982584164775730073e+00 9.638658030248656861e-01 -9.606188704835600944e+00 -1.817509540299406812e+00
3.152398141834648060e-01 2.284093103310326153e-02 6.871098031214319946e-01 2.967494883028250374e+00 9.691108889875187371e-01 -9.790554877634003006e+00 -2.001875713097811982e+00
3.070894112839058776e-01 2.315041687181227867e-02 6.895392070896392278e-01 3.027421965299319950e+00 9.713909362828752059e-01 -8.999590545974340827e+00 -1.210911381438149137e+00
3.075266492349886804e-01 2.234840806794986812e-02 6.925155183013559368e-01 2.989986934431718701e+00 9.684135666975066670e-01 -9.393762165946837328e+00 -1.605083001410645416e+00
3.156567051785197919e-01 2.341832517319916707e-02 6.768763640303304685e-01 3.037416635546906107e+00 9.669878847399849819e-01 -8.862432274692087830e+00 -1.073753110155896140e+00
3.110320192073740553e-01 2.247311010611634241e-02 6.785868567733451817e-01 3.031998762132287695e+00 9.720770723438924010e-01 -9.383730654949419048e+00 -1.595051490413225803e+00
3.159929694292529789e-01 2.325410767556175887e-02 6.837290989937176988e-01 2.992399637470742668e+00 9.681504982262822967e-01 -8.929804599669287413e+00 -1.141125435133093946e+00
3.169726501217456360e-01 2.282964971537941243e-02 6.705524944487625261e-01 3.042440788921872752e+00 9.681194165641825444e-01 -9.549926206156845510e+00 -1.761247041620652265e+00
3.121330262640778508e-01 2.273502092907933245e-02 6.872127423698466409e-01 2.993828344943899378e+00 9.631834071906248962e-01 -9.518738940575333984e+00 -1.730059776039141184e+00
3.120991095744668486e-01 2.293621760165336088e-02 6.659059872832784333e-01 3.108965025241787306e+00 9.714625604551404559e-01 -9.658548120912390900e+00 -1.869868956376198987e+00
3.153169898005625527e-01 2.214577923275760571e-02 6.791168895538807204e-01 2.990961042202981979e+00 9.695682717405860185e-01 -9.111709035011680058e+00 -1.323029870475486813e+00
3.129797571909235243e-01 2.275848786044190955e-02 6.687739689953973166e-01 3.083058412157681172e+00 9.710151953368073574e-01 -9.369293421050146620e+00 -1.580614256513954041e+00
3.151346906133871695e-01 2.316589082249847706e-02 6.820490282654111391e-01 3.007179804647961419e+00 9.693661999666318696e-01 -9.658125449258699646e+00 -1.869446284722507956e+00
3.047805109672120372e-01 2.222364910569196716e-02 6.768686964818173557e-01 3.093703943632345243e+00 9.692376297269501562e-01 -9.129162166589930294e+00 -1.340483002053738160e+00
3.089429499373995691e-01 2.256520646172461425e-02 6.820601068368074005e-01 3.030950627428234068e+00 9.752417797760292162e-01 -9.103130970943906775e+00 -1.314451806407713308e+00
3.082009005915437028e-01 2.323477853920874817e-02 6.834721770387134354e-01 3.064112191913232586e+00 9.645037273045214965e-01 -9.239655250452544877e+00 -1.450976085916351854e+00
3.107389102784523516e-01 2.303762605973999275e-02 6.946425215170446421e-01 2.972818057637323541e+00 9.660426387809994964e-01 -9.455182171333097685e+00 -1.666503006796904884e+00
3.118649316896544565e-01 2.192195859994998733e-02 6.790170359689186030e-01 3.008682676108878518e+00 9.735035341621096627e-01 -8.632387820956287428e+00 -8.437086564200938499e-01
3.046092577208386887e-01 2.310839920045771115e-02 6.746381889253554309e-01 3.125906903794423819e+00 9.756839002755887114e-01 -9.504156909682647481e+00 -1.715477745146453126e+00
3.104973512061026675e-01 2.273256584284873844e-02 6.769068589564696259e-01 3.057199198941872531e+00 9.682214542092657528e-01 -9.138479561217094371e+00 -1.349800396680900683e+00
3.083791756252525218e-01 2.268679193913488573e-02 6.891036353551395210e-01 3.004995180317288295e+00 9.727254036019130634e-01 -9.367236362453523313e+00 -1.578557197917330512e+00
3.134628613188086277e-01 2.272350632154115577e-02 6.638150376105942385e-01 3.103225486613611750e+00 9.716289451633599583e-01 -9.719605838321596636e+00 -1.930926673785404502e+00
3.120851401982906448e-01 2.257586035926999191e-02 6.893795839165547390e-01 2.977046279420792807e+00 9.688113473135316900e-01 -9.568475703211552386e+00 -1.779796538675360251e+00
3.019959123619450070e-01 2.294408299204520746e-02 6.963633984847594771e-01 3.037189112576778705e+00 9.660603133463826486e-01 -9.654117064005815152e+00 -1.865437899469622129e+00
3.040199375808756432e-01 2.305691299491695670e-02 6.914719715162609415e-01 3.050230199862457248e+00 9.656859672457602795e-01 -9.160220813785047156e+00 -1.371541649248855910e+00
3.099683204004733406e-01 2.238772321748059083e-02 6.955731278726793310e-01 2.960236856066824629e+00 9.644027083402281209e-01 -9.391383073161167161e+00 -1.602703908624973250e+00
3.125314023412901210e-01 2.301993136416803643e-02 6.725856310938522764e-01 3.073734040184118665e+00 9.674264978243483082e-01 -9.275875854817273947e+00 -1.487196690281081590e+00
3.099917830930630780e-01 2.182334243894203107e-02 6.667333466542644249e-01 3.094121929816471717e+00 9.704446280529360758e-01 -1.038219871627847901e+01 -2.593519551742286211e+00
3.187282165550941460e-01 2.289936034559282574e-02 6.729221763960018254e-01 3.017019724494241384e+00 9.689212504404048909e-01 -9.773943233491396043e+00 -1.985264068955201688e+00
3.059944953886474805e-01 2.260623054987187866e-02 6.785036761210019307e-01 3.087695427673307957e+00 9.679935774246458680e-01 -9.366593231406971753e+00 -1.577914066870779841e+00
3.110426868084097407e-01 2.308797899150694805e-02 6.678761333081716378e-01 3.108765573115196190e+00 9.733028030533946717e-01 -9.227740197066365724e+00 -1.439061032530171369e+00
3.137973674202735874e-01 2.233079704916456423e-02 6.818468695594185336e-01 2.991464385215113708e+00 9.726779160246389333e-01 -9.497980390271246520e+00 -1.709301225735055274e+00
3.041471174477374806e-01 2.240076211808475493e-02 6.750613849280068246e-01 3.106562026193782966e+00 9.752661151066367440e-01 -8.976751985158434977e+00 -1.188072820622240844e+00
3.125696450201511101e-01 2.237781738808942988e-02 6.752374948899499962e-01 3.041888057155210490e+00 9.706250086905463537e-01 -9.380237460222895507e+00 -1.591558295686703595e+00
3.088534574682841871e-01 2.215886084985230556e-02 6.666974310305324725e-01 3.109194559239260691e+00 9.724059117076399028e-01 -8.931193808737324602e+00 -1.142514644201132690e+00
3.059324679554119575e-01 2.270365894382610217e-02 6.741129231897473595e-01 3.112005006129543894e+00 9.700246332862405563e-01 -9.622159532826108475e+00 -1.833480368289915008e+00
3.065119005797209972e-01 2.268637040775809549e-02 6.964704744217977694e-01 2.991410235879510715e+00 9.648645142883981451e-01 -8.999820993500383892e+00 -1.211141828964189981e+00
3.096256567237616331e-01 2.273098604600146122e-02 6.905521870304668353e-01 2.994976884909693382e+00 9.698583610904827346e-01 -9.539546799586615222e+00 -1.750867635050421534e+00
3.065587487132933053e-01 2.291666902273503670e-02 6.775906472980061102e-01 3.089057840920795162e+00 9.711438437696600090e-01 -9.564766592695685077e+00 -1.776087428159493165e+00
3.060743632816225746e-01 2.277498159816308473e-02 6.923186790751572062e-01 3.014312566874208343e+00 9.686064803760021658e-01 -9.136013844606482692e+00 -1.347334680070290780e+00
3.064942060687809167e-01 2.331716286824016965e-02 6.789625409124592226e-01 3.097302250464298190e+00 9.707103544320988542e-01 -8.883273115440649903e+00 -1.094593950904455770e+00
3.175127526702328229e-01 2.256527309361424163e-02 6.657557223002538160e-01 3.046340301910916537e+00 9.815673426209067243e-01 -1.049967162113551034e+01 -2.710992456599317535e+00
3.083428999384411062e-01 2.265673143440505646e-02 6.753619651387258171e-01 3.081761655291645141e+00 9.679040060466710393e-01 -9.710385292004358959e+00 -1.921706127468166159e+00
3.133300589738369224e-01 2.300063915586194468e-02 6.817335510374761265e-01 3.009721589673640896e+00 9.741614860373722928e-01 -9.185302840134950131e+00 -1.396623675598755776e+00
3.080705848842419381e-01 2.176226548096280369e-02 6.744236869598064787e-01 3.070696205299468851e+00 9.674581455311960232e-01 -1.097276097300603759e+01 -3.184081808469843455e+00
3.076718027722312176e-01 2.321338460820412952e-02 6.759840051103629399e-01 3.102773772374010974e+00 9.691050863331588383e-01 -9.454779571466287891e+00 -1.666100406930096645e+00
3.140936972097691515e-01 2.326299709542183070e-02 6.662420506008976950e-01 3.095099809848285588e+00 9.765543210201844682e-01 -8.946632015724377496e+00 -1.157952851188184695e+00
3.047465058259771209e-01 2.305061885025838642e-02 6.825944325971388116e-01 3.088278754576796903e+00 9.671094516681131292e-01 -9.136709601816930260e+00 -1.348030437280737681e+00
3.056481793209463449e-01 2.243806435686345607e-02 6.760264471010215548e-01 3.093259593861731993e+00 9.701123612959444698e-01 -9.341677360916035511e+00 -1.552998196379843154e+00
3.133115402586784115e-01 2.276558117566854222e-02 6.693050094036401276e-01 3.079278359869161985e+00 9.695093340508615931e-01 -9.619118832991818024e+00 -1.830439668455625446e+00
3.086072388246380860e-01 2.245294740754085611e-02 6.784214230703052850e-01 3.057265576396722917e+00 9.729915265709019323e-01 -9.048850426758319188e+00 -1.260171262222125499e+00
3.037438477520146840e-01 2.264416131050709172e-02 6.835802625040862113e-01 3.066779159100592622e+00 9.798636792073425195e-01 -9.436408477412134843e+00 -1.647729312875943375e+00
3.022211533705571052e-01 2.252444031936780625e-02 6.846795512651534521e-01 3.081963779046927421e+00 9.682286069065439982e-01 -9.588878855233568643e+00 -1.800199690697376731e+00
3.033639668495224373e-01 2.217394782910754245e-02 6.850055885044661341e-01 3.053803175471395903e+00 9.758450354594628839e-01 -9.568714659360844976e+00 -1.780035494824652842e+00
3.165783245375674015e-01 2.225951359928312820e-02 6.632159227269501800e-01 3.063522356180805595e+00 9.735209215910883840e-01 -9.594935258053707727e+00 -1.806256093517513817e+00
3.156087261760264218e-01 2.299443912790627778e-02 6.852117063099613103e-01 2.981932311435028904e+00 9.675602612984303130e-01 -9.162742343835111214e+00 -1.374063179298918635e+00
3.033722458877666228e-01 2.246910257497801086e-02 6.915306918284338522e-01 3.031482259268039492e+00 9.712146792408523632e-01 -9.549879041554815373e+00 -1.761199877018623905e+00
3.162501280037958717e-01 2.221747330301880596e-02 6.679894772072889619e-01 3.041098714858939900e+00 9.705750556480663427e-01 -9.814375198017009083e+00 -2.025696033480815395e+00
3.115784883533222471e-01 2.244425070712696701e-02 6.821300324401082804e-01 3.013653547346346606e+00 9.712852497671840002e-01 -8.989787340845724728e+00 -1.201108176309531483e+00
3.082560265745520889e-01 2.316705951349549292e-02 6.856342720898449539e-01 3.042877989009867612e+00 9.724311879780216383e-01 -9.754315219634536405e+00 -1.965636055098344270e+00
3.052010765575149387e-01 2.213045594446671344e-02 6.844918387249339098e-01 3.043632219284496010e+00 9.727699797896337541e-01 -9.090065142133246567e+00 -1.301385977597053767e+00
3.119261994686121642e-01 2.316909231182917930e-02 6.902612237472526280e-01 2.987653844475008924e+00 9.667704415759175163e-01 -9.757561328375333076e+00 -1.968882163839140054e+00
3.088061126413769175e-01 2.268639931288764233e-02 6.876056176316317492e-01 3.016822436288666864e+00 9.646002243162136169e-01 -9.081053668526900324e+00 -1.292374503990706858e+00
3.038327888882137451e-01 2.274236071311124679e-02 6.973231752330969480e-01 3.010880310283967631e+00 9.656864224585878231e-01 -9.338191208843005242e+00 -1.549512044306811775e+00
3.107445609691497634e-01 2.214450503595675676e-02 6.718961548638765491e-01 3.066654182073588863e+00 9.672783735556997886e-01 -9.226295661155921479e+00 -1.437616496619727791e+00
3.074490281483655552e-01 2.267048207398284290e-02 6.723884852151361669e-01 3.106296339651008154e+00 9.700815590210536410e-01 -9.085524005194100639e+00 -1.296844840657906284e+00
3.141028545167943720e-01 2.209673468681395969e-02 6.770253916297381824e-01 3.009731358564086356e+00 9.675275177644833136e-01 -9.293433637712732676e+00 -1.504754473176541651e+00
3.153399300191997989e-01 2.206509332151061070e-02 6.784644235230745668e-01 2.996209673268823703e+00 9.663692991918988451e-01 -9.108564256926138469e+00 -1.319885092389944337e+00
3.142567225525821906e-01 2.320654944939984712e-02 6.701449760796163169e-01 3.075621589186798843e+00 9.710588680585748866e-01 -8.972060899275012602e+00 -1.183381734738819135e+00
3.054372574185346689e-01 2.285724325690365044e-02 6.974539045454076769e-01 2.997475233894561164e+00 9.680263583637204183e-01 -9.428689077083076242e+00 -1.640009912546882553e+00
3.160789098491627036e-01 2.244405064610922873e-02 6.813064711011782570e-01 2.984712136663550286e+00 9.649814937090052114e-01 -9.124858066379820443e+00 -1.336178901843628086e+00
3.113165305464244970e-01 2.239406350729782752e-02 6.706118235450383436e-01 3.076164415486596582e+00 9.715875103548945457e-01 -8.993441606204195082e+00 -1.204762441668000506e+00
3.140013793837594935e-01 2.287110605382382950e-02 6.801087573029164224e-01 3.011585993495027758e+00 9.713596647094966396e-01 -9.447984908831903894e+00 -1.659305744295709983e+00
3.117996451054982354e-01 2.246690221328563955e-02 6.670477992354947316e-01 3.092910754509594629e+00 9.692786347788209245e-01 -9.299378958510176929e+00 -1.510699793973983462e+00
3.038073565127956677e-01 2.246954778621950213e-02 6.791798541653196741e-01 3.094779655306934885e+00 9.714567663968007860e-01 -9.403334204204400137e+00 -1.614655039668207115e+00
3.061981617772092101e-01 2.330942255118744269e-02 6.776730320944539532e-01 3.103859163516136999e+00 9.732858575293840131e-01 -8.823434393003937615e+00 -1.034755228467745702e+00
3.029506526592828930e-01 2.248201803727568893e-02 6.887095124447835115e-01 3.049720169244036327e+00 9.709435565789631406e-01 -9.483834808836130392e+00 -1.695155644299937370e+00
3.063210563919422924e-01 2.260502526820307168e-02 6.778211338477342363e-01 3.086652731491581925e+00 9.701004962338873883e-01 -9.275124399914284723e+00 -1.486445235378093033e+00
3.151474598476344813e-01 2.216614891969938619e-02 6.639080915674029360e-01 3.071474007501963754e+00 9.735804739708138200e-01 -9.043207010660454515e+00 -1.254527846124261936e+00
3.070603540961672206e-01 2.295695529439926302e-02 6.981149625095460776e-01 2.983569275801529308e+00 9.655037712283233153e-01 -9.882737138614052341e+00 -2.094057974077859541e+00
3.052408973842242190e-01 2.258958301110022479e-02 6.888395780714891004e-01 3.037170995104998106e+00 9.650435999524693553e-01 -9.597160878441757248e+00 -1.808481713905566224e+00
3.119666941302822183e-01 2.210751954793294463e-02 6.735574855253250171e-01 3.046996905166948544e+00 9.716867297973006412e-01 -9.148541539138948409e+00 -1.359862374602756496e+00
3.041975405874846605e-01 2.223184276934238313e-02 6.809617204875094698e-01 3.078695812419870670e+00 9.685589845242291718e-01 -9.533594888318530636e+00 -1.744915723782336281e+00
3.116995546496374447e-01 2.296524256552463436e-02 6.836925778658565767e-01 3.016151142246503269e+00 9.694734043271833190e-01 -9.033928021368078376e+00 -1.245248856831886242e+00
3.162902321036075159e-01 2.224290997401226488e-02 6.759522707615912562e-01 3.002839756077142930e+00 9.692186355265943742e-01 -9.030013023442650777e+00 -1.241333858906456866e+00
3.042140194671455466e-01 2.253732446210881049e-02 6.861280751723987104e-01 3.051463237306651255e+00 9.743949138045923108e-01 -9.012602348538754526e+00 -1.223923184002561504e+00
3.069918044594707740e-01 2.236622589924275317e-02 6.787578532014294508e-01 3.068282840811609624e+00 9.714218669268314121e-01 -9.277264047007376391e+00 -1.488584882471183146e+00
3.052859380169055670e-01 2.297490426661195906e-02 6.925361779405234675e-01 3.032602717976905282e+00 9.614596281810312561e-01 -9.071814774865577746e+00 -1.283135610329384502e+00
3.134863431994405203e-01 2.242749520259194884e-02 6.818626282986898213e-01 2.994909973037302109e+00 9.732046239815976829e-01 -9.082121404215600435e+00 -1.293442239679407413e+00
3.149878211514185455e-01 2.302066192366258174e-02 6.905444980399232380e-01 2.961932338245254925e+00 9.640843330625225027e-01 -9.290062110600162626e+00 -1.501382946063971602e+00
3.147290782802761866e-01 2.241784447421657847e-02 6.779658631156636472e-01 3.006546606834717750e+00 9.726032120399780156e-01 -8.937428520511355501e+00 -1.148749355975163811e+00
3.162404757866457139e-01 2.260532252992120128e-02 6.783725289033406547e-01 3.001116505866927575e+00 9.696432019315976980e-01 -9.489240857645706129e+00 -1.700561693109513328e+00
3.131992282117430637e-01 2.271331333768526750e-02 6.909276026337662913e-01 2.963327788496234128e+00 9.661925275765017584e-01 -9.601545852940022385e+00 -1.812866688403828919e+00
3.092524868764239820e-01 2.270541544663993300e-02 6.913424180602512070e-01 2.997088530669310025e+00 9.618530460162439955e-01 -9.098217028683331264e+00 -1.309537864147137798e+00
3.088536498336317271e-01 2.328349671029724538e-02 6.893076210629285328e-01 3.017176522734828836e+00 9.714611604502932929e-01 -9.043577377005467710e+00 -1.254898212469276020e+00
3.077611236723374333e-01 2.307627322797714889e-02 6.817341984441016578e-01 3.070932902659312180e+00 9.659303059070858399e-01 -9.084115150798576011e+00 -1.295435986262384098e+00
3.030874925627793925e-01 2.323712065518608247e-02 6.814785983374379574e-01 3.103968443457935322e+00 9.786793506973169299e-01 -1.015182067818472511e+01 -2.363141513648532754e+00
3.082018943263526434e-01 2.208354664438082898e-02 6.925374696818971110e-01 2.979194234461885582e+00 9.659822241215826333e-01 -9.534341958622357893e+00 -1.745662794086163316e+00
3.154583877677305526e-01 2.259140573129830507e-02 6.777185871228167402e-01 3.006914557220984996e+00 9.729719529878012585e-01 -9.326798294805348277e+00 -1.538119130269155921e+00
