# 
#         ##############################################################
#         # Cosmology Pipeline Configuration
#         #------------------------------------------------------------
#         # Observable: WL+XC+GC
#         # Likelihood: using covariance and differences between data vectors in ell-bins
#         # Sky Fraction (fsky): 0.43
#         # Redshift Binning: 5 source bins and 5 lense bins (0.01 ≤ z ≤ 3.0)
#         # for n(z) LSST-like
#         # Lensing & Clustering Scales:
#         #   - l_min: 20
#         #   - l_max: 5000.0
#         #   - total l_bins: 30
#         #   - cut in l_max (WL): [2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000 2000
#  2000]
#         #   - cut in l_max (GC, XC): [100 100 100 100 100 100 100 100 100 100 100 100 100 100 100]
#         #
#             
#             # Data Model:
#             #   - Nonlinear Power Spectrum: HMcode (0)
#             #   - Galaxy Bias Model: b1 constant within bins (0)
#             #   - Intrinsic Alignments: zNLA (0)
#             #   - Baryon Model: Tagn HMcode (1)
#             #   - Cross Correlation sqrt(Baryonic Supression): False 
#             #   - Parameters: 
#             
#             #       - Omega_m: 0.31
#             #       - Omega_b: 0.05
#             #       - h: 0.68
#             #       - log10As: 3.044
#             #       - ns: 0.97
#             #       - Mnu: 0.0
#             #       - w0: -0.838
#             #       - wa: -0.62
#             #       - log10T_AGN: 7.9
#             #       - a1_IA: 0.16
#             #       - eta1_IA: 1.66
#             #       - beta_IA: 0.0
#             #       - b1_1: 1.239
#             #       - b1_2: 1.378
#             #       - b1_3: 1.525
#             #       - b1_4: 1.677
#             #       - b1_5: 1.832
#             #       - TCMB: 2.7255
#             #       - nnu: 3.044
#             #       - Ombh2: 0.02312
#             #       - Omnuh2: 0.0
#             #       - Omega_nu: 0.0
#             #       - Omega_cb: 0.31
#             #       - Omega_c: 0.26
#             #       - fb: 0.16129032258064518
#             #       - As: 2.0989031673191437e-09
#         #
#         # Theory Model:
#         #   - Nonlinear Power Spectrum: HMcode (0)
#         #   - Galaxy Bias Model: b1 constant within bins (0)
#         #   - Intrinsic Alignments: zNLA (0)
#         #   - Baryon Model: Tagn HMcode (1)
#         #   - Cross Correlation sqrt(Baryonic Supression): False 
#         #   - Photo-z Error Model: additive mode, n(z') = n(z + dz) (1)
#         #   - Parameter priors:
#         
#            #       - Omega_m: [0.25,0.4]
#            #       - Omega_b: [0.01,0.1]
#            #       - h: [0.4,1.0]
#            #       - log10As: [1.7,4.0]
#            #       - ns: [0.6,1.2]
#            #       - Mnu: 0.0
#            #       - w0: [-3.0,-0.3]
#            #       - wa: [-3.0,3.0]
#            #       - log10T_AGN: [7.6,8.3]
#            #       - a1_IA: [-5.0,5.0]
#            #       - eta1_IA: [-5.0,5.0]
#            #       - beta_IA: 0.0
#            #       - b1_1: [0.0,3.0]
#            #       - b1_2: [0.0,3.0]
#            #       - b1_3: [0.0,3.0]
#            #       - b1_4: [0.0,3.0]
#            #       - b1_5: [0.0,3.0]
#            #       - deltaz_s_1: N(0.0,0.0025012)
#            #       - deltaz_s_2: N(0.0,0.002912)
#            #       - deltaz_s_3: N(0.0,0.003309)
#            #       - deltaz_s_4: N(0.0,0.0038346)
#            #       - deltaz_s_5: N(0.0,0.0050532)
#            #       - deltaz_l_1: N(0.0,0.0065855)
#            #       - deltaz_l_2: N(0.0,0.007528)
#            #       - deltaz_l_3: N(0.0,0.0084995)
#            #       - deltaz_l_4: N(0.0,0.00948)
#            #       - deltaz_l_5: N(0.0,0.0104645)
#         ##############################################################
# Omega_m Omega_b h log10As ns w0 wa log_w log_l
2.927453318957136119e-01 4.054881271525487274e-02 7.177800424763054465e-01 2.934487493819196935e+00 9.039872075988482081e-01 -9.575475105343369542e-01 -4.372911794500899951e-01 -8.890025994871876946e+00 -7.495185699329367068e+00
3.282028290714558150e-01 6.851620195578767003e-02 7.429183898587592427e-01 3.008077356600318719e+00 9.584787587115729535e-01 -5.206672503479876646e-01 -1.455914735170639851e+00 -1.249882470980614357e+01 -1.110398441426363014e+01
3.042359812849847467e-01 3.556765897083143113e-02 6.532227699030226375e-01 3.021030724750978891e+00 9.543660276060126346e-01 -9.575398982709799611e-01 -1.530824759305664529e-01 -1.099957143788415692e+01 -9.604731142341645267e+00
2.825326030329145532e-01 4.391862316201365635e-02 7.943032071365838664e-01 2.880199282798750815e+00 8.878617487522115770e-01 -1.209187871686292715e+00 5.810294060242489067e-01 -1.172656291650758931e+01 -1.033172262096507765e+01
3.234078622150777238e-01 6.550259978873992917e-02 8.738491237155633362e-01 2.706083965768044663e+00 8.676121183141560778e-01 -7.673399367572710794e-01 -7.487370048350756591e-01 -1.100639436778816105e+01 -9.611554072245645841e+00
2.887516295706741287e-01 5.132023708966905462e-02 7.864477596419497951e-01 2.951367198302104367e+00 9.292796264854388255e-01 -1.135634492962158459e+00 4.776090738414797698e-01 -1.138504637806728681e+01 -9.990206082524773379e+00
3.241583341604434843e-01 5.418654818793092187e-02 6.712770281461656330e-01 3.104177995599878059e+00 9.897812707355444495e-01 -6.095409182192033093e-01 -9.328997181572113995e-01 -1.037745023409310363e+01 -8.982609938550593753e+00
2.848258514860032564e-01 3.716840344367863119e-02 6.653583279416575014e-01 3.170770729293007406e+00 9.896374745063560852e-01 -1.135485144674002633e+00 5.478229014954809628e-01 -1.026810681322406538e+01 -8.873266517681550170e+00
3.039222087476384226e-01 6.244584438520713737e-02 8.644901932296642499e-01 2.763505136819497832e+00 8.927448284408572299e-01 -8.105565649659247640e-01 -9.917457405656864289e-01 -1.002857867232594913e+01 -8.633738376783439250e+00
3.326928951360775821e-01 5.908710697830112102e-02 6.965037648752097077e-01 2.962273320170012880e+00 9.676390195233265379e-01 -5.641354653174723843e-01 -1.473011646384101425e+00 -1.210544434761628452e+01 -1.071060405207377109e+01
3.079993948384025515e-01 5.513647513987278426e-02 9.285474200107115550e-01 2.610370629316867142e+00 8.156880387246862041e-01 -7.286207676189517812e-01 -1.039801165742558542e+00 -1.103036951381460540e+01 -9.635529218272086638e+00
2.959636798539558855e-01 3.309217112071297096e-02 6.929664635550270013e-01 2.983348653271594930e+00 8.927324799964238000e-01 -9.765050882851982195e-01 4.117914535069289172e-02 -1.040057983038840916e+01 -9.005739534845890404e+00
3.204545649750258907e-01 6.632724626638537846e-02 8.057651785405226530e-01 2.821497361965345618e+00 9.212163676912552557e-01 -6.350735510234839509e-01 -1.530648511670828382e+00 -1.005453500086841245e+01 -8.659694705325900799e+00
2.872833839722822580e-01 5.552207625182382228e-02 9.138655201695842223e-01 2.729165583809197493e+00 8.409929494392012206e-01 -1.043725976309836545e+00 -2.453832866330216689e-01 -1.101393165557527709e+01 -9.619091360032768989e+00
2.889953014478253701e-01 4.918417871593682572e-02 6.462921353306274597e-01 3.382774352577193167e+00 1.040727296136566338e+00 -1.060666018144653222e+00 4.701629475980224626e-01 -1.996086624776836516e+01 -1.856602595222584995e+01
3.146351369217789129e-01 6.186426675188697044e-02 9.666578012095008443e-01 2.677471405858927511e+00 7.962779270934480236e-01 -6.593595800674747487e-01 -8.669911413027282521e-01 -9.918199816721823936e+00 -8.523359521179305176e+00
2.905918681653335556e-01 5.987275090866890637e-02 8.468865900210946762e-01 2.953411764346334678e+00 9.200799389446425725e-01 -1.159778613852530338e+00 6.491959003667506778e-01 -8.076860219099998517e+00 -6.682019923557488639e+00
3.352359293661004158e-01 5.621107137854031849e-02 6.978449617792044091e-01 2.953646008532406775e+00 9.234004904247622436e-01 -4.856684384078571171e-01 -1.648849040965488122e+00 -9.961384241234981118e+00 -8.566543945692465911e+00
3.169241686541688918e-01 4.889620091304013039e-02 5.923606493918761595e-01 3.242676408281281120e+00 1.057950431230259225e+00 -6.965150487281723812e-01 -1.266252114319534883e+00 -9.461982191773273598e+00 -8.067141896230754838e+00
3.521934562938389135e-01 6.125128258115875718e-02 6.627223853929271602e-01 2.920930374077729041e+00 9.812567222401366029e-01 -5.193918209231727090e-01 -1.699997111016389617e+00 -1.087968024507121356e+01 -9.484839949528701908e+00
2.925926440448275989e-01 3.637793615688351273e-02 6.559888942341056683e-01 3.030505882175603460e+00 9.755801210265604428e-01 -1.014656919088371634e+00 -3.045872850688509104e-01 -1.168851205289298889e+01 -1.029367175735047901e+01
2.730356500335632264e-01 4.041742868495583341e-02 7.798341357976901200e-01 2.984553270062009211e+00 8.934458738856030369e-01 -1.241344572221173337e+00 7.988621117143379635e-01 -3.143920947043082492e+01 -3.004436917488831327e+01
3.513993334798262702e-01 6.748170297467014078e-02 7.467276258612041140e-01 2.849310544830367498e+00 9.304925852474306147e-01 -3.658178785279182499e-01 -1.973092425284796114e+00 -1.079228708081600985e+01 -9.397446785273489311e+00
3.097712878820387261e-01 6.242119057965012791e-02 9.818509835799936747e-01 2.611590464757992613e+00 8.075899865341293893e-01 -8.081790491028719714e-01 -6.608658231693169682e-01 -9.744285119064329592e+00 -8.349444823521817938e+00
2.744025349904357647e-01 4.534179539575811796e-02 7.166732980402599207e-01 3.172508993940549971e+00 9.730925591902046534e-01 -1.178370223520568638e+00 5.654489268647000522e-01 -1.136755988226526881e+01 -9.972719586722750051e+00
3.313324097283985026e-01 7.098571296426212096e-02 7.889867637194593053e-01 2.801470782892383049e+00 9.396164555037622712e-01 -5.799958615633555858e-01 -1.950387774560717435e+00 -1.062308753211880230e+01 -9.228247236576292423e+00
2.694555357675371687e-01 4.222479252191888022e-02 7.815003797093573734e-01 2.967550267679634146e+00 9.196499155452969587e-01 -1.283675770567438867e+00 7.095206849654349668e-01 -1.067141480468512782e+01 -9.276574509142616165e+00
3.069891060033316244e-01 4.489854043728823407e-02 6.566605886210821197e-01 2.967074318617496154e+00 9.765358777368573495e-01 -9.711859946611114403e-01 -8.079235277951331007e-01 -1.050339121143566956e+01 -9.108550915893156130e+00
3.191022756040173824e-01 6.059616803437488375e-02 7.666136295600398665e-01 2.824924454574864630e+00 9.354541447692488187e-01 -7.327334922668966577e-01 -1.334858930997444126e+00 -1.079869018996421914e+01 -9.403849894421707489e+00
3.098090825597660802e-01 4.858385387763036745e-02 6.552229165565559565e-01 3.261800946518013777e+00 9.904148866739421742e-01 -7.462125994001382878e-01 -3.061486691295294271e-01 -9.472365082998493335e+00 -8.077524787455981681e+00
3.176551865493084659e-01 5.159642894997253093e-02 6.961287460560667828e-01 2.945566782677733642e+00 9.577831250677608654e-01 -7.426391902242168719e-01 -9.792184901685709875e-01 -1.190996802295930479e+01 -1.051512772741679669e+01
2.782839062753498238e-01 2.396856030262186146e-02 8.517770054128744883e-01 2.883020762624321165e+00 7.890842981348593632e-01 -1.161729781637479419e+00 1.796485552322143242e+00 -inf -inf
3.424217875869286498e-01 5.981415587041094550e-02 6.904195744905671228e-01 2.984228212988313089e+00 9.542601458730636255e-01 -4.552063202220848481e-01 -1.572431400566675519e+00 -9.797512667770718053e+00 -8.402672372228199293e+00
3.254668083320432226e-01 5.320522470895516082e-02 6.744902602665783231e-01 2.954368358266703076e+00 9.866269164842167427e-01 -6.796639113124967047e-01 -1.371304399173019384e+00 -1.169026750924366809e+01 -1.029542721370115643e+01
2.900018846671614248e-01 5.985486061451867484e-02 9.375428168972406162e-01 2.724754344559782382e+00 8.658425244854700553e-01 -9.455707014747742889e-01 -4.477945308546669168e-01 -1.175290727126964896e+01 -1.035806697572713375e+01
2.954300556821273793e-01 5.059066017275276606e-02 7.703569961725429405e-01 2.908909715267668616e+00 9.067131715824856553e-01 -9.750953786021230307e-01 -2.641822034746095227e-01 -9.646443108192329419e+00 -8.251602812649821317e+00
3.533741317312747432e-01 4.365597635271525889e-02 6.146831305054027972e-01 3.020469387064219191e+00 9.330625318397314238e-01 -3.088906637920807441e-01 -2.007734505373816258e+00 -8.930888844987833863e+00 -7.536048549445312439e+00
2.846563168835490876e-01 3.697199200827936544e-02 7.739898858479563604e-01 2.882307797443242947e+00 8.639305381437806242e-01 -1.094592775383137706e+00 3.603689166543828648e-01 -1.079525333334116510e+01 -9.400413037798653448e+00
3.399308358530939156e-01 6.290522863923961316e-02 7.756969021002455555e-01 2.804337424256745592e+00 8.843300433855278975e-01 -5.330138844869232173e-01 -1.460421920157392250e+00 -1.032372098628205492e+01 -8.928880690739539716e+00
3.028266547750913529e-01 4.139129330246272415e-02 7.915880025510073636e-01 2.857860739244108217e+00 8.450278311148964328e-01 -8.439230583878405412e-01 -1.549288969728950249e-01 -1.087109264500982420e+01 -9.476252349467307212e+00
2.949614492815902378e-01 4.399227395033260962e-02 6.383511037444998815e-01 3.144289450393189522e+00 1.008167498448103494e+00 -9.406888470448935280e-01 -6.225298095964797440e-01 -1.087417924991891027e+01 -9.479338954376398618e+00
3.191741250286128651e-01 6.021770389266854762e-02 8.518166331184566786e-01 2.725249799386584293e+00 8.580772528203387539e-01 -6.953477587747713962e-01 -1.091997764094827961e+00 -1.025997682892482032e+01 -8.865136533382301565e+00
3.162911325344042179e-01 4.888989427295373918e-02 6.196827088420169272e-01 3.123133115546294469e+00 1.018786159164368543e+00 -7.345685335932023996e-01 -1.228282303317608459e+00 -1.130333194640938643e+01 -9.908491650866874778e+00
3.141095579681584260e-01 6.333890585089259340e-02 9.246843624291609665e-01 2.651760285492684943e+00 8.523836594016038770e-01 -8.879573788739310025e-01 -3.644288021380024389e-01 -1.031562654341107077e+01 -8.920786247868560892e+00
3.218472291989039613e-01 3.678104990460045326e-02 5.580802749159112786e-01 3.284372449245931413e+00 9.970329454191677598e-01 -6.045636299297161287e-01 -1.297459497899015934e+00 -1.027386546007588208e+01 -8.879025164533373982e+00
3.008281293659873512e-01 5.937837570675676829e-02 6.985905909979708284e-01 3.031923819714593904e+00 1.022678552732916746e+00 -1.189365942781145824e+00 6.843258420599518388e-02 -1.031276360911893164e+01 -8.917923313576416433e+00
2.807196528580248041e-01 4.508296007261301114e-02 8.786314673215767090e-01 2.748249568600686921e+00 8.429435535156470927e-01 -1.051351910336787876e+00 2.742937978265969079e-02 -9.575297888551929759e+00 -8.180457593009409223e+00
2.915633554843915509e-01 4.144270062770240987e-02 7.642341475701691644e-01 2.807737343043431810e+00 8.771115693156206206e-01 -1.011698686236582212e+00 -4.511622399815276019e-01 -1.083020500150800558e+01 -9.435364705965497478e+00
3.165907553006579445e-01 6.588540059111695768e-02 7.020075403051363461e-01 3.022391566848306788e+00 1.016910618953589029e+00 -8.326350273894287390e-01 -1.024258335944439491e+00 -1.021120901220267285e+01 -8.816368716660154092e+00
3.525799841884127428e-01 5.599391446224093877e-02 5.347336606368181533e-01 3.295149245210019728e+00 1.053574309725030744e+00 -4.629533969442340968e-01 -2.298800331276703357e+00 -9.497606919042169693e+00 -8.102766623499652709e+00
3.010476188113141993e-01 3.738022183947339872e-02 6.431059959759388711e-01 3.066572917786512420e+00 9.489371897587554061e-01 -9.465420035178557789e-01 -3.791912355870827867e-01 -1.001749268949163252e+01 -8.622652393949122640e+00
3.315689529021699222e-01 5.809954356280015719e-02 7.695300880167478264e-01 2.844240275487206038e+00 8.785018156178977522e-01 -4.715028009949455701e-01 -1.697895649634560966e+00 -1.174828646699518231e+01 -1.035344617145266533e+01
3.174520731731017564e-01 4.444395499159009555e-02 6.556578957781415973e-01 3.018816165641172944e+00 9.661802512661186171e-01 -7.504349482175776131e-01 -8.309920117070253021e-01 -1.324143996006152690e+01 -1.184659966451900992e+01
3.264765486785834447e-01 5.962395688330385246e-02 6.753629975403796504e-01 2.992188291893333130e+00 9.689963120045936851e-01 -5.860162621283371287e-01 -1.975013111667157650e+00 -1.219349057576711459e+01 -1.079865028022460471e+01
2.872182502355637435e-01 4.652091658036517502e-02 6.445358562364976729e-01 3.236251129831265949e+00 1.034797550111034248e+00 -1.079225538680219643e+00 8.619706195839382801e-02 -1.336763010452723677e+01 -1.197278980898472689e+01
3.389581009084184915e-01 7.260913941266572413e-02 8.445128977600540043e-01 2.745323095184514006e+00 8.858212025812741697e-01 -5.854181035951429024e-01 -1.402493943373746887e+00 -1.002430796905265709e+01 -8.629467673510143655e+00
3.485729683266578505e-01 6.370748435605395887e-02 6.425194169461172500e-01 3.122618053385689318e+00 1.005160482402173594e+00 -3.578638156078217669e-01 -1.825585869986536158e+00 -9.983991238606591878e+00 -8.589150943064071342e+00
3.350437375563740661e-01 6.263176972846994095e-02 7.487737507689620209e-01 2.823441701016281336e+00 9.144475930581974499e-01 -3.386887219606893318e-01 -2.775256458373692947e+00 -1.251034919253942235e+01 -1.111550889699690181e+01
3.349624095054796746e-01 5.689311472062222319e-02 6.549547200338163844e-01 2.990058408768934584e+00 9.919396101456880999e-01 -5.834989259499341330e-01 -1.723047484155269871e+00 -1.048772183752016929e+01 -9.092881541977655857e+00
3.363532908316629877e-01 6.768831472258503290e-02 8.858006692564857065e-01 2.703086661060797091e+00 8.404701792536546368e-01 -5.473116898283576504e-01 -1.234021985738900096e+00 -1.113365034602465187e+01 -9.738810050482141989e+00
2.962610759232008895e-01 6.916829501238448696e-02 8.002766979363320488e-01 3.049591488543610396e+00 9.850023884156056120e-01 -1.004094315440764218e+00 -1.989052067532615098e-02 -1.183101742955035718e+01 -1.043617713400784375e+01
3.216414146253622763e-01 5.132920834240844304e-02 7.231614203114915540e-01 2.830736333631416635e+00 9.091369230761044973e-01 -6.610685294876650353e-01 -1.607849748806154055e+00 -1.107478211873440443e+01 -9.679941823191887451e+00
3.149072731909573486e-01 3.991851354857071932e-02 6.017177221499209194e-01 3.173624111899437938e+00 9.977926758564652499e-01 -7.082151957328020053e-01 -1.018500322960778526e+00 -1.061743138698750499e+01 -9.222591091444996891e+00
3.062460388544367418e-01 4.540198711644565649e-02 6.502229689273359980e-01 3.049318638421870897e+00 9.855147049706021178e-01 -9.110690949445969800e-01 -6.391683068884956853e-01 -1.028412791541748561e+01 -8.889287619874977509e+00
3.511033957614388967e-01 7.380092067692128888e-02 6.835921287069760544e-01 2.951719056524813922e+00 1.011535933992636638e+00 -5.035941177819913683e-01 -2.039182079055718688e+00 -1.191580908804988326e+01 -1.052096879250737516e+01
3.114889621134567244e-01 6.048904374301233150e-02 6.412871899678777021e-01 3.210604051232180289e+00 1.049858907711779699e+00 -7.925975631180719461e-01 -1.034671866153133113e+00 -1.101895600369904571e+01 -9.624115708156535831e+00
3.334920876239273468e-01 5.324236886500516297e-02 7.113370064441231211e-01 2.840514092700545667e+00 9.452385453157914341e-01 -6.822111628287781393e-01 -1.058214750990219999e+00 -1.097043410559969345e+01 -9.575593810057180022e+00
2.891192921448946240e-01 3.779979810567962728e-02 6.848265897447566308e-01 3.128567656426468169e+00 9.414516155160310706e-01 -9.993272180708516750e-01 2.181441650670414845e-01 -1.023486205030732776e+01 -8.840021754764814332e+00
3.046130732275993402e-01 5.115471368163650168e-02 6.760137505156598170e-01 3.063837689273001708e+00 9.779459977141069515e-01 -9.388646772080884162e-01 -3.735921779282653787e-01 -1.208712151139401669e+01 -1.069228121585149616e+01
2.698228689546202097e-01 3.273469052354650854e-02 7.779301765833378512e-01 2.947288310344481133e+00 8.886212027857604001e-01 -1.193544123762818598e+00 6.934852668569293499e-01 -9.985733587969022551e+00 -8.590893292426502015e+00
3.529784248354663756e-01 8.028495404556895698e-02 7.542519028824803407e-01 2.839980019228494079e+00 9.885497908761005093e-01 -3.454883892318503236e-01 -2.633019602916895963e+00 -1.041624300210062870e+01 -9.021402706558111717e+00
3.301990493184743247e-01 6.668326272535937682e-02 8.225760657164198353e-01 2.736715311778668003e+00 9.099982104340628153e-01 -4.588604406287570825e-01 -2.136438419900970498e+00 -1.106602035891626201e+01 -9.671180063373745028e+00
2.997896144728969259e-01 4.595095437780413739e-02 6.434725611343254936e-01 3.104675540036764936e+00 1.000567041025863357e+00 -8.704936080561447298e-01 -9.996970055876523986e-01 -1.005555129308322648e+01 -8.660710997540705947e+00
3.036564831966498401e-01 4.702994897380500389e-02 8.578682924146682209e-01 2.643765770108184476e+00 8.242568150590885434e-01 -9.427709773643795366e-01 -3.773299042498408085e-01 -1.130750587146647490e+01 -9.912665575923965022e+00
3.014243188082278424e-01 5.069541990785032121e-02 9.052957297263195535e-01 2.690197993771781260e+00 8.168169201521453537e-01 -8.755608042809712721e-01 -2.555586560733615897e-01 -9.664887647904464529e+00 -8.270047352361949322e+00
3.578446269574547256e-01 6.143655205024817212e-02 6.793793039713569293e-01 2.877580408847903115e+00 9.493416301826451686e-01 -3.588433201344094492e-01 -2.261796909526645472e+00 -1.179481355845169332e+01 -1.039997326290918522e+01
3.191845081807189732e-01 6.923818847020156431e-02 7.596072103490059124e-01 2.869570590045640301e+00 9.712627873458019589e-01 -8.453894553795211486e-01 -1.228926250223762562e+00 -1.048629643421394064e+01 -9.091456138671423659e+00
3.169370706303377139e-01 4.701961689853677295e-02 5.936736003603712009e-01 3.171115566302652233e+00 1.031802339388897094e+00 -7.634677766222077722e-01 -1.332200924079975035e+00 -1.094463534310895625e+01 -9.549795047566435713e+00
3.333035653831352141e-01 7.007211619060725594e-02 7.494517411715407862e-01 2.905971114652432519e+00 9.434213596464777751e-01 -4.910363993723096954e-01 -2.181171987242749744e+00 -1.057664483561109137e+01 -9.181804540068574383e+00
3.325873742418966050e-01 5.969039302560583127e-02 6.719917206322356673e-01 3.076467687557684627e+00 9.663038178211336149e-01 -5.160512612522274445e-01 -1.527311108294075570e+00 -1.137515129481639065e+01 -9.980310999273868333e+00
2.859133874844851375e-01 5.270335625398545054e-02 9.182799001278281192e-01 2.710363759193452182e+00 8.334446457881453663e-01 -1.130551128895412871e+00 1.821608672435792720e-01 -1.096580876603374577e+01 -9.570968470491234115e+00
2.665676083216023118e-01 4.599135998565340860e-02 8.949565085189770119e-01 2.866431021685238889e+00 8.542387605535290973e-01 -1.160856813879844074e+00 5.050138132921238032e-01 -9.343388400136049654e+00 -7.948548104593532670e+00
3.203456733838727089e-01 4.256145016175068296e-02 8.078654170125803002e-01 2.644612691168864771e+00 8.225518836915146625e-01 -5.808828916753325800e-01 -1.476414681988245103e+00 -1.075434358363921206e+01 -9.359503288096698626e+00
3.157192720832363575e-01 5.311708586185888425e-02 6.393094676661065234e-01 3.043916586965865090e+00 1.026409142191178958e+00 -7.696291281220588587e-01 -1.604583894633517360e+00 -1.054984861482820691e+01 -9.155008319285686369e+00
3.135425546261490504e-01 5.867906397778725747e-02 6.274981674958926003e-01 3.271385019505058445e+00 1.047924662152219799e+00 -8.766998401662151608e-01 -4.861765403251361306e-01 -1.080628345330512730e+01 -9.411443157762619194e+00
3.123525665290204367e-01 6.237138096969534889e-02 7.824105347141512290e-01 2.874655666834900369e+00 9.467667074477521538e-01 -9.633516570128168865e-01 -2.509631637083673539e-01 -1.041821025412072288e+01 -9.023369958578211225e+00
3.101164819330451405e-01 4.803277381093722792e-02 5.745788406980960605e-01 3.336623699106205265e+00 1.053626449428853418e+00 -8.815121291349674593e-01 -6.375871159206267791e-01 -1.038432084885805295e+01 -8.989480553315539524e+00
3.184055598300509216e-01 5.666046770713988046e-02 7.220661574722693210e-01 3.010865952735312767e+00 9.469561585561607764e-01 -7.859173917515178687e-01 -5.198382070969675972e-01 -1.266306532071111235e+01 -1.126822502516859181e+01
2.883072863325055191e-01 6.135232113738664506e-02 9.055781952736791096e-01 2.765588585578062641e+00 9.090283851160283479e-01 -1.105331030461210506e+00 3.090618600546912731e-02 -1.286636247938162114e+01 -1.147152218383910061e+01
3.198548033247620159e-01 3.721936120630559008e-02 5.403540395402075536e-01 3.357680070996384103e+00 1.041020977719469442e+00 -7.232227516470985940e-01 -8.807579607770650298e-01 -9.759689330576804878e+00 -8.364849035034296776e+00
3.393905925452006533e-01 5.887647947172727075e-02 5.912188325403124889e-01 3.153533156686543215e+00 1.037633771499214541e+00 -5.003207487095497896e-01 -2.323327841631078527e+00 -1.082619712552963165e+01 -9.431356829987116441e+00
3.078704670157300649e-01 6.715693390667817897e-02 9.632058752395101786e-01 2.669304271610609902e+00 8.501825341770989919e-01 -8.375764697556906668e-01 -6.403119994494455014e-01 -1.238796117536354302e+01 -1.099312087982103314e+01
3.408475594825982058e-01 6.229827779852360053e-02 7.027659423430452357e-01 2.946782291189628200e+00 9.694514732506849253e-01 -3.642187374605390104e-01 -2.118425340858984818e+00 -8.915193421742472424e+00 -7.520353126199958105e+00
3.388954563580833246e-01 5.786014617830214507e-02 5.348682168339997656e-01 3.416817949276001798e+00 1.104441227254703728e+00 -6.058431691528678442e-01 -1.389492352670323339e+00 -1.022147490593296482e+01 -8.826634610390444280e+00
3.291158877752952683e-01 5.039401802223244381e-02 5.858501320047174721e-01 3.232546077823047703e+00 1.044349781098832253e+00 -7.622792304237551164e-01 -6.774975140972117060e-01 -1.890900851610793154e+01 -1.751416822056541989e+01
2.886600853676618006e-01 6.496323578813635591e-02 8.500232532013259901e-01 2.992918447579071994e+00 9.663060478107081686e-01 -1.098765538171161626e+00 4.691892933167323143e-01 -1.042117284526507603e+01 -9.026332549722560827e+00
2.761703905723418284e-01 5.192824961289022045e-02 8.282922210368546256e-01 2.902767259422648571e+00 9.007032783047298485e-01 -1.137781084428666212e+00 6.946895953123721767e-02 -9.986766634616188298e+00 -8.591926339073669538e+00
2.820028757997680713e-01 3.301611582441638104e-02 7.988985726346273797e-01 3.119602801226189825e+00 8.451055090962609206e-01 -1.015536939345455192e+00 1.381596893490296907e+00 -inf -inf
3.284613059253902456e-01 4.453653759408518487e-02 5.820354427978000622e-01 3.228632966279127992e+00 1.017587876152499904e+00 -6.479007538768661867e-01 -1.012902364029448554e+00 -1.274740806902885026e+01 -1.135256777348633328e+01
3.078885118395205400e-01 7.150109307228834365e-02 8.288828199053634993e-01 2.907725847420286946e+00 9.463157825776830068e-01 -8.122102398187789341e-01 -8.361006202714027502e-01 -1.196302640919479643e+01 -1.056818611365228655e+01
3.364565438445299983e-01 5.590323493685966233e-02 6.850829341823914120e-01 2.936841212441313687e+00 9.381477473065638062e-01 -5.566366817396679600e-01 -1.611264080459974046e+00 -9.931352945801705800e+00 -8.536512650259195922e+00
2.945658536499971003e-01 4.744085385737457222e-02 8.359716652189617125e-01 2.840241059655926215e+00 8.551729078365706282e-01 -1.004438619671818023e+00 2.051754150726261550e-01 -1.022612479922987916e+01 -8.831284503687369281e+00
3.222108541767120804e-01 5.248350712778655086e-02 6.882646869382436083e-01 2.977450251367227185e+00 9.471102400088390327e-01 -7.345656947637815293e-01 -9.981330656823041991e-01 -1.080822014174907508e+01 -9.413379846206552770e+00
3.128293006245798091e-01 3.915387651717924106e-02 6.282908259393547024e-01 3.126101494277463644e+00 9.878793059996405779e-01 -7.997612083761498347e-01 -4.378177465620143316e-01 -1.088053218431549851e+01 -9.485691888772985081e+00
3.041235170419367972e-01 5.334696003932915681e-02 7.157857601247763490e-01 2.961950323695290876e+00 9.697919524705931327e-01 -9.802358262838977154e-01 -3.319191339146780884e-01 -1.131854918614196492e+01 -9.923708890599446164e+00
2.932648196643037886e-01 5.589021657227461609e-02 7.530243921654052874e-01 2.934692172296111679e+00 9.579679802597647065e-01 -9.777683318518946010e-01 -7.489844668108851522e-01 -9.967399022496834959e+00 -8.572558726954321529e+00
3.353404179654392303e-01 7.201527278304026281e-02 7.260487574885470252e-01 2.896810982257790101e+00 9.892477097885370441e-01 -6.714391770356558098e-01 -1.590852967874788915e+00 -9.921777417314885383e+00 -8.526937121772364847e+00
3.344739626346477923e-01 6.854377845357506605e-02 8.692042219028721650e-01 2.733768501281891972e+00 8.497063577059787987e-01 -4.618680627195446142e-01 -1.755937804090236032e+00 -1.057279444364854726e+01 -9.177954148106024945e+00
2.718242662490790162e-01 3.330792937381060054e-02 6.000865521198593955e-01 3.350575091050029819e+00 1.047139865634617140e+00 -1.280508341259292360e+00 6.303719250132786556e-01 -1.107171422669377137e+01 -9.676873931151256159e+00
